episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-21.0,-21.0,-21.0,1014.0,2,2,4000,False,2,1,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-01-55,1619175715,25.53008532524109,25.53008532524109,8297,volta1,147.96.21.176,25.53008532524109,0,1,"[-21.0, -21.0]","[1020, 1008]",1.3151684741506808,0.24071423665456088,3.3921191002475446,0.07571684366938236,10804.957,370.2,2578.819,1551.098,11876.284,336.806,8.411,4000,4000,4.821212121212121,10.227272727272727,0.0,4.120652711389484e-05,0.463030303030303,0.12962445121780714,0.20000000298023224,4.999999873689376e-05,0.7879682,-0.026354829,0.80925614,0.4896514,0.025335025,0.5829365,0.0
-21.0,-21.0,-21.0,1014.6666666666666,4,2,8000,False,6,2,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-02-18,1619175738,22.258577823638916,47.788663148880005,8297,volta1,147.96.21.176,47.788663148880005,0,2,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1029, 1004, 1002, 1025, 1020, 1008]",1.3073184075182758,0.2378141478065677,3.3765990529963616,0.07533863069970281,10658.261,375.296,1550.724,2579.441,11426.629,350.06,7.632,8000,8000,4.8933333333333335,10.946666666666669,0.0,4.120652711389485e-05,0.504,0.14250999692402339,0.30000001192092896,4.999999873689376e-05,0.17257805,-0.036250573,0.20225154,0.5627461,0.021923605,0.62778634,0.0
-21.0,-21.0,-21.0,1018.2,4,2,12000,False,10,3,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-02-40,1619175760,22.406348943710327,70.19501209259033,8297,volta1,147.96.21.176,70.19501209259033,0,3,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1024, 1019, 1014, 1037, 1020, 1008, 1029, 1004, 1002, 1025]",1.305080900263563,0.23527248174483023,3.3752212078451933,0.07536666860208134,10627.068,376.397,1188.577,3365.37,11339.721,352.742,8.301,12000,12000,4.9172413793103456,10.941379310344828,0.0,4.120652711389485e-05,0.5358620689655172,0.14250999692402339,0.44999998807907104,4.999999873689376e-05,0.07417343,-0.038252693,0.105924666,0.6068627,0.014447695,0.57365793,0.0
-21.0,-21.0,-21.0,1015.8461538461538,3,2,16000,False,13,4,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-03-03,1619175783,22.277550220489502,92.47256231307983,8297,volta1,147.96.21.176,92.47256231307983,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1007, 1000, 1017, 1020, 1008, 1029, 1004, 1002, 1025, 1024, 1019, 1014, 1037]",1.3043425375813071,0.2348365147763987,3.371703635553976,0.07533532597371852,10582.969,377.966,1006.825,3972.886,11291.032,354.263,7.844,16000,16000,4.958620689655173,10.993103448275866,0.0,4.120652711389485e-05,0.533448275862069,0.14250999692402339,0.44999998807907104,4.999999873689376e-05,0.0012756326,-0.05912913,0.05123023,0.7336663,0.02038786,0.5927714,0.0
-21.0,-21.0,-21.0,1019.8823529411765,4,2,20000,False,17,5,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-03-25,1619175805,22.138106107711792,114.61066842079163,8297,volta1,147.96.21.176,114.61066842079163,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1014, 1014, 1006, 1098, 1020, 1008, 1029, 1004, 1002, 1025, 1024, 1019, 1014, 1037, 1007, 1000, 1017]",1.3024026268264222,0.2336281181574234,3.3678886751890103,0.07527841374517776,10557.979,378.86,897.993,4454.38,11224.969,356.348,7.654,20000,20000,4.9448275862068956,10.986206896551728,0.0,4.120652711389485e-05,0.5344827586206897,0.14250999692402339,0.675000011920929,4.999999873689376e-05,0.044517573,-0.053027067,0.08673224,0.6513391,0.016018363,0.55248046,0.0
-20.0,-21.0,-20.952380952380953,1025.6666666666667,4,2,24000,False,21,6,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-03-48,1619175828,22.206427574157715,136.81709599494934,8297,volta1,147.96.21.176,136.81709599494934,0,6,"[-21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1047, 1004, 1130, 1020, 1020, 1008, 1029, 1004, 1002, 1025, 1024, 1019, 1014, 1037, 1007, 1000, 1017, 1014, 1014, 1006, 1098]",1.3008004503411708,0.232602950287063,3.364683833042357,0.07521222456325807,10540.453,379.49,834.307,4794.4,11180.999,357.75,7.605,24000,24000,4.879310344827587,10.979310344827589,0.0,4.120652711389485e-05,0.5162068965517241,0.14250999692402339,0.675000011920929,4.999999873689376e-05,0.024338564,-0.061631,0.07479959,0.70016646,0.0165481,0.53658026,0.0
-20.0,-21.0,-20.92,1028.64,4,2,28000,False,25,7,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-04-10,1619175850,22.08101987838745,158.8981158733368,8297,volta1,147.96.21.176,158.8981158733368,0,7,"[-21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0]","[1018, 1021, 1129, 1009, 1020, 1008, 1029, 1004, 1002, 1025, 1024, 1019, 1014, 1037, 1007, 1000, 1017, 1014, 1014, 1006, 1098, 1047, 1004, 1130, 1020]",1.299496834149948,0.23180177696133802,3.362211591139788,0.07515429695454784,10525.45,380.031,783.531,5105.096,11149.173,358.771,7.481,28000,28000,4.9821428571428585,10.971428571428573,0.0,4.120652711389485e-05,0.5307142857142858,0.14250999692402339,0.675000011920929,4.999999873689376e-05,-0.022059657,-0.07088157,0.03619545,0.8369028,0.018705858,0.5751646,0.0
-20.0,-21.0,-20.928571428571427,1029.0357142857142,3,2,32000,False,28,8,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-04-33,1619175873,22.36260199546814,181.26071786880493,8297,volta1,147.96.21.176,181.26071786880493,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0]","[1034, 1042, 1021, 1020, 1008, 1029, 1004, 1002, 1025, 1024, 1019, 1014, 1037, 1007, 1000, 1017, 1014, 1014, 1006, 1098, 1047, 1004, 1130, 1020, 1018, 1021, 1129, 1009]",1.2986464597279923,0.23105081467673896,3.3612313530980855,0.07512326821556321,10522.687,380.131,749.174,5339.214,11145.14,358.901,7.504,32000,32000,4.989655172413793,11.044827586206894,0.0,4.120652711389485e-05,0.5093103448275861,0.14250999692402339,0.675000011920929,4.999999873689376e-05,-0.017665679,-0.07170751,0.042227056,0.8151171,0.017503364,0.5847281,0.0
-20.0,-21.0,-20.90625,1030.84375,4,2,36000,False,32,9,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-04-56,1619175896,22.37284827232361,203.63356614112854,8297,volta1,147.96.21.176,203.63356614112854,0,9,"[-20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0]","[1116, 1014, 1019, 1025, 1020, 1008, 1029, 1004, 1002, 1025, 1024, 1019, 1014, 1037, 1007, 1000, 1017, 1014, 1014, 1006, 1098, 1047, 1004, 1130, 1020, 1018, 1021, 1129, 1009, 1034, 1042, 1021]",1.2978318135530447,0.23034745104619353,3.3603280551662937,0.07509028479040752,10524.767,380.056,719.748,5557.503,11141.662,359.013,7.449,36000,36000,4.979310344827587,10.993103448275866,0.0003448275862068966,4.120652711389485e-05,0.5196551724137932,0.14250999692402339,0.675000011920929,4.999999873689376e-05,-0.028807854,-0.07483416,0.032472424,0.84058887,0.020079827,0.5870109,0.0
-20.0,-21.0,-20.916666666666668,1028.6944444444443,4,2,40000,False,36,10,1d72d276a5144f4ab43ab8d8b88bf2eb,2021-04-23_13-05-18,1619175918,22.194248914718628,225.82781505584717,8297,volta1,147.96.21.176,225.82781505584717,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0]","[1007, 995, 1032, 1012, 1020, 1008, 1029, 1004, 1002, 1025, 1024, 1019, 1014, 1037, 1007, 1000, 1017, 1014, 1014, 1006, 1098, 1047, 1004, 1130, 1020, 1018, 1021, 1129, 1009, 1034, 1042, 1021, 1116, 1014, 1019, 1025]",1.2972206351175477,0.22988117019909474,3.359357926420534,0.07505951961818241,10516.893,380.34,696.595,5742.217,11130.332,359.378,7.432,40000,40000,4.982758620689655,10.979310344827589,0.0,4.120652711389485e-05,0.5175862068965518,0.14250999692402339,1.0125000476837158,4.999999873689376e-05,-0.042384926,-0.077352725,0.018214477,0.91141146,0.016546495,0.56335187,0.0
