episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,4,4000,False,0,1,08c9c1538e174a618afabe0e43147200,2021-05-11_16-38-14,1620743894,33.706146001815796,33.706146001815796,30245,volta1,147.96.21.176,33.706146001815796,0,1,[],[],6218.143,643.279,704.328,5679.172,26558.808,150.609,7.56,4000,4000,6.323809523809524,19.080952380952382,0.14976190476190476,0.2278760193709922,0.052142857142857144,0.09427868348200555,0.20000000298023224,4.999999873689376e-05,0.040641118,-0.068008356,0.08821016,0.3781096,0.10219661,0.47822556,0.0
nan,nan,nan,nan,0,4,8000,False,0,2,08c9c1538e174a618afabe0e43147200,2021-05-11_16-38-28,1620743908,13.01465129852295,46.720797300338745,30245,volta1,147.96.21.176,46.720797300338745,0,2,[],[],5472.864,730.879,404.84,9880.447,17264.903,231.684,8.184,8000,8000,8.029411764705882,19.23529411764706,0.36588235294117644,0.24344816218889076,0.15411764705882353,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,0.089556135,-0.019474767,0.103353456,0.5176414,0.018924817,0.40894836,0.0
-21.0,-21.0,-21.0,1021.0,4,4,12000,False,4,3,08c9c1538e174a618afabe0e43147200,2021-05-11_16-38-41,1620743921,12.959104776382446,59.67990207672119,30245,volta1,147.96.21.176,59.67990207672119,0,3,"[-21.0, -21.0, -21.0, -21.0]","[1017, 1025, 1022, 1020]",5204.74,768.53,317.309,12605.997,14147.98,282.726,8.102,12000,12000,8.088235294117647,19.25294117647059,0.3547058823529412,0.24344816218889076,0.1323529411764706,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,0.066663355,-0.017817136,0.079864234,0.69740546,0.015387539,0.3899018,0.0
-21.0,-21.0,-21.0,1022.5555555555555,5,4,16000,False,9,4,08c9c1538e174a618afabe0e43147200,2021-05-11_16-38-55,1620743935,13.153945446014404,72.8338475227356,30245,volta1,147.96.21.176,72.8338475227356,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1021, 1013, 1026, 1038, 1021, 1017, 1025, 1022, 1020]",5089.982,785.857,264.54,15120.586,12639.767,316.462,7.549,16000,16000,8.325,19.237500000000004,0.38312500000000005,0.24344816218889073,0.145,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,0.12775406,-0.0279137,0.15096575,0.74101764,0.01567335,0.50600964,0.0
-21.0,-21.0,-21.0,1020.3571428571429,5,4,20000,False,14,5,08c9c1538e174a618afabe0e43147200,2021-05-11_16-39-08,1620743948,13.161578178405762,85.99542570114136,30245,volta1,147.96.21.176,85.99542570114136,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1013, 1023, 1026, 1016, 1004, 1017, 1025, 1022, 1020, 1021, 1013, 1026, 1038, 1021]",5030.652,795.126,234.374,17066.736,11723.09,341.207,7.563,20000,20000,8.058823529411764,19.24705882352941,0.3652941176470588,0.24344816218889076,0.15941176470588236,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,0.034741826,-0.028540196,0.05961223,0.7686991,0.01223264,0.4603751,0.0
-21.0,-21.0,-21.0,1020.0,4,4,24000,False,18,6,08c9c1538e174a618afabe0e43147200,2021-05-11_16-39-21,1620743961,12.96344518661499,98.95887088775635,30245,volta1,147.96.21.176,98.95887088775635,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1034, 1010, 1023, 1008, 1017, 1025, 1022, 1020, 1021, 1013, 1026, 1038, 1021, 1013, 1023, 1026, 1016, 1004]",4971.818,804.535,211.652,18898.951,11095.06,360.521,7.541,24000,24000,8.076470588235294,19.258823529411767,0.37117647058823533,0.24344816218889076,0.13705882352941176,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,0.022778587,-0.03595112,0.053268716,0.79069304,0.018203301,0.4690944,0.0
-21.0,-21.0,-21.0,1021.5,2,4,28000,False,20,7,08c9c1538e174a618afabe0e43147200,2021-05-11_16-39-35,1620743975,13.086813926696777,112.04568481445312,30245,volta1,147.96.21.176,112.04568481445312,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1036, 1034, 1017, 1025, 1022, 1020, 1021, 1013, 1026, 1038, 1021, 1013, 1023, 1026, 1016, 1004, 1034, 1010, 1023, 1008]",4929.579,811.428,195.737,20435.543,10668.425,374.938,7.841,28000,28000,8.15625,19.24375,0.40125,0.24344816218889073,0.16125,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,0.03540874,-0.036915094,0.06658224,0.8239793,0.019138653,0.47089896,0.0
-21.0,-21.0,-21.0,1021.1666666666666,4,4,32000,False,24,8,08c9c1538e174a618afabe0e43147200,2021-05-11_16-39-48,1620743988,13.098350524902344,125.14403533935547,30245,volta1,147.96.21.176,125.14403533935547,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1021, 1029, 1015, 1013, 1017, 1025, 1022, 1020, 1021, 1013, 1026, 1038, 1021, 1013, 1023, 1026, 1016, 1004, 1034, 1010, 1023, 1008, 1036, 1034]",4896.792,816.861,184.751,21650.706,10351.179,386.429,7.736,32000,32000,7.876470588235295,19.25294117647059,0.37,0.24344816218889076,0.13176470588235295,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,-0.00013829384,-0.04168781,0.036855817,0.814083,0.015645634,0.48201203,0.0
-21.0,-21.0,-21.0,1021.1034482758621,5,4,36000,False,29,9,08c9c1538e174a618afabe0e43147200,2021-05-11_16-40-02,1620744002,13.1773099899292,138.32134532928467,30245,volta1,147.96.21.176,138.32134532928467,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1016, 1039, 1020, 1018, 1011, 1017, 1025, 1022, 1020, 1021, 1013, 1026, 1038, 1021, 1013, 1023, 1026, 1016, 1004, 1034, 1010, 1023, 1008, 1036, 1034, 1021, 1029, 1015, 1013]",4876.674,820.231,175.32,22815.383,10102.18,395.954,7.787,36000,36000,8.064705882352941,19.24705882352941,0.3923529411764706,0.24344816218889076,0.14882352941176472,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,0.026131256,-0.04195166,0.063733965,0.86941,0.014496524,0.48842785,0.0
-21.0,-21.0,-21.0,1020.7647058823529,5,4,40000,False,34,10,08c9c1538e174a618afabe0e43147200,2021-05-11_16-40-15,1620744015,13.129570007324219,151.4509153366089,30245,volta1,147.96.21.176,151.4509153366089,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1027, 1018, 1027, 1023, 999, 1017, 1025, 1022, 1020, 1021, 1013, 1026, 1038, 1021, 1013, 1023, 1026, 1016, 1004, 1034, 1010, 1023, 1008, 1036, 1034, 1021, 1029, 1015, 1013, 1016, 1039, 1020, 1018, 1011]",4859.313,823.162,168.083,23797.723,9905.082,403.833,7.699,40000,40000,8.325,19.25,0.39125,0.24344816218889073,0.15625,0.09427868348200553,0.30000001192092896,4.999999873689376e-05,-0.020536076,-0.051060554,0.023093244,0.88274986,0.024770798,0.5430597,0.0
