episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-21.0,-21.0,-21.0,1017.5,2,2,4000,False,2,1,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-28-23,1619202503,43.25326728820801,43.25326728820801,29252,volta1,147.96.21.176,43.25326728820801,0,1,"[-21.0, -21.0]","[1027, 1008]",1.3181825449084235,0.1627725699375654,4.1394381449259505,0.07659217704837766,11693.256,342.078,715.638,5589.417,30617.061,130.646,7.142,4000,4000,5.235185185185185,14.296296296296294,0.16407407407407407,0.22570188451183992,0.0,0.0,0.20000000298023224,4.999999873689376e-05,3.126822,0.0031588771,3.1144881,0.37109596,0.045873698,0.5608134,0.0
-21.0,-21.0,-21.0,1014.5,2,2,8000,False,4,2,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-28-42,1619202522,18.0323429107666,61.28561019897461,29252,volta1,147.96.21.176,61.28561019897461,0,2,"[-21.0, -21.0, -21.0, -21.0]","[1008, 1015, 1027, 1008]",1.3083068510401865,0.15671641081039206,3.895128078325752,0.07648319487527135,10663.269,375.119,412.9,9687.582,19355.873,206.656,8.38,8000,8000,6.5,14.429166666666665,0.3625,0.24328333608043515,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.66790515,-0.016946381,0.67981035,0.39619145,0.016803386,0.38624057,0.0
-21.0,-21.0,-21.0,1021.7777777777778,5,2,12000,False,9,3,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-29-01,1619202541,18.081545114517212,79.36715531349182,29252,volta1,147.96.21.176,79.36715531349182,0,3,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1030, 1023, 1032, 1026, 1027, 1027, 1008, 1008, 1015]",1.3058066721332822,0.15640127554680827,3.6635017331078115,0.07633184604790942,10329.398,387.244,312.244,12810.487,15609.526,256.254,8.444,12000,12000,6.5826086956521745,14.443478260869565,0.39913043478260873,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.2104378,-0.01605111,0.22259937,0.48814037,0.012965211,0.46165562,0.0
-21.0,-21.0,-21.0,1020.2142857142857,5,2,16000,False,14,4,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-29-19,1619202559,18.107800245285034,97.47495555877686,29252,volta1,147.96.21.176,97.47495555877686,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1009, 1018, 1029, 1028, 1003, 1027, 1008, 1008, 1015, 1030, 1023, 1032, 1026, 1027]",1.2978374039997091,0.1562631467068205,3.574222788963198,0.07643233014760979,10165.677,393.481,261.894,15273.331,13739.917,291.123,8.454,16000,16000,6.608695652173913,14.430434782608694,0.3904347826086957,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.17967612,-0.011883747,0.18719146,0.70883983,0.0145612825,0.3933661,0.0
-21.0,-21.0,-21.0,1019.8235294117648,3,2,20000,False,17,5,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-29-38,1619202578,18.117939949035645,115.5928955078125,29252,volta1,147.96.21.176,115.5928955078125,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1011, 1024, 1019, 1027, 1008, 1008, 1015, 1030, 1023, 1032, 1026, 1027, 1009, 1018, 1029, 1028, 1003]",1.2996709287621198,0.15580571139709173,3.531812050172498,0.07636852648336864,10060.57,397.592,231.57,17273.416,12628.198,316.751,8.33,20000,20000,6.51304347826087,14.430434782608694,0.3869565217391305,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.025898946,-0.010087579,0.033055063,0.8299598,0.009771557,0.3162141,0.0
-21.0,-21.0,-21.0,1018.1428571428571,4,2,24000,False,21,6,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-29-57,1619202597,18.213627338409424,133.80652284622192,29252,volta1,147.96.21.176,133.80652284622192,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1016, 1022, 998, 1008, 1027, 1008, 1008, 1015, 1030, 1023, 1032, 1026, 1027, 1009, 1018, 1029, 1028, 1003, 1011, 1024, 1019]",1.2979819366346008,0.15511049640557636,3.49153845162134,0.07637033677702597,9997.484,400.101,211.233,18936.412,11896.088,336.245,8.234,24000,24000,6.556521739130435,14.421739130434782,0.3865217391304348,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.042120416,-0.016259119,0.05484317,0.82419866,0.01178785,0.29172122,0.0
-21.0,-21.0,-21.0,1019.12,4,2,28000,False,25,7,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-30-15,1619202615,18.047862768173218,151.85438561439514,29252,volta1,147.96.21.176,151.85438561439514,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1011, 1036, 1020, 1030, 1027, 1008, 1008, 1015, 1030, 1023, 1032, 1026, 1027, 1009, 1018, 1029, 1028, 1003, 1011, 1024, 1019, 1016, 1022, 998, 1008]",1.2967223420882203,0.15478355350618275,3.460363154170253,0.07634282783528892,9944.587,402.229,195.508,20459.556,11358.247,352.167,8.172,28000,28000,6.5086956521739125,14.430434782608694,0.3734782608695652,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.019512523,-0.015801944,0.032166705,0.8731518,0.010492532,0.32990426,0.0
-21.0,-21.0,-21.0,1018.0,4,2,32000,False,29,8,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-30-34,1619202634,18.055935621261597,169.91032123565674,29252,volta1,147.96.21.176,169.91032123565674,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[997, 1025, 1003, 1019, 1027, 1008, 1008, 1015, 1030, 1023, 1032, 1026, 1027, 1009, 1018, 1029, 1028, 1003, 1011, 1024, 1019, 1016, 1022, 998, 1008, 1011, 1036, 1020, 1030]",1.295701247522451,0.15450391698423385,3.435311824828038,0.07631383166805235,9907.689,403.727,183.991,21740.174,10952.145,365.225,8.27,32000,32000,6.643478260869567,14.42608695652174,0.3917391304347826,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.020916622,-0.020383973,0.03823539,0.88549745,0.010217347,0.40340698,0.0
-21.0,-21.0,-21.0,1018.2424242424242,4,2,36000,False,33,9,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-30-52,1619202652,18.056812286376953,187.9671335220337,29252,volta1,147.96.21.176,187.9671335220337,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1020, 1025, 1015, 1020, 1027, 1008, 1008, 1015, 1030, 1023, 1032, 1026, 1027, 1009, 1018, 1029, 1028, 1003, 1011, 1024, 1019, 1016, 1022, 998, 1008, 1011, 1036, 1020, 1030, 997, 1025, 1003, 1019]",1.2947676101387127,0.15433635707356622,3.414408217866289,0.0762561456797382,9876.496,405.002,177.089,22587.573,10637.755,376.019,8.387,36000,36000,6.613043478260869,14.434782608695652,0.4008695652173913,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.019886002,-0.020451741,0.037283912,0.8975999,0.010179419,0.38370004,0.0
-21.0,-21.0,-21.0,1018.2972972972973,4,2,40000,False,37,10,5c40c6a8215b4110b84dfb06e78aa3e1,2021-04-23_20-31-11,1619202671,17.993616104125977,205.96074962615967,29252,volta1,147.96.21.176,205.96074962615967,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1008, 1033, 1026, 1008, 1027, 1008, 1008, 1015, 1030, 1023, 1032, 1026, 1027, 1009, 1018, 1029, 1028, 1003, 1011, 1024, 1019, 1016, 1022, 998, 1008, 1011, 1036, 1020, 1030, 997, 1025, 1003, 1019, 1020, 1025, 1015, 1020]",1.2939713203331622,0.15414314287126546,3.3965619672084086,0.0761858228309523,9844.234,406.329,174.161,22967.298,10384.123,385.203,8.333,40000,40000,6.573913043478262,14.43913043478261,0.40782608695652167,0.2432833360804352,0.0,0.0,0.30000001192092896,4.999999873689376e-05,0.0031802729,-0.024141325,0.02382286,0.9230033,0.01166246,0.36546814,0.0
