episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-21.0,-21.0,-21.0,1017.0,1,2,4000,False,1,1,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_16-31-42,1612625502,288.29350328445435,288.29350328445435,15529,esfinge,147.96.71.224,288.29350328445435,0,1,[-21.0],[1017],1.0564069876606497,0.11460224668244491,1.1336978586359896,0.04778678032352232,4870.018,821.352,523.094,7646.814,282744.312,14.147,5.904,4000,4000,70.43179611650486,6.244174757281552,0.20000000298023224,4.999999873689376e-05,1.5931402,0.0012856941,1.5918542,0.18746509,1.2421528e-07,3.9369884e-06,0.0
-21.0,-21.0,-21.0,1019.0,4,2,8000,False,5,2,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_16-36-29,1612625789,287.3189334869385,575.6124367713928,15529,esfinge,147.96.71.224,575.6124367713928,0,2,"[-21.0, -21.0, -21.0, -21.0, -21.0]","[1019, 1013, 1023, 1023, 1017]",1.0406332903633655,0.10889846750437134,1.1211329587014993,0.04727089673471274,4824.529,829.096,327.966,12196.383,282514.081,14.159,5.91,8000,8000,70.45048780487804,6.497073170731706,0.10000000149011612,4.999999873689376e-05,0.5564477,0.0007666897,0.55566347,0.5218426,0.00017579594,0.0,0.0
-21.0,-21.0,-21.0,1018.3,5,2,12000,False,10,3,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_16-41-17,1612626077,287.54653215408325,863.1589689254761,15529,esfinge,147.96.71.224,863.1589689254761,0,3,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1036, 1012, 1013, 1013, 1014, 1017, 1019, 1013, 1023, 1023]",1.0382281596889391,0.11003683734870946,1.1208855434715224,0.04739737784934456,4824.585,829.087,261.363,15304.369,282499.582,14.159,5.698,12000,12000,70.44306569343065,6.400973236009731,0.05000000074505806,4.999999873689376e-05,0.11098287,0.0019585076,0.10902436,0.7892653,0.0,0.0,0.0
-21.0,-21.0,-21.0,1017.8461538461538,3,2,16000,False,13,4,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_16-46-05,1612626365,287.4141342639923,1150.5731031894684,15529,esfinge,147.96.71.224,1150.5731031894684,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1026, 1006, 1017, 1017, 1019, 1013, 1023, 1023, 1036, 1012, 1013, 1013, 1014]",1.0378715404160035,0.11004278030587344,1.1202954229361983,0.04737375289518098,4797.579,833.754,226.121,17689.615,282487.981,14.16,5.683,16000,16000,70.45170731707316,6.660975609756099,0.02500000037252903,4.999999873689376e-05,0.06585555,-0.0003914398,0.066246994,0.8365364,0.0,0.0,0.0
-21.0,-21.0,-21.0,1017.9411764705883,4,2,20000,False,17,5,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_16-50-53,1612626653,287.43952894210815,1438.0126321315765,15529,esfinge,147.96.71.224,1438.0126321315765,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1016, 1022, 1017, 1018, 1017, 1019, 1013, 1023, 1023, 1036, 1012, 1013, 1013, 1014, 1026, 1006, 1017]",1.0366279434123924,0.10958642384194371,1.1183716020929322,0.04728827344599256,4782.814,836.328,208.584,19176.968,282480.998,14.16,5.582,20000,20000,70.43926829268293,6.580975609756097,0.012500000186264515,4.999999873689376e-05,0.044587873,-0.0016422331,0.046230104,0.8494644,0.0,0.0,0.0
-21.0,-21.0,-21.0,1017.8,3,2,24000,False,20,6,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_16-55-40,1612626940,287.2559907436371,1725.2686228752136,15529,esfinge,147.96.71.224,1725.2686228752136,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1019, 1013, 1019, 1017, 1019, 1013, 1023, 1023, 1036, 1012, 1013, 1013, 1014, 1026, 1006, 1017, 1016, 1022, 1017, 1018]",1.0356670018464047,0.10925678413362419,1.1169244505861922,0.04723071582664472,4770.475,838.491,195.136,20498.513,282450.078,14.162,5.525,24000,24000,70.45279805352797,6.497566909975669,0.0062500000931322575,4.999999873689376e-05,0.025192192,-0.0017364626,0.026928658,0.89263046,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.0769230769231,6,2,28000,False,26,7,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_17-00-28,1612627228,287.6378858089447,2012.9065086841583,15529,esfinge,147.96.71.224,2012.9065086841583,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1039, 1021, 1012, 1025, 1031, 1012, 1017, 1019, 1013, 1023, 1023, 1036, 1012, 1013, 1013, 1014, 1026, 1006, 1017, 1016, 1022, 1017, 1018, 1019, 1013, 1019]",1.0347568808154795,0.10966900101810141,1.115843977197937,0.047155623958075404,4778.87,837.018,184.989,21622.934,282465.645,14.161,5.555,28000,28000,70.44878048780488,6.694146341463417,0.0031250000465661287,4.999999873689376e-05,0.049248043,-0.00038742335,0.049635474,0.8931834,0.0,0.0,0.0
-21.0,-21.0,-21.0,1018.1724137931035,3,2,32000,False,29,8,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_17-05-16,1612627516,287.4888160228729,2300.3953247070312,15529,esfinge,147.96.71.224,2300.3953247070312,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1016, 1011, 1004, 1017, 1019, 1013, 1023, 1023, 1036, 1012, 1013, 1013, 1014, 1026, 1006, 1017, 1016, 1022, 1017, 1018, 1019, 1013, 1019, 1039, 1021, 1012, 1025, 1031, 1012]",1.034517230851626,0.10974459338947476,1.1154785553788968,0.04712022079587433,4770.494,838.488,177.761,22502.14,282472.99,14.161,5.598,32000,32000,70.46131386861313,6.601703163017032,0.0015625000232830644,4.999999873689376e-05,0.018406276,-0.0003060808,0.018712353,0.91751987,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.1818181818181,4,2,36000,False,33,9,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_17-10-04,1612627804,287.66888523101807,2588.0642099380493,15529,esfinge,147.96.71.224,2588.0642099380493,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1017, 1027, 1041, 1021, 1017, 1019, 1013, 1023, 1023, 1036, 1012, 1013, 1013, 1014, 1026, 1006, 1017, 1016, 1022, 1017, 1018, 1019, 1013, 1019, 1039, 1021, 1012, 1025, 1031, 1012, 1016, 1011, 1004]",1.0340328389743492,0.10976614672673475,1.114780737896123,0.047071331348365164,4768.52,838.835,171.594,23310.844,282496.101,14.159,5.517,36000,36000,70.45268292682927,6.697317073170733,0.0007812500116415322,4.999999873689376e-05,0.0124480985,0.0007787506,0.011669345,0.9423877,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.4736842105264,5,2,40000,False,38,10,b68b40eca9ea44b0ba6f4b52f0bd5adc,2021-02-06_17-14-52,1612628092,287.6489849090576,2875.713194847107,15529,esfinge,147.96.71.224,2875.713194847107,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1019, 1031, 1027, 1010, 1020, 1017, 1019, 1013, 1023, 1023, 1036, 1012, 1013, 1013, 1014, 1026, 1006, 1017, 1016, 1022, 1017, 1018, 1019, 1013, 1019, 1039, 1021, 1012, 1025, 1031, 1012, 1016, 1011, 1004, 1017, 1027, 1041, 1021]",1.0334848821283373,0.1098525698334879,1.1140776209931513,0.047034150734092686,4768.137,838.902,167.217,23920.966,282509.701,14.159,5.459,40000,40000,70.45571776155718,6.7693430656934295,0.0003906250058207661,4.999999873689376e-05,0.038825348,0.0028846567,0.03594069,0.93119955,0.0,0.0,0.0
