n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
101,-21.0,-21.0,-21.0,1019.52,22722.356
102,-21.0,-21.0,-21.0,1019.53,22736.179
103,-21.0,-21.0,-21.0,1019.53,22730.703
104,-21.0,-21.0,-21.0,1019.54,22694.548
105,-21.0,-21.0,-21.0,1019.54,22696.799
106,-21.0,-21.0,-21.0,1019.75,22684.354
107,-21.0,-21.0,-21.0,1020.18,22669.224
108,-21.0,-21.0,-21.0,1020.29,22660.428
109,-21.0,-21.0,-21.0,1020.28,22599.913
110,-21.0,-21.0,-21.0,1020.28,22556.854
111,-21.0,-21.0,-21.0,1020.14,22565.956
112,-21.0,-21.0,-21.0,1020.44,22617.09
113,-21.0,-21.0,-21.0,1020.23,22627.757
114,-21.0,-21.0,-21.0,1019.91,22608.566
115,-21.0,-21.0,-21.0,1019.91,22642.155
116,-21.0,-21.0,-21.0,1020.03,22701.813
117,-21.0,-21.0,-21.0,1020.37,22726.872
118,-21.0,-21.0,-21.0,1020.29,22736.311
119,-21.0,-21.0,-21.0,1019.58,22764.623
120,-21.0,-21.0,-21.0,1019.58,22760.703
121,-21.0,-21.0,-21.0,1019.56,22752.219
122,-21.0,-21.0,-21.0,1019.74,22684.966
123,-21.0,-21.0,-21.0,1019.64,22702.425
124,-21.0,-21.0,-21.0,1019.53,22716.785
125,-21.0,-21.0,-21.0,1019.53,22667.516
126,-21.0,-21.0,-21.0,1019.23,22623.475
127,-21.0,-21.0,-21.0,1019.25,22618.994
128,-21.0,-21.0,-21.0,1019.23,22623.682
129,-21.0,-21.0,-21.0,1018.93,22638.732
130,-21.0,-21.0,-21.0,1018.93,22638.848
131,-21.0,-21.0,-21.0,1018.75,22642.137
132,-21.0,-21.0,-21.0,1019.22,22656.318
133,-21.0,-21.0,-21.0,1019.22,22632.16
134,-21.0,-21.0,-21.0,1019.54,22611.826
135,-21.0,-21.0,-21.0,1019.54,22629.803
136,-21.0,-21.0,-21.0,1019.5,22633.475
137,-21.0,-21.0,-21.0,1019.41,22627.94
138,-21.0,-21.0,-21.0,1019.31,22633.224
139,-21.0,-21.0,-21.0,1019.45,22614.718
140,-21.0,-21.0,-21.0,1019.45,22594.267
141,-21.0,-21.0,-21.0,1019.6,22597.651
142,-21.0,-21.0,-21.0,1019.87,22590.547
143,-21.0,-21.0,-21.0,1019.79,22581.122
144,-21.0,-21.0,-21.0,1019.91,22572.51
145,-21.0,-21.0,-21.0,1019.91,22569.858
146,-21.0,-21.0,-21.0,1020.46,22544.038
147,-21.0,-21.0,-21.0,1019.94,22561.998
148,-21.0,-21.0,-21.0,1019.87,22539.111
149,-21.0,-21.0,-21.0,1019.61,22552.837
150,-21.0,-21.0,-21.0,1019.61,22583.592
151,-21.0,-21.0,-21.0,1019.71,22596.95
152,-21.0,-21.0,-21.0,1019.58,22593.784
153,-21.0,-21.0,-21.0,1019.54,22619.71
154,-21.0,-21.0,-21.0,1018.7,22635.497
155,-21.0,-21.0,-21.0,1018.7,22639.902
156,-21.0,-21.0,-21.0,1018.56,22639.496
157,-21.0,-21.0,-21.0,1018.53,22615.947
158,-21.0,-21.0,-21.0,1018.11,22612.538
159,-21.0,-21.0,-21.0,1018.55,22632.698
160,-21.0,-21.0,-21.0,1018.55,22640.088
161,-21.0,-21.0,-21.0,1017.76,22618.003
162,-21.0,-21.0,-21.0,1017.55,22650.556
163,-21.0,-21.0,-21.0,1017.89,22636.961
164,-21.0,-21.0,-21.0,1018.13,22676.889
165,-21.0,-21.0,-21.0,1018.13,22681.115
166,-21.0,-21.0,-21.0,1017.73,22683.774
167,-21.0,-21.0,-21.0,1017.52,22678.608
168,-21.0,-21.0,-21.0,1018.02,22704.56
169,-21.0,-21.0,-21.0,1018.1,22646.386
170,-21.0,-21.0,-21.0,1018.1,22637.898
171,-21.0,-21.0,-21.0,1017.85,22659.842
172,-21.0,-21.0,-21.0,1017.9,22634.405
173,-21.0,-21.0,-21.0,1017.81,22647.466
174,-21.0,-21.0,-21.0,1018.12,22623.339
175,-21.0,-21.0,-21.0,1018.12,22633.362
176,-21.0,-21.0,-21.0,1018.41,22654.199
177,-21.0,-21.0,-21.0,1019.05,22675.296
178,-21.0,-21.0,-21.0,1018.88,22670.397
179,-21.0,-21.0,-21.0,1018.81,22707.321
180,-21.0,-21.0,-21.0,1018.81,22739.33
181,-21.0,-21.0,-21.0,1019.35,22723.922
182,-21.0,-21.0,-21.0,1019.7,22717.475
183,-21.0,-21.0,-21.0,1019.8,22681.489
184,-21.0,-21.0,-21.0,1019.72,22685.575
185,-21.0,-21.0,-21.0,1019.72,22691.528
186,-21.0,-21.0,-21.0,1019.54,22674.571
187,-21.0,-21.0,-21.0,1019.71,22670.656
188,-21.0,-21.0,-21.0,1019.76,22671.354
189,-21.0,-21.0,-21.0,1019.69,22661.356
190,-21.0,-21.0,-21.0,1019.69,22619.45
191,-21.0,-21.0,-21.0,1019.87,22612.731
192,-21.0,-21.0,-21.0,1020.1,22604.955
193,-21.0,-21.0,-21.0,1020.02,22583.231
194,-21.0,-21.0,-21.0,1020.28,22571.429
195,-21.0,-21.0,-21.0,1020.28,22528.797
196,-21.0,-21.0,-21.0,1020.29,22543.552
197,-21.0,-21.0,-21.0,1020.44,22551.395
198,-21.0,-21.0,-21.0,1019.87,22570.839
199,-21.0,-21.0,-21.0,1019.76,22574.422
200,-21.0,-21.0,-21.0,1019.76,22556.96
201,-21.0,-21.0,-21.0,1019.97,22557.05
202,-21.0,-21.0,-21.0,1019.92,22596.069
203,-21.0,-21.0,-21.0,1019.78,22645.306
204,-21.0,-21.0,-21.0,1019.47,22637.1
205,-21.0,-21.0,-21.0,1019.47,22684.049
206,-21.0,-21.0,-21.0,1019.61,22687.475
207,-21.0,-21.0,-21.0,1019.88,22682.061
208,-21.0,-21.0,-21.0,1020.11,22646.705
209,-21.0,-21.0,-21.0,1019.69,22654.791
210,-21.0,-21.0,-21.0,1019.69,22668.257
211,-21.0,-21.0,-21.0,1018.74,22673.174
212,-21.0,-21.0,-21.0,1018.5,22626.042
213,-21.0,-21.0,-21.0,1018.42,22593.043
214,-21.0,-21.0,-21.0,1018.68,22621.58
215,-21.0,-21.0,-21.0,1018.68,22585.725
216,-21.0,-21.0,-21.0,1018.95,22574.851
217,-21.0,-21.0,-21.0,1018.86,22553.903
218,-21.0,-21.0,-21.0,1018.43,22575.778
219,-21.0,-21.0,-21.0,1018.96,22556.604
220,-21.0,-21.0,-21.0,1018.96,22550.111
221,-21.0,-21.0,-21.0,1018.69,22554.18
222,-21.0,-21.0,-21.0,1018.1,22554.528
223,-21.0,-21.0,-21.0,1017.73,22576.193
224,-21.0,-21.0,-21.0,1017.71,22571.164
225,-21.0,-21.0,-21.0,1017.51,22602.856
226,-21.0,-21.0,-21.0,1017.47,22623.787
227,-21.0,-21.0,-21.0,1017.12,22627.85
228,-21.0,-21.0,-21.0,1016.82,22633.259
229,-21.0,-21.0,-21.0,1017.01,22662.065
230,-21.0,-21.0,-21.0,1017.01,22660.924
231,-21.0,-21.0,-21.0,1017.69,22689.183
232,-21.0,-21.0,-21.0,1017.64,22722.46
233,-21.0,-21.0,-21.0,1017.74,22744.163
234,-21.0,-21.0,-21.0,1017.57,22740.516
235,-21.0,-21.0,-21.0,1017.57,22727.283
236,-21.0,-21.0,-21.0,1017.31,22723.268
237,-21.0,-21.0,-21.0,1017.11,22742.988
238,-21.0,-21.0,-21.0,1017.19,22722.268
239,-21.0,-21.0,-21.0,1017.74,22683.644
240,-21.0,-21.0,-21.0,1017.74,22670.175
241,-21.0,-21.0,-21.0,1018.03,22630.929
242,-21.0,-21.0,-21.0,1017.9,22603.573
243,-21.0,-21.0,-21.0,1017.91,22572.153
244,-21.0,-21.0,-21.0,1018.21,22550.388
245,-21.0,-21.0,-21.0,1018.21,22569.734
246,-21.0,-21.0,-21.0,1018.29,22556.472
247,-21.0,-21.0,-21.0,1018.11,22518.311
248,-21.0,-21.0,-21.0,1018.18,22531.707
249,-21.0,-21.0,-21.0,1017.92,22569.936
250,-21.0,-21.0,-21.0,1018.12,22609.515
251,-21.0,-21.0,-21.0,1018.34,22613.529
252,-21.0,-21.0,-21.0,1018.24,22646.302
253,-21.0,-21.0,-21.0,1018.32,22674.421
254,-21.0,-21.0,-21.0,1018.74,22699.735
255,-21.0,-21.0,-21.0,1018.64,22712.632
256,-21.0,-21.0,-21.0,1018.05,22742.58
257,-21.0,-21.0,-21.0,1018.12,22797.765
258,-21.0,-21.0,-21.0,1018.24,22798.926
259,-21.0,-21.0,-21.0,1018.12,22810.731
260,-21.0,-21.0,-21.0,1018.15,22792.1
261,-21.0,-21.0,-21.0,1017.39,22774.261
262,-21.0,-21.0,-21.0,1017.07,22761.637
263,-21.0,-21.0,-21.0,1017.07,22762.597
264,-21.0,-21.0,-21.0,1017.01,22780.263
265,-21.0,-21.0,-21.0,1017.18,22742.718
266,-21.0,-21.0,-21.0,1017.07,22706.222
267,-21.0,-21.0,-21.0,1017.53,22668.224
268,-21.0,-21.0,-21.0,1017.54,22658.035
269,-21.0,-21.0,-21.0,1017.91,22601.209
270,-21.0,-21.0,-21.0,1018.03,22596.132
271,-21.0,-21.0,-21.0,1017.65,22628.25
272,-21.0,-21.0,-21.0,1017.11,22604.858
273,-21.0,-21.0,-21.0,1016.92,22585.627
274,-21.0,-21.0,-21.0,1016.78,22555.587
275,-21.0,-21.0,-21.0,1016.72,22564.848
276,-21.0,-21.0,-21.0,1016.45,22560.87
277,-21.0,-21.0,-21.0,1016.69,22575.322
278,-21.0,-21.0,-21.0,1016.82,22570.663
279,-21.0,-21.0,-21.0,1016.93,22590.486
280,-21.0,-21.0,-21.0,1017.07,22613.985
281,-21.0,-21.0,-21.0,1017.01,22595.964
282,-21.0,-21.0,-21.0,1017.02,22594.853
283,-21.0,-21.0,-21.0,1016.93,22606.015
284,-21.0,-21.0,-21.0,1016.92,22615.011
285,-21.0,-21.0,-21.0,1016.92,22606.112
286,-21.0,-21.0,-21.0,1016.72,22644.687
287,-21.0,-21.0,-21.0,1017.11,22638.202
288,-21.0,-21.0,-21.0,1016.76,22653.477
289,-21.0,-21.0,-21.0,1016.81,22686.705
290,-21.0,-21.0,-21.0,1016.69,22696.932
291,-21.0,-21.0,-21.0,1016.99,22719.748
292,-21.0,-21.0,-21.0,1017.13,22737.156
293,-21.0,-21.0,-21.0,1017.64,22733.303
294,-21.0,-21.0,-21.0,1018.31,22709.429
295,-21.0,-21.0,-21.0,1018.31,22713.32
296,-21.0,-21.0,-21.0,1018.6,22710.61
297,-21.0,-21.0,-21.0,1018.47,22704.647
298,-21.0,-21.0,-21.0,1018.56,22705.641
299,-21.0,-21.0,-21.0,1018.68,22699.072
300,-21.0,-21.0,-21.0,1018.67,22668.236
301,-21.0,-21.0,-21.0,1018.6,22692.471
302,-21.0,-21.0,-21.0,1018.89,22726.994
303,-21.0,-21.0,-21.0,1019.04,22751.258
304,-21.0,-21.0,-21.0,1019.32,22745.318
305,-21.0,-21.0,-21.0,1019.37,22777.687
306,-21.0,-21.0,-21.0,1019.3,22787.137
307,-21.0,-21.0,-21.0,1019.5,22768.971
308,-21.0,-21.0,-21.0,1019.14,22765.14
309,-21.0,-21.0,-21.0,1019.64,22776.112
310,-21.0,-21.0,-21.0,1019.54,22808.287
311,-21.0,-21.0,-21.0,1019.97,22789.234
312,-21.0,-21.0,-21.0,1019.57,22755.85
313,-21.0,-21.0,-21.0,1019.62,22707.39
314,-21.0,-21.0,-21.0,1019.48,22742.586
315,-21.0,-21.0,-21.0,1019.37,22693.889
316,-21.0,-21.0,-21.0,1018.82,22673.66
317,-21.0,-21.0,-21.0,1018.82,22676.575
318,-21.0,-21.0,-21.0,1018.72,22710.23
319,-21.0,-21.0,-21.0,1018.75,22694.949
320,-21.0,-21.0,-21.0,1018.57,22679.631
321,-21.0,-21.0,-21.0,1018.81,22691.784
322,-21.0,-21.0,-21.0,1018.87,22704.217
323,-21.0,-21.0,-21.0,1018.98,22710.167
324,-21.0,-21.0,-21.0,1019.25,22705.686
325,-21.0,-21.0,-21.0,1019.3,22735.716
326,-21.0,-21.0,-21.0,1019.54,22721.021
327,-21.0,-21.0,-21.0,1019.52,22741.864
328,-21.0,-21.0,-21.0,1019.46,22711.23
329,-21.0,-21.0,-21.0,1019.4,22708.506
330,-21.0,-21.0,-21.0,1019.35,22694.24
331,-21.0,-21.0,-21.0,1019.91,22650.682
332,-21.0,-21.0,-21.0,1019.73,22663.354
333,-21.0,-21.0,-21.0,1019.82,22662.641
334,-21.0,-21.0,-21.0,1020.24,22674.25
335,-21.0,-21.0,-21.0,1019.97,22668.936
336,-21.0,-21.0,-21.0,1020.19,22673.763
337,-21.0,-21.0,-21.0,1020.68,22684.437
338,-21.0,-21.0,-21.0,1020.71,22705.066
339,-21.0,-21.0,-21.0,1020.82,22727.221
340,-21.0,-21.0,-21.0,1020.79,22738.782
341,-21.0,-21.0,-21.0,1020.88,22775.056
342,-21.0,-21.0,-21.0,1020.6,22765.828
343,-21.0,-21.0,-21.0,1020.45,22779.904
344,-21.0,-21.0,-21.0,1020.07,22760.421
345,-21.0,-21.0,-21.0,1020.05,22787.477
346,-21.0,-21.0,-21.0,1019.76,22795.682
347,-21.0,-21.0,-21.0,1019.98,22793.969
348,-21.0,-21.0,-21.0,1019.98,22785.766
349,-21.0,-21.0,-21.0,1020.46,22742.789
350,-21.0,-21.0,-21.0,1020.48,22723.677
351,-21.0,-21.0,-21.0,1020.16,22708.64
352,-21.0,-21.0,-21.0,1019.62,22682.154
353,-21.0,-21.0,-21.0,1019.76,22696.453
354,-21.0,-21.0,-21.0,1019.24,22692.012
355,-21.0,-21.0,-21.0,1019.42,22663.324
356,-21.0,-21.0,-21.0,1019.73,22635.949
357,-21.0,-21.0,-21.0,1019.57,22591.563
358,-21.0,-21.0,-21.0,1019.43,22582.511
359,-21.0,-21.0,-21.0,1019.18,22595.81
360,-21.0,-21.0,-21.0,1019.11,22576.4
361,-21.0,-21.0,-21.0,1018.88,22604.428
362,-21.0,-21.0,-21.0,1018.9,22604.599
363,-21.0,-21.0,-21.0,1019.18,22593.784
364,-21.0,-21.0,-21.0,1019.27,22595.03
365,-21.0,-21.0,-21.0,1019.34,22608.103
366,-21.0,-21.0,-21.0,1019.86,22661.076
367,-21.0,-21.0,-21.0,1019.73,22660.863
368,-21.0,-21.0,-21.0,1019.44,22655.384
369,-21.0,-21.0,-21.0,1019.29,22680.081
370,-21.0,-21.0,-21.0,1019.39,22683.57
371,-21.0,-21.0,-21.0,1019.43,22673.201
372,-21.0,-21.0,-21.0,1019.51,22680.392
373,-21.0,-21.0,-21.0,1019.4,22687.465
374,-21.0,-21.0,-21.0,1019.5,22708.036
375,-21.0,-21.0,-21.0,1019.77,22696.75
376,-21.0,-21.0,-21.0,1019.58,22641.254
377,-21.0,-21.0,-21.0,1019.49,22691.835
378,-21.0,-21.0,-21.0,1019.6,22707.722
379,-21.0,-21.0,-21.0,1018.83,22679.66
380,-21.0,-21.0,-21.0,1019.15,22719.718
381,-21.0,-21.0,-21.0,1019.63,22684.845
382,-21.0,-21.0,-21.0,1019.64,22714.239
383,-21.0,-21.0,-21.0,1019.44,22710.789
384,-21.0,-21.0,-21.0,1019.38,22725.73
385,-21.0,-21.0,-21.0,1019.42,22701.501
386,-21.0,-21.0,-21.0,1019.11,22712.857
387,-21.0,-21.0,-21.0,1019.13,22736.904
388,-21.0,-21.0,-21.0,1019.34,22720.196
389,-21.0,-21.0,-21.0,1019.18,22716.673
390,-21.0,-21.0,-21.0,1019.28,22727.578
391,-21.0,-21.0,-21.0,1019.17,22746.275
392,-21.0,-21.0,-21.0,1019.07,22741.519
393,-21.0,-21.0,-21.0,1018.96,22746.872
394,-21.0,-21.0,-21.0,1018.66,22711.027
395,-21.0,-21.0,-21.0,1018.94,22713.496
396,-21.0,-21.0,-21.0,1019.05,22724.379
397,-21.0,-21.0,-21.0,1018.84,22666.176
398,-21.0,-21.0,-21.0,1019.18,22671.407
399,-21.0,-21.0,-21.0,1019.43,22678.204
400,-21.0,-21.0,-21.0,1019.64,22651.886
401,-21.0,-21.0,-21.0,1020.13,22672.834
402,-21.0,-21.0,-21.0,1019.65,22643.656
403,-21.0,-21.0,-21.0,1020.15,22624.62
404,-21.0,-21.0,-21.0,1019.96,22622.759
405,-21.0,-21.0,-21.0,1020.01,22643.648
406,-21.0,-21.0,-21.0,1019.78,22653.567
407,-21.0,-21.0,-21.0,1019.68,22657.897
408,-21.0,-21.0,-21.0,1019.52,22643.68
409,-21.0,-21.0,-21.0,1019.63,22664.491
410,-21.0,-21.0,-21.0,1019.8,22650.726
411,-21.0,-21.0,-21.0,1020.02,22633.84
412,-21.0,-21.0,-21.0,1020.13,22628.267
413,-21.0,-21.0,-21.0,1019.9,22615.937
414,-21.0,-21.0,-21.0,1019.89,22617.503
415,-21.0,-21.0,-21.0,1020.22,22603.798
416,-21.0,-21.0,-21.0,1020.23,22604.604
417,-21.0,-21.0,-21.0,1020.17,22572.551
418,-21.0,-21.0,-21.0,1019.94,22595.937
419,-21.0,-21.0,-21.0,1019.58,22585.493
420,-21.0,-21.0,-21.0,1019.64,22594.22
421,-21.0,-21.0,-21.0,1019.75,22601.101
422,-21.0,-21.0,-21.0,1019.74,22626.837
423,-21.0,-21.0,-21.0,1020.18,22671.959
424,-21.0,-21.0,-21.0,1019.82,22704.46
425,-21.0,-21.0,-21.0,1020.26,22716.321
426,-21.0,-21.0,-21.0,1020.36,22695.598
427,-21.0,-21.0,-21.0,1020.55,22741.938
428,-21.0,-21.0,-21.0,1020.58,22739.447
429,-21.0,-21.0,-21.0,1020.62,22738.179
430,-21.0,-21.0,-21.0,1020.35,22733.593
431,-21.0,-21.0,-21.0,1020.05,22753.303
432,-21.0,-21.0,-21.0,1019.73,22788.725
433,-21.0,-21.0,-21.0,1019.82,22777.741
434,-21.0,-21.0,-21.0,1020.08,22747.438
435,-21.0,-21.0,-21.0,1020.38,22765.782
436,-21.0,-21.0,-21.0,1020.07,22790.479
437,-21.0,-21.0,-21.0,1019.92,22781.411
438,-21.0,-21.0,-21.0,1019.94,22762.188
439,-21.0,-21.0,-21.0,1019.71,22789.455
440,-21.0,-21.0,-21.0,1020.0,22838.238
441,-21.0,-21.0,-21.0,1019.77,22824.812
442,-21.0,-21.0,-21.0,1019.38,22769.333
443,-21.0,-21.0,-21.0,1018.97,22749.272
444,-21.0,-21.0,-21.0,1019.01,22772.637
445,-21.0,-21.0,-21.0,1019.14,22760.16
446,-21.0,-21.0,-21.0,1018.99,22748.035
447,-21.0,-21.0,-21.0,1018.95,22757.138
448,-21.0,-21.0,-21.0,1018.77,22784.058
449,-21.0,-21.0,-21.0,1019.15,22754.675
450,-21.0,-21.0,-21.0,1019.47,22722.652
451,-21.0,-21.0,-21.0,1019.93,22702.364
452,-21.0,-21.0,-21.0,1019.85,22712.676
453,-21.0,-21.0,-21.0,1019.64,22718.258
454,-21.0,-21.0,-21.0,1019.62,22711.012
455,-21.0,-21.0,-21.0,1019.32,22714.409
456,-21.0,-21.0,-21.0,1019.02,22725.936
457,-21.0,-21.0,-21.0,1018.95,22696.87
458,-21.0,-21.0,-21.0,1018.82,22689.838
459,-21.0,-21.0,-21.0,1019.14,22650.295
460,-21.0,-21.0,-21.0,1019.28,22667.168
461,-21.0,-21.0,-21.0,1019.32,22654.188
462,-21.0,-21.0,-21.0,1019.38,22670.495
463,-21.0,-21.0,-21.0,1019.42,22629.846
464,-21.0,-21.0,-21.0,1019.75,22623.289
465,-21.0,-21.0,-21.0,1019.54,22613.153
466,-21.0,-21.0,-21.0,1019.33,22599.542
467,-21.0,-21.0,-21.0,1019.14,22641.675
468,-21.0,-21.0,-21.0,1018.99,22609.744
469,-21.0,-21.0,-21.0,1019.02,22678.727
470,-21.0,-21.0,-21.0,1019.27,22652.461
471,-21.0,-21.0,-21.0,1018.93,22672.557
472,-21.0,-21.0,-21.0,1018.5,22648.916
473,-21.0,-21.0,-21.0,1018.84,22672.006
474,-21.0,-21.0,-21.0,1018.94,22655.17
475,-21.0,-21.0,-21.0,1018.91,22663.425
476,-21.0,-21.0,-21.0,1019.29,22683.887
477,-21.0,-21.0,-21.0,1019.23,22642.36
478,-21.0,-21.0,-21.0,1019.3,22680.051
479,-21.0,-21.0,-21.0,1019.62,22663.631
480,-21.0,-21.0,-21.0,1019.12,22660.089
481,-21.0,-21.0,-21.0,1019.1,22637.074
482,-21.0,-21.0,-21.0,1018.89,22646.714
483,-21.0,-21.0,-21.0,1018.85,22670.851
484,-21.0,-21.0,-21.0,1018.81,22685.561
485,-21.0,-21.0,-21.0,1018.19,22700.574
486,-21.0,-21.0,-21.0,1018.5,22659.401
487,-21.0,-21.0,-21.0,1018.66,22686.238
488,-21.0,-21.0,-21.0,1018.76,22670.058
489,-21.0,-21.0,-21.0,1018.75,22685.094
490,-21.0,-21.0,-21.0,1018.74,22714.055
491,-21.0,-21.0,-21.0,1018.35,22744.134
492,-21.0,-21.0,-21.0,1018.54,22744.067
493,-21.0,-21.0,-21.0,1018.69,22731.704
494,-21.0,-21.0,-21.0,1018.55,22742.816
495,-21.0,-21.0,-21.0,1018.4,22717.238
496,-21.0,-21.0,-21.0,1018.54,22731.088
497,-21.0,-21.0,-21.0,1018.49,22732.353
498,-21.0,-21.0,-21.0,1018.48,22738.332
499,-21.0,-21.0,-21.0,1018.11,22711.119
500,-21.0,-21.0,-21.0,1017.63,22674.697
501,-21.0,-21.0,-21.0,1017.9,22655.026
502,-21.0,-21.0,-21.0,1018.1,22662.781
503,-21.0,-21.0,-21.0,1018.35,22680.19
504,-21.0,-21.0,-21.0,1018.1,22673.044
505,-21.0,-21.0,-21.0,1018.18,22656.112
506,-21.0,-21.0,-21.0,1018.2,22695.663
507,-21.0,-21.0,-21.0,1018.29,22687.948
508,-21.0,-21.0,-21.0,1018.31,22703.49
509,-21.0,-21.0,-21.0,1018.45,22690.733
510,-21.0,-21.0,-21.0,1018.16,22742.172
511,-21.0,-21.0,-21.0,1018.7,22767.628
512,-21.0,-21.0,-21.0,1018.52,22775.919
513,-21.0,-21.0,-21.0,1018.45,22762.662
514,-21.0,-21.0,-21.0,1018.49,22748.1
