episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-42-21,1618825341,42.564061403274536,42.564061403274536,20987,volta1,147.96.21.176,42.564061403274536,0,1,[],[],2357.961,2035.657,903.62,5311.967,38882.804,123.448,13.724,4800,4800,7.2372549019607835,11.599999999999998,0.0819607843137255,0.07600584324713897,0.10549019607843137,0.045693934294726825,0.20000000298023224,4.999999873689376e-05,197.66325,0.039657753,197.56071,0.115749925,0.31432408,0.0004382628,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-42-35,1618825355,13.784058570861816,56.34811997413635,20987,volta1,147.96.21.176,56.34811997413635,0,2,[],[],2261.498,2122.487,510.969,9393.92,25027.301,191.791,11.087,9600,9600,10.747058823529413,11.98235294117647,0.26882352941176474,0.08117685841437283,0.30823529411764705,0.058412796062749926,0.30000001192092896,4.999999873689376e-05,87.6447,0.0006300956,87.64387,0.13290073,0.00064907264,0.009279872,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-42-49,1618825369,13.577680110931396,69.92580008506775,20987,volta1,147.96.21.176,69.92580008506775,0,3,[],[],2208.186,2173.73,382.266,12556.689,20379.402,235.532,10.099,14400,14400,10.875,11.98125,0.26125,0.08117685841437283,0.321875,0.058412796062749926,0.15000000596046448,4.999999873689376e-05,10.127807,0.012652293,10.064549,0.5223898,0.33735996,0.0,0.0
-21.0,-21.0,-21.0,1021.375,8,8,19200,False,8,4,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-43-03,1618825383,13.961793661117554,83.8875937461853,20987,volta1,147.96.21.176,83.8875937461853,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1035, 1024, 1007, 1024, 1008, 1010, 1026, 1037]",2184.116,2197.685,332.765,14424.615,18111.495,265.025,9.854,19200,19200,10.544444444444444,11.988888888888889,0.20611111111111113,0.08117685841437283,0.2805555555555556,0.058412796062749926,0.22499999403953552,4.999999873689376e-05,2.4017265,0.011349124,2.390377,0.39901614,0.0,0.0,0.0
-21.0,-21.0,-21.0,1020.5454545454545,3,8,24000,False,11,5,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-43-18,1618825398,13.84839916229248,97.73599290847778,20987,volta1,147.96.21.176,97.73599290847778,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1016, 1024, 1015, 1035, 1024, 1007, 1024, 1008, 1010, 1026, 1037]",2181.326,2200.497,292.996,16382.459,16724.305,287.007,9.774,24000,24000,10.523529411764704,11.988235294117647,0.30705882352941183,0.08117685841437283,0.2364705882352941,0.058412796062749926,0.11249999701976776,4.999999873689376e-05,0.29579097,0.0033583604,0.2924326,0.5994427,0.0,0.0,0.0
-21.0,-21.0,-21.0,1022.6875,5,8,28800,False,16,6,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-43-32,1618825412,13.716561555862427,111.45255446434021,20987,volta1,147.96.21.176,111.45255446434021,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1035, 1031, 1031, 1022, 1018, 1035, 1024, 1007, 1024, 1008, 1010, 1026, 1037, 1016, 1024, 1015]",2172.364,2209.575,264.642,18137.705,15799.666,303.804,9.8,28800,28800,10.61875,11.99375,0.30125,0.08117685841437283,0.2425,0.058412796062749926,0.05624999850988388,4.999999873689376e-05,0.06809635,0.009496945,0.05859941,0.7678679,0.0,0.0,0.0
-21.0,-21.0,-21.0,1021.1666666666666,8,8,33600,False,24,7,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-43-46,1618825426,13.88401174545288,125.33656620979309,20987,volta1,147.96.21.176,125.33656620979309,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1019, 1018, 1024, 1012, 1022, 1009, 1028, 1013, 1035, 1024, 1007, 1024, 1008, 1010, 1026, 1037, 1016, 1024, 1015, 1035, 1031, 1031, 1022, 1018]",2173.613,2208.305,256.28,18729.484,15141.949,317.0,10.078,33600,33600,10.523529411764706,11.994117647058824,0.2158823529411765,0.08117685841437283,0.2564705882352941,0.058412796062749926,0.02812499925494194,4.999999873689376e-05,0.041943822,0.010469015,0.031474806,0.878232,0.0,0.0,0.0
-21.0,-21.0,-21.0,1021.1666666666666,0,8,38400,False,24,8,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-44-00,1618825440,13.683499813079834,139.02006602287292,20987,volta1,147.96.21.176,139.02006602287292,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1035, 1024, 1007, 1024, 1008, 1010, 1026, 1037, 1016, 1024, 1015, 1035, 1031, 1031, 1022, 1018, 1019, 1018, 1024, 1012, 1022, 1009, 1028, 1013]",2163.997,2218.117,246.433,19477.9,14639.81,327.873,9.942,38400,38400,10.529411764705882,11.988235294117647,0.28647058823529414,0.08117685841437283,0.22705882352941179,0.058412796062749926,0.01406249962747097,4.999999873689376e-05,0.005480559,-0.012591312,0.018071868,0.8382655,0.0,0.0,0.0
-21.0,-21.0,-21.0,1020.34375,8,8,43200,False,32,9,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-44-14,1618825454,13.74951434135437,152.7695803642273,20987,volta1,147.96.21.176,152.7695803642273,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1005, 1017, 1018, 1023, 1014, 1020, 1014, 1032, 1035, 1024, 1007, 1024, 1008, 1010, 1026, 1037, 1016, 1024, 1015, 1035, 1031, 1031, 1022, 1018, 1019, 1018, 1024, 1012, 1022, 1009, 1028, 1013]",2160.545,2221.662,232.584,20637.679,14259.849,336.609,9.782,43200,43200,10.558823529411764,11.988235294117647,0.2905882352941176,0.08117685841437283,0.24529411764705883,0.058412796062749926,0.007031249813735485,4.999999873689376e-05,0.010234335,-0.013217218,0.023451552,0.88456327,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.9705882352941,2,8,48000,False,34,10,6c7c9a96c3e442daac18cf3a31553599,2021-04-19_11-44-29,1618825469,14.186631679534912,166.9562120437622,20987,volta1,147.96.21.176,166.9562120437622,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1011, 1017, 1035, 1024, 1007, 1024, 1008, 1010, 1026, 1037, 1016, 1024, 1015, 1035, 1031, 1031, 1022, 1018, 1019, 1018, 1024, 1012, 1022, 1009, 1028, 1013, 1005, 1017, 1018, 1023, 1014, 1020, 1014, 1032]",2160.372,2221.84,224.346,21395.539,13993.063,343.027,9.716,48000,48000,10.611764705882353,11.98235294117647,0.2376470588235294,0.08117685841437283,0.23705882352941177,0.058412796062749926,0.0035156249068677425,4.999999873689376e-05,0.026833056,0.003996096,0.022836963,0.88853776,0.0,0.0,0.0
