624,-21.0,-21.0,-21.0,1019.25,68020.756
625,-21.0,-21.0,-21.0,1019.41,68083.538
626,-21.0,-21.0,-21.0,1019.35,68053.788
627,-21.0,-21.0,-21.0,1019.54,68086.271
628,-21.0,-21.0,-21.0,1019.7,68139.157
629,-21.0,-21.0,-21.0,1019.84,68226.854
630,-21.0,-21.0,-21.0,1020.01,68211.703
631,-21.0,-21.0,-21.0,1019.56,68270.886
632,-21.0,-21.0,-21.0,1020.2,68236.042
633,-21.0,-21.0,-21.0,1020.43,68214.153
634,-21.0,-21.0,-21.0,1020.4,68241.374
635,-21.0,-21.0,-21.0,1020.43,68196.66
636,-21.0,-21.0,-21.0,1020.38,68090.297
637,-21.0,-21.0,-21.0,1019.55,68061.849
638,-21.0,-21.0,-21.0,1019.58,68067.41
639,-21.0,-21.0,-21.0,1019.93,68008.531
640,-21.0,-21.0,-21.0,1019.96,68040.79
641,-21.0,-21.0,-21.0,1020.0,68021.382
642,-21.0,-21.0,-21.0,1019.32,67976.847
643,-21.0,-21.0,-21.0,1019.63,67926.669
644,-21.0,-21.0,-21.0,1019.27,67940.327
645,-21.0,-21.0,-21.0,1019.29,68011.698
646,-21.0,-21.0,-21.0,1019.17,68012.618
647,-21.0,-21.0,-21.0,1019.33,68100.009
648,-21.0,-21.0,-21.0,1019.07,68064.837
649,-21.0,-21.0,-21.0,1019.11,68117.655
650,-21.0,-21.0,-21.0,1019.03,68022.457
651,-21.0,-21.0,-21.0,1018.2,68014.052
652,-21.0,-21.0,-21.0,1018.24,68046.324
653,-21.0,-21.0,-21.0,1017.93,68131.619
654,-21.0,-21.0,-21.0,1017.96,68081.242
655,-21.0,-21.0,-21.0,1018.17,68028.471
656,-21.0,-21.0,-21.0,1018.62,68127.659
657,-21.0,-21.0,-21.0,1018.71,68128.637
658,-21.0,-21.0,-21.0,1018.83,68097.655
659,-21.0,-21.0,-21.0,1018.59,68065.357
660,-21.0,-21.0,-21.0,1018.59,68198.334
661,-21.0,-21.0,-21.0,1018.68,68165.238
662,-21.0,-21.0,-21.0,1018.99,68151.638
663,-21.0,-21.0,-21.0,1019.4,68159.464
664,-21.0,-21.0,-21.0,1019.51,68228.89
665,-21.0,-21.0,-21.0,1019.61,68247.621
666,-21.0,-21.0,-21.0,1020.31,68173.606
667,-21.0,-21.0,-21.0,1020.28,68171.525
668,-21.0,-21.0,-21.0,1020.1,68177.191
669,-21.0,-21.0,-21.0,1019.78,68147.208
670,-21.0,-21.0,-21.0,1019.75,68049.271
671,-21.0,-21.0,-21.0,1020.06,68089.829
672,-21.0,-21.0,-21.0,1020.12,68043.087
673,-21.0,-21.0,-21.0,1020.16,68011.102
674,-21.0,-21.0,-21.0,1020.57,67983.305
675,-21.0,-21.0,-21.0,1020.6,67986.268
676,-21.0,-21.0,-21.0,1020.76,67998.43
677,-21.0,-21.0,-21.0,1020.53,67866.607
678,-21.0,-21.0,-21.0,1020.48,67846.95
679,-21.0,-21.0,-21.0,1019.56,67799.34
680,-21.0,-21.0,-21.0,1019.7,67808.031
681,-21.0,-21.0,-21.0,1019.98,67776.747
682,-21.0,-21.0,-21.0,1019.62,67834.5
683,-21.0,-21.0,-21.0,1019.78,67785.484
684,-21.0,-21.0,-21.0,1019.57,67812.304
685,-21.0,-21.0,-21.0,1019.6,67851.95
686,-21.0,-21.0,-21.0,1019.19,67857.778
687,-21.0,-21.0,-21.0,1018.94,67949.197
688,-21.0,-21.0,-21.0,1019.29,67996.576
689,-21.0,-21.0,-21.0,1019.59,67998.935
690,-21.0,-21.0,-21.0,1019.66,68077.37
691,-21.0,-21.0,-21.0,1019.98,68117.573
692,-21.0,-21.0,-21.0,1019.81,68124.63
693,-21.0,-21.0,-21.0,1019.76,68205.53
694,-21.0,-21.0,-21.0,1019.47,68103.402
695,-21.0,-21.0,-21.0,1019.39,68050.689
696,-21.0,-21.0,-21.0,1019.02,68066.906
697,-21.0,-21.0,-21.0,1018.98,68020.54
698,-21.0,-21.0,-21.0,1018.73,68078.019
699,-21.0,-21.0,-21.0,1019.03,68102.282
700,-21.0,-21.0,-21.0,1019.33,68129.1
701,-21.0,-21.0,-21.0,1019.08,68094.294
702,-21.0,-21.0,-21.0,1018.89,68038.515
703,-21.0,-21.0,-21.0,1019.04,68045.73
704,-21.0,-21.0,-21.0,1018.7,68148.169
705,-21.0,-21.0,-21.0,1018.58,68123.102
706,-21.0,-21.0,-21.0,1019.03,68125.276
707,-21.0,-21.0,-21.0,1018.9,68087.928
708,-21.0,-21.0,-21.0,1018.74,68052.142
709,-21.0,-21.0,-21.0,1018.41,68097.694
710,-21.0,-21.0,-21.0,1018.86,67961.419
711,-21.0,-21.0,-21.0,1018.74,67993.903
712,-21.0,-21.0,-21.0,1018.94,67984.931
713,-21.0,-21.0,-21.0,1018.87,67944.61
714,-21.0,-21.0,-21.0,1018.99,67896.515
715,-21.0,-21.0,-21.0,1018.78,68011.001
