n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
49,-21.0,-21.0,-21.0,1019.08,48436.628
50,-21.0,-21.0,-21.0,1019.05,48408.331
51,-21.0,-21.0,-21.0,1019.53,48430.028
52,-21.0,-21.0,-21.0,1019.02,48404.041
53,-21.0,-21.0,-21.0,1019.02,48398.223
54,-21.0,-21.0,-21.0,1019.13,48393.832
55,-21.0,-21.0,-21.0,1019.13,48384.002
56,-21.0,-21.0,-21.0,1019.02,48393.16
57,-21.0,-21.0,-21.0,1018.76,48379.265
58,-21.0,-21.0,-21.0,1018.76,48369.021
59,-21.0,-21.0,-21.0,1018.97,48387.207
60,-21.0,-21.0,-21.0,1018.83,48367.392
61,-21.0,-21.0,-21.0,1019.42,48359.259
62,-21.0,-21.0,-21.0,1019.0,48375.3
63,-21.0,-21.0,-21.0,1019.0,48331.293
64,-21.0,-21.0,-21.0,1018.36,48329.274
65,-21.0,-21.0,-21.0,1018.39,48310.212
66,-21.0,-21.0,-21.0,1017.98,48320.452
67,-21.0,-21.0,-21.0,1018.25,48321.357
68,-21.0,-21.0,-21.0,1018.27,48309.782
69,-21.0,-21.0,-21.0,1018.34,48281.522
70,-21.0,-21.0,-21.0,1018.47,48348.406
71,-21.0,-21.0,-21.0,1018.67,48342.733
72,-21.0,-21.0,-21.0,1018.53,48329.897
73,-21.0,-21.0,-21.0,1018.5,48353.853
74,-21.0,-21.0,-21.0,1018.65,48408.305
75,-21.0,-21.0,-21.0,1018.93,48443.768
76,-21.0,-21.0,-21.0,1019.09,48445.593
77,-21.0,-21.0,-21.0,1019.11,48449.586
78,-21.0,-21.0,-21.0,1019.03,48457.319
79,-21.0,-21.0,-21.0,1019.07,48471.948
80,-21.0,-21.0,-21.0,1018.68,48453.925
81,-21.0,-21.0,-21.0,1018.34,48478.234
82,-21.0,-21.0,-21.0,1017.94,48459.366
83,-21.0,-21.0,-21.0,1017.9,48452.369
84,-21.0,-21.0,-21.0,1018.19,48452.773
85,-21.0,-21.0,-21.0,1017.96,48432.913
86,-21.0,-21.0,-21.0,1018.24,48425.301
87,-21.0,-21.0,-21.0,1018.36,48425.915
88,-21.0,-21.0,-21.0,1018.11,48435.957
89,-21.0,-21.0,-21.0,1018.55,48469.482
90,-21.0,-21.0,-21.0,1018.5,48480.734
91,-21.0,-21.0,-21.0,1018.33,48487.756
92,-21.0,-21.0,-21.0,1018.33,48537.51
93,-21.0,-21.0,-21.0,1018.19,48529.773
94,-21.0,-21.0,-21.0,1018.33,48503.767
95,-21.0,-21.0,-21.0,1018.42,48521.801
96,-21.0,-21.0,-21.0,1018.0,48532.447
97,-21.0,-21.0,-21.0,1017.85,48527.985
98,-21.0,-21.0,-21.0,1017.92,48528.01
99,-21.0,-21.0,-21.0,1017.9,48519.103
100,-21.0,-21.0,-21.0,1017.96,48514.98
101,-21.0,-21.0,-21.0,1018.6,48507.74
102,-21.0,-21.0,-21.0,1018.8,48471.238
103,-21.0,-21.0,-21.0,1018.91,48469.457
104,-21.0,-21.0,-21.0,1019.3,48457.035
105,-21.0,-21.0,-21.0,1019.45,48434.412
106,-21.0,-21.0,-21.0,1019.74,48450.329
107,-21.0,-21.0,-21.0,1019.98,48419.727
108,-21.0,-21.0,-21.0,1020.04,48424.784
109,-21.0,-21.0,-21.0,1020.2,48406.824
110,-21.0,-21.0,-21.0,1020.25,48432.861
111,-21.0,-21.0,-21.0,1020.14,48430.52
112,-21.0,-21.0,-21.0,1020.32,48426.775
113,-21.0,-21.0,-21.0,1020.19,48472.4
114,-21.0,-21.0,-21.0,1020.0,48486.452
115,-21.0,-21.0,-21.0,1019.91,48466.145
116,-21.0,-21.0,-21.0,1020.27,48446.452
117,-21.0,-21.0,-21.0,1020.68,48469.567
118,-21.0,-21.0,-21.0,1021.03,48461.874
119,-21.0,-21.0,-21.0,1020.78,48462.837
120,-21.0,-21.0,-21.0,1020.87,48418.122
121,-21.0,-21.0,-21.0,1021.01,48427.447
122,-21.0,-21.0,-21.0,1020.99,48418.468
123,-21.0,-21.0,-21.0,1021.37,48403.277
124,-21.0,-21.0,-21.0,1021.13,48432.78
125,-21.0,-21.0,-21.0,1021.02,48431.054
126,-21.0,-21.0,-21.0,1020.95,48415.834
127,-21.0,-21.0,-21.0,1020.42,48405.577
128,-21.0,-21.0,-21.0,1020.35,48398.614
129,-21.0,-21.0,-21.0,1020.1,48420.517
130,-21.0,-21.0,-21.0,1019.83,48442.356
131,-21.0,-21.0,-21.0,1020.0,48424.808
132,-21.0,-21.0,-21.0,1019.92,48448.393
133,-21.0,-21.0,-21.0,1019.78,48432.658
134,-21.0,-21.0,-21.0,1019.48,48398.083
135,-21.0,-21.0,-21.0,1019.78,48409.832
136,-21.0,-21.0,-21.0,1019.48,48365.315
137,-21.0,-21.0,-21.0,1019.62,48378.701
138,-21.0,-21.0,-21.0,1019.53,48415.41
139,-21.0,-21.0,-21.0,1019.09,48362.491
140,-21.0,-21.0,-21.0,1019.14,48304.726
141,-21.0,-21.0,-21.0,1019.09,48285.041
142,-21.0,-21.0,-21.0,1018.77,48257.877
143,-21.0,-21.0,-21.0,1018.84,48287.105
144,-21.0,-21.0,-21.0,1018.99,48257.099
145,-21.0,-21.0,-21.0,1019.02,48253.455
146,-21.0,-21.0,-21.0,1019.45,48300.967
147,-21.0,-21.0,-21.0,1019.53,48243.786
148,-21.0,-21.0,-21.0,1019.68,48166.258
149,-21.0,-21.0,-21.0,1019.99,48172.252
150,-21.0,-21.0,-21.0,1019.8,48204.08
151,-21.0,-21.0,-21.0,1019.76,48184.429
152,-21.0,-21.0,-21.0,1019.65,48224.983
153,-21.0,-21.0,-21.0,1019.56,48177.626
154,-21.0,-21.0,-21.0,1019.82,48204.423
155,-21.0,-21.0,-21.0,1019.88,48237.227
156,-21.0,-21.0,-21.0,1019.78,48254.417
157,-21.0,-21.0,-21.0,1019.47,48313.956
158,-21.0,-21.0,-21.0,1019.33,48348.648
159,-21.0,-21.0,-21.0,1019.37,48373.887
160,-21.0,-21.0,-21.0,1019.54,48407.943
161,-21.0,-21.0,-21.0,1019.66,48449.81
162,-21.0,-21.0,-21.0,1020.07,48445.952
163,-21.0,-21.0,-21.0,1020.12,48486.726
164,-21.0,-21.0,-21.0,1019.68,48511.964
165,-21.0,-21.0,-21.0,1019.33,48482.417
166,-21.0,-21.0,-21.0,1019.31,48433.35
167,-21.0,-21.0,-21.0,1019.06,48433.692
168,-21.0,-21.0,-21.0,1019.52,48450.414
169,-21.0,-21.0,-21.0,1019.16,48404.147
170,-21.0,-21.0,-21.0,1019.12,48388.946
171,-21.0,-21.0,-21.0,1019.59,48383.569
172,-21.0,-21.0,-21.0,1019.42,48357.869
173,-21.0,-21.0,-21.0,1019.21,48343.552
174,-21.0,-21.0,-21.0,1019.12,48343.309
175,-21.0,-21.0,-21.0,1019.1,48344.046
176,-21.0,-21.0,-21.0,1018.89,48355.891
177,-21.0,-21.0,-21.0,1018.74,48339.304
178,-21.0,-21.0,-21.0,1018.96,48334.465
179,-21.0,-21.0,-21.0,1019.19,48361.539
180,-21.0,-21.0,-21.0,1018.96,48333.01
181,-21.0,-21.0,-21.0,1018.64,48335.491
182,-21.0,-21.0,-21.0,1018.43,48338.969
183,-21.0,-21.0,-21.0,1018.74,48327.825
184,-21.0,-21.0,-21.0,1018.99,48281.406
185,-21.0,-21.0,-21.0,1018.99,48273.66
186,-21.0,-21.0,-21.0,1019.53,48315.232
187,-21.0,-21.0,-21.0,1019.47,48337.667
188,-21.0,-21.0,-21.0,1019.79,48349.178
189,-21.0,-21.0,-21.0,1019.47,48321.597
190,-21.0,-21.0,-21.0,1019.47,48348.827
191,-21.0,-21.0,-21.0,1019.37,48329.736
192,-21.0,-21.0,-21.0,1019.25,48312.358
193,-21.0,-21.0,-21.0,1019.42,48290.321
194,-21.0,-21.0,-21.0,1019.92,48358.507
195,-21.0,-21.0,-21.0,1020.34,48390.436
196,-21.0,-21.0,-21.0,1020.6,48367.947
197,-21.0,-21.0,-21.0,1020.67,48354.485
198,-21.0,-21.0,-21.0,1021.06,48357.666
199,-21.0,-21.0,-21.0,1020.33,48355.014
200,-21.0,-21.0,-21.0,1020.61,48345.863
201,-21.0,-21.0,-21.0,1020.87,48373.12
202,-21.0,-21.0,-21.0,1021.05,48384.021
203,-21.0,-21.0,-21.0,1020.86,48410.784
204,-21.0,-21.0,-21.0,1020.42,48349.504
205,-21.0,-21.0,-21.0,1020.47,48312.065
206,-21.0,-21.0,-21.0,1020.24,48270.9
207,-21.0,-21.0,-21.0,1020.23,48298.882
208,-21.0,-21.0,-21.0,1020.4,48239.053
209,-21.0,-21.0,-21.0,1020.88,48293.403
210,-21.0,-21.0,-21.0,1021.17,48289.527
211,-21.0,-21.0,-21.0,1020.79,48259.181
212,-21.0,-21.0,-21.0,1020.71,48240.257
213,-21.0,-21.0,-21.0,1020.53,48246.69
214,-21.0,-21.0,-21.0,1020.44,48257.59
215,-21.0,-21.0,-21.0,1020.38,48284.178
216,-21.0,-21.0,-21.0,1020.11,48339.689
217,-21.0,-21.0,-21.0,1020.51,48304.903
218,-21.0,-21.0,-21.0,1020.28,48343.565
219,-21.0,-21.0,-21.0,1020.26,48315.995
220,-21.0,-21.0,-21.0,1020.64,48289.476
221,-21.0,-21.0,-21.0,1020.34,48302.086
222,-21.0,-21.0,-21.0,1019.81,48356.736
223,-21.0,-21.0,-21.0,1020.11,48372.921
224,-21.0,-21.0,-21.0,1020.67,48348.73
225,-21.0,-21.0,-21.0,1020.51,48342.718
226,-21.0,-21.0,-21.0,1020.54,48306.183
227,-21.0,-21.0,-21.0,1020.6,48290.344
228,-21.0,-21.0,-21.0,1020.42,48292.2
229,-21.0,-21.0,-21.0,1019.57,48305.876
230,-21.0,-21.0,-21.0,1019.47,48328.693
231,-21.0,-21.0,-21.0,1019.0,48324.125
232,-21.0,-21.0,-21.0,1019.13,48302.631
233,-21.0,-21.0,-21.0,1019.25,48290.426
234,-21.0,-21.0,-21.0,1019.53,48320.313
235,-21.0,-21.0,-21.0,1019.62,48300.625
236,-21.0,-21.0,-21.0,1019.29,48291.786
237,-21.0,-21.0,-21.0,1019.3,48351.761
238,-21.0,-21.0,-21.0,1018.92,48333.201
239,-21.0,-21.0,-21.0,1018.95,48342.135
240,-21.0,-21.0,-21.0,1019.06,48356.737
241,-21.0,-21.0,-21.0,1018.72,48368.385
242,-21.0,-21.0,-21.0,1018.55,48381.556
243,-21.0,-21.0,-21.0,1018.6,48381.292
244,-21.0,-21.0,-21.0,1017.9,48386.12
245,-21.0,-21.0,-21.0,1017.87,48379.844
246,-21.0,-21.0,-21.0,1017.7,48380.162
247,-21.0,-21.0,-21.0,1017.75,48356.026
248,-21.0,-21.0,-21.0,1017.75,48399.342
249,-21.0,-21.0,-21.0,1017.66,48393.726
250,-21.0,-21.0,-21.0,1017.89,48381.68
251,-21.0,-21.0,-21.0,1018.41,48391.279
252,-21.0,-21.0,-21.0,1018.42,48389.671
253,-21.0,-21.0,-21.0,1018.66,48369.842
254,-21.0,-21.0,-21.0,1018.06,48377.587
255,-21.0,-21.0,-21.0,1018.04,48393.883
256,-21.0,-21.0,-21.0,1018.11,48431.094
257,-21.0,-21.0,-21.0,1018.28,48434.739
258,-21.0,-21.0,-21.0,1018.46,48397.543
259,-21.0,-21.0,-21.0,1018.67,48393.246
260,-21.0,-21.0,-21.0,1018.73,48431.366
261,-21.0,-21.0,-21.0,1018.92,48407.998
262,-21.0,-21.0,-21.0,1019.32,48362.933
263,-21.0,-21.0,-21.0,1019.85,48400.351
264,-21.0,-21.0,-21.0,1019.93,48404.903
265,-21.0,-21.0,-21.0,1019.98,48420.161
266,-21.0,-21.0,-21.0,1020.32,48413.227
267,-21.0,-21.0,-21.0,1020.55,48385.672
268,-21.0,-21.0,-21.0,1020.14,48369.124
269,-21.0,-21.0,-21.0,1020.17,48334.733
270,-21.0,-21.0,-21.0,1019.95,48273.5
271,-21.0,-21.0,-21.0,1019.64,48282.863
272,-21.0,-21.0,-21.0,1019.64,48330.848
273,-21.0,-21.0,-21.0,1019.86,48307.503
274,-21.0,-21.0,-21.0,1020.14,48277.636
275,-21.0,-21.0,-21.0,1020.38,48234.161
276,-21.0,-21.0,-21.0,1020.32,48276.134
277,-21.0,-21.0,-21.0,1019.73,48270.406
278,-21.0,-21.0,-21.0,1020.09,48302.954
279,-21.0,-21.0,-21.0,1020.17,48309.597
280,-21.0,-21.0,-21.0,1020.0,48331.639
281,-21.0,-21.0,-21.0,1019.61,48333.94
282,-21.0,-21.0,-21.0,1019.73,48327.715
283,-21.0,-21.0,-21.0,1019.43,48304.531
284,-21.0,-21.0,-21.0,1019.24,48320.377
285,-21.0,-21.0,-21.0,1019.61,48343.713
286,-21.0,-21.0,-21.0,1020.0,48302.753
287,-21.0,-21.0,-21.0,1020.25,48334.891
288,-21.0,-21.0,-21.0,1019.84,48359.127
289,-21.0,-21.0,-21.0,1019.72,48383.242
290,-21.0,-21.0,-21.0,1020.01,48386.015
291,-21.0,-21.0,-21.0,1019.94,48373.566
292,-21.0,-21.0,-21.0,1020.21,48392.096
293,-21.0,-21.0,-21.0,1020.82,48427.387
294,-21.0,-21.0,-21.0,1020.42,48423.445
295,-21.0,-21.0,-21.0,1020.32,48422.914
296,-21.0,-21.0,-21.0,1020.15,48419.352
297,-21.0,-21.0,-21.0,1020.32,48418.623
298,-21.0,-21.0,-21.0,1020.44,48384.117
299,-21.0,-21.0,-21.0,1020.13,48405.173
300,-21.0,-21.0,-21.0,1020.28,48403.252
301,-21.0,-21.0,-21.0,1019.88,48421.776
302,-21.0,-21.0,-21.0,1020.14,48397.766
303,-21.0,-21.0,-21.0,1019.97,48405.292
304,-21.0,-21.0,-21.0,1019.77,48425.559
305,-21.0,-21.0,-21.0,1019.73,48436.951
306,-21.0,-21.0,-21.0,1019.41,48463.172
307,-21.0,-21.0,-21.0,1019.12,48429.408
308,-21.0,-21.0,-21.0,1018.71,48409.547
309,-21.0,-21.0,-21.0,1019.1,48388.553
310,-21.0,-21.0,-21.0,1019.23,48390.221
311,-21.0,-21.0,-21.0,1019.2,48402.065
312,-21.0,-21.0,-21.0,1019.15,48407.11
313,-21.0,-21.0,-21.0,1018.73,48411.685
314,-21.0,-21.0,-21.0,1018.06,48404.228
315,-21.0,-21.0,-21.0,1018.11,48388.33
316,-21.0,-21.0,-21.0,1018.08,48409.868
317,-21.0,-21.0,-21.0,1018.02,48432.679
318,-21.0,-21.0,-21.0,1018.46,48474.173
319,-21.0,-21.0,-21.0,1018.22,48445.405
320,-21.0,-21.0,-21.0,1018.4,48454.174
321,-21.0,-21.0,-21.0,1018.52,48436.961
322,-21.0,-21.0,-21.0,1018.84,48433.846
323,-21.0,-21.0,-21.0,1018.55,48431.907
324,-21.0,-21.0,-21.0,1018.78,48410.264
325,-21.0,-21.0,-21.0,1018.94,48434.31
326,-21.0,-21.0,-21.0,1018.63,48355.555
327,-21.0,-21.0,-21.0,1018.85,48348.533
328,-21.0,-21.0,-21.0,1019.0,48328.465
329,-21.0,-21.0,-21.0,1019.19,48368.26
330,-21.0,-21.0,-21.0,1018.96,48351.102
331,-21.0,-21.0,-21.0,1018.92,48363.808
332,-21.0,-21.0,-21.0,1018.86,48342.489
333,-21.0,-21.0,-21.0,1019.08,48308.098
334,-21.0,-21.0,-21.0,1019.34,48316.723
335,-21.0,-21.0,-21.0,1019.7,48357.763
336,-21.0,-21.0,-21.0,1020.15,48389.646
337,-21.0,-21.0,-21.0,1020.03,48416.638
338,-21.0,-21.0,-21.0,1020.0,48422.906
339,-21.0,-21.0,-21.0,1019.98,48425.545
340,-21.0,-21.0,-21.0,1020.19,48453.573
341,-21.0,-21.0,-21.0,1019.94,48406.147
342,-21.0,-21.0,-21.0,1019.86,48408.408
343,-21.0,-21.0,-21.0,1019.48,48447.709
344,-21.0,-21.0,-21.0,1019.51,48459.566
345,-21.0,-21.0,-21.0,1019.16,48445.588
346,-21.0,-21.0,-21.0,1018.99,48405.076
347,-21.0,-21.0,-21.0,1018.99,48364.999
348,-21.0,-21.0,-21.0,1018.8,48374.725
349,-21.0,-21.0,-21.0,1018.58,48395.707
350,-21.0,-21.0,-21.0,1018.69,48407.233
351,-21.0,-21.0,-21.0,1019.09,48414.329
352,-21.0,-21.0,-21.0,1018.93,48442.564
353,-21.0,-21.0,-21.0,1019.12,48443.137
354,-21.0,-21.0,-21.0,1019.16,48406.043
355,-21.0,-21.0,-21.0,1018.94,48366.883
356,-21.0,-21.0,-21.0,1018.87,48436.145
357,-21.0,-21.0,-21.0,1018.85,48452.282
358,-21.0,-21.0,-21.0,1018.51,48471.543
359,-21.0,-21.0,-21.0,1018.7,48440.89
360,-21.0,-21.0,-21.0,1018.66,48438.517
361,-21.0,-21.0,-21.0,1018.56,48451.027
362,-21.0,-21.0,-21.0,1018.48,48459.511
363,-21.0,-21.0,-21.0,1018.31,48441.486
364,-21.0,-21.0,-21.0,1018.31,48479.076
365,-21.0,-21.0,-21.0,1018.42,48485.264
366,-21.0,-21.0,-21.0,1018.39,48434.982
367,-21.0,-21.0,-21.0,1018.68,48407.161
368,-21.0,-21.0,-21.0,1018.91,48361.588
369,-21.0,-21.0,-21.0,1019.54,48360.068
370,-21.0,-21.0,-21.0,1019.12,48375.624
371,-21.0,-21.0,-21.0,1018.86,48412.952
372,-21.0,-21.0,-21.0,1018.64,48417.416
373,-21.0,-21.0,-21.0,1018.4,48419.542
374,-21.0,-21.0,-21.0,1018.39,48426.789
375,-21.0,-21.0,-21.0,1018.55,48409.392
376,-21.0,-21.0,-21.0,1018.48,48409.856
377,-21.0,-21.0,-21.0,1018.31,48455.634
378,-21.0,-21.0,-21.0,1017.76,48517.172
379,-21.0,-21.0,-21.0,1017.77,48514.975
380,-21.0,-21.0,-21.0,1017.63,48494.207
381,-21.0,-21.0,-21.0,1017.95,48437.155
382,-21.0,-21.0,-21.0,1017.93,48431.975
383,-21.0,-21.0,-21.0,1017.91,48435.188
384,-21.0,-21.0,-21.0,1018.09,48428.069
385,-21.0,-21.0,-21.0,1018.34,48435.871
386,-21.0,-21.0,-21.0,1018.24,48489.156
387,-21.0,-21.0,-21.0,1018.22,48467.297
388,-21.0,-21.0,-21.0,1018.34,48458.586
389,-21.0,-21.0,-21.0,1017.93,48468.624
390,-21.0,-21.0,-21.0,1017.68,48446.507
391,-21.0,-21.0,-21.0,1018.03,48485.117
392,-21.0,-21.0,-21.0,1018.27,48488.772
393,-21.0,-21.0,-21.0,1018.74,48488.055
394,-21.0,-21.0,-21.0,1019.31,48472.372
395,-21.0,-21.0,-21.0,1019.16,48518.59
396,-21.0,-21.0,-21.0,1019.0,48476.408
397,-21.0,-21.0,-21.0,1018.99,48465.336
398,-21.0,-21.0,-21.0,1019.27,48392.628
399,-21.0,-21.0,-21.0,1019.83,48423.381
400,-21.0,-21.0,-21.0,1019.95,48429.495
401,-21.0,-21.0,-21.0,1019.6,48388.694
402,-21.0,-21.0,-21.0,1019.83,48351.308
403,-21.0,-21.0,-21.0,1019.82,48376.32
404,-21.0,-21.0,-21.0,1019.99,48411.983
405,-21.0,-21.0,-21.0,1019.69,48391.984
406,-21.0,-21.0,-21.0,1019.54,48393.364
407,-21.0,-21.0,-21.0,1019.76,48421.206
408,-21.0,-21.0,-21.0,1019.68,48497.274
409,-21.0,-21.0,-21.0,1019.59,48449.946
410,-21.0,-21.0,-21.0,1019.62,48476.411
411,-21.0,-21.0,-21.0,1019.77,48540.148
412,-21.0,-21.0,-21.0,1019.88,48547.823
413,-21.0,-21.0,-21.0,1019.65,48498.598
414,-21.0,-21.0,-21.0,1019.67,48481.568
415,-21.0,-21.0,-21.0,1019.46,48450.801
416,-21.0,-21.0,-21.0,1019.38,48454.432
417,-21.0,-21.0,-21.0,1019.52,48449.533
418,-21.0,-21.0,-21.0,1019.36,48401.166
419,-21.0,-21.0,-21.0,1019.27,48431.697
420,-21.0,-21.0,-21.0,1019.08,48421.037
421,-21.0,-21.0,-21.0,1019.33,48403.056
422,-21.0,-21.0,-21.0,1019.25,48419.983
423,-21.0,-21.0,-21.0,1019.14,48456.779
424,-21.0,-21.0,-21.0,1019.24,48461.667
425,-21.0,-21.0,-21.0,1018.81,48485.019
426,-21.0,-21.0,-21.0,1019.18,48467.519
427,-21.0,-21.0,-21.0,1019.11,48447.79
428,-21.0,-21.0,-21.0,1018.68,48464.536
429,-21.0,-21.0,-21.0,1018.55,48437.638
430,-21.0,-21.0,-21.0,1018.77,48417.204
431,-21.0,-21.0,-21.0,1019.04,48361.841
432,-21.0,-21.0,-21.0,1019.02,48380.727
433,-21.0,-21.0,-21.0,1018.62,48375.784
434,-21.0,-21.0,-21.0,1018.45,48387.42
435,-21.0,-21.0,-21.0,1018.12,48361.456
436,-21.0,-21.0,-21.0,1018.33,48403.728
437,-21.0,-21.0,-21.0,1018.39,48402.786
438,-21.0,-21.0,-21.0,1018.02,48397.947
439,-21.0,-21.0,-21.0,1018.17,48404.751
440,-21.0,-21.0,-21.0,1018.18,48424.05
441,-21.0,-21.0,-21.0,1018.12,48461.307
442,-21.0,-21.0,-21.0,1017.91,48449.902
443,-21.0,-21.0,-21.0,1017.83,48455.273
444,-21.0,-21.0,-21.0,1018.02,48407.782
445,-21.0,-21.0,-21.0,1018.1,48438.53
446,-21.0,-21.0,-21.0,1017.97,48442.43
447,-21.0,-21.0,-21.0,1017.93,48498.224
448,-21.0,-21.0,-21.0,1017.86,48519.14
449,-21.0,-21.0,-21.0,1018.03,48516.13
450,-21.0,-21.0,-21.0,1018.14,48514.494
451,-21.0,-21.0,-21.0,1017.76,48549.315
452,-21.0,-21.0,-21.0,1017.78,48561.467
453,-21.0,-21.0,-21.0,1017.94,48540.652
454,-21.0,-21.0,-21.0,1017.82,48572.557
455,-21.0,-21.0,-21.0,1017.84,48565.269
456,-21.0,-21.0,-21.0,1017.95,48553.243
457,-21.0,-21.0,-21.0,1017.34,48485.987
458,-21.0,-21.0,-21.0,1017.71,48475.808
459,-21.0,-21.0,-21.0,1017.92,48460.6
460,-21.0,-21.0,-21.0,1018.1,48445.429
461,-21.0,-21.0,-21.0,1018.6,48423.174
462,-21.0,-21.0,-21.0,1018.48,48397.705
463,-21.0,-21.0,-21.0,1018.28,48417.522
464,-21.0,-21.0,-21.0,1018.2,48407.393
465,-21.0,-21.0,-21.0,1018.12,48395.452
466,-21.0,-21.0,-21.0,1018.69,48379.644
467,-21.0,-21.0,-21.0,1018.75,48394.364
468,-21.0,-21.0,-21.0,1018.71,48369.185
469,-21.0,-21.0,-21.0,1018.95,48382.001
470,-21.0,-21.0,-21.0,1018.88,48383.071
471,-21.0,-21.0,-21.0,1018.66,48381.938
472,-21.0,-21.0,-21.0,1018.96,48387.065
473,-21.0,-21.0,-21.0,1018.71,48329.982
474,-21.0,-21.0,-21.0,1018.35,48349.665
475,-21.0,-21.0,-21.0,1018.45,48358.504
476,-21.0,-21.0,-21.0,1019.01,48381.818
477,-21.0,-21.0,-21.0,1018.8,48395.783
478,-21.0,-21.0,-21.0,1018.86,48450.142
479,-21.0,-21.0,-21.0,1018.59,48454.849
480,-21.0,-21.0,-21.0,1018.48,48464.451
481,-21.0,-21.0,-21.0,1018.15,48472.162
482,-21.0,-21.0,-21.0,1018.1,48469.685
483,-21.0,-21.0,-21.0,1018.13,48490.072
484,-21.0,-21.0,-21.0,1018.21,48487.86
485,-21.0,-21.0,-21.0,1018.11,48487.322
486,-21.0,-21.0,-21.0,1018.14,48447.429
487,-21.0,-21.0,-21.0,1018.18,48436.326
488,-21.0,-21.0,-21.0,1018.72,48401.72
489,-21.0,-21.0,-21.0,1018.59,48393.385
490,-21.0,-21.0,-21.0,1018.57,48389.609
491,-21.0,-21.0,-21.0,1018.61,48382.698
492,-21.0,-21.0,-21.0,1018.48,48395.902
493,-21.0,-21.0,-21.0,1018.55,48441.984
494,-21.0,-21.0,-21.0,1018.46,48416.24
495,-21.0,-21.0,-21.0,1018.77,48408.772
496,-21.0,-21.0,-21.0,1018.54,48425.012
497,-21.0,-21.0,-21.0,1018.59,48426.203
498,-21.0,-21.0,-21.0,1018.78,48410.629
499,-21.0,-21.0,-21.0,1018.45,48450.984
500,-21.0,-21.0,-21.0,1018.49,48445.46
501,-21.0,-21.0,-21.0,1018.58,48416.78
502,-21.0,-21.0,-21.0,1018.28,48400.343
503,-21.0,-21.0,-21.0,1018.28,48344.753
504,-21.0,-21.0,-21.0,1018.55,48331.75
505,-21.0,-21.0,-21.0,1018.24,48349.966
506,-21.0,-21.0,-21.0,1018.36,48334.746
507,-21.0,-21.0,-21.0,1018.49,48353.754
508,-21.0,-21.0,-21.0,1018.68,48333.922
509,-21.0,-21.0,-21.0,1018.44,48317.601
510,-21.0,-21.0,-21.0,1018.48,48309.997
511,-21.0,-21.0,-21.0,1018.59,48338.548
512,-21.0,-21.0,-21.0,1018.8,48330.21
513,-21.0,-21.0,-21.0,1018.3,48369.332
514,-21.0,-21.0,-21.0,1018.51,48407.634
