model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.742894212790524,1.0059033329233797,0.7385343983616274,1.0,1.0,1.0
model3,1.0487207332252189,1.0697624537508714,0.9803304738805566,0.8709677419354839,0.8709677419354839,0.8709677419354839
model4,0.6942648912850231,0.9993880797943948,0.694689986124164,1.0,1.0,1.0
