model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,2.374849132603353,1.0034398034398035,2.3667081218647517,1.0,1.0,1.0
model3,1.7213798974133885,1.0075914067341458,1.7084106572452902,1.0,1.0,1.0
model4,1.8989927583230652,0.9958384332925336,1.9069285687683684,1.0,1.0,1.0
