model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.9298377023702064,0.9903568943234915,0.9388915326382159,1.0,1.0,1.0
model3,0.8606751031735544,0.9998337627794864,0.8608182031990218,0.9523809523809524,1.0,0.9166666666666666
model4,0.8750594802486509,1.0001996805111821,0.8748847828079943,1.0,1.0,1.0
