model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.521839447696016,1.0,0.521839447696016,1.0,1.0,1.0
model3,0.5950735246582687,0.9763383735185942,0.6094951717545449,1.0211267605633803,0.8947368421052632,1.1
model4,0.6015858619451574,1.0039876383212043,0.5991964830872678,1.0,1.0,1.0
