model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.9384471897787678,0.9942115768463075,0.9439109457521838,1.0,1.0,1.0
model3,0.8684390175695235,1.0069900799464235,0.8624106978449366,0.9655172413793104,1.0,1.0
model4,0.856243073108389,0.994737364710555,0.8607730075139335,1.0,1.0,1.0
