model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,1.534773442254573,0.992033459470225,1.547098464878581,1.0,1.0,1.0
model3,1.3330909355551328,1.0283833461571343,1.2962976700630466,0.8974358974358975,0.8947368421052632,0.9166666666666666
model4,1.246792501318066,0.9906061504993573,1.2586157482361353,1.0,1.0,1.0
