model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.9757539612912284,0.9986027944111777,0.9771191976951937,1.0,1.0,1.0
model3,0.9987353762361956,1.029257879536227,0.9703451351630318,1.0,1.0,1.1818181818181819
model4,0.9425320562073016,0.9933472346340979,0.9488444960079702,1.0,1.0,1.0
