model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.48971876320603047,0.9942115768463075,0.4925699666055437,1.0,1.0,1.0
model3,0.5167850671358605,0.9831630568042502,0.5256351564059566,0.9859154929577465,0.8947368421052632,1.1
model4,0.5151037271704807,0.9987040175456086,0.5157721588387993,1.0,1.0,1.0
