model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,1.5957864036201261,0.9964150567616012,1.6015277898414257,1.0,1.0,1.0
model3,1.5331014039476076,1.0511242198854407,1.4585349428202659,0.9294871794871795,0.8947368421052632,1.0833333333333333
model4,1.3724395990324167,0.9892217937308415,1.3873932092177959,1.0,1.0,1.0
