model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.5112896117676831,0.9996009577015164,0.5114937193971313,1.0,1.0,1.0
model3,0.5638733895916501,0.990711175616836,0.5691602189109976,1.0,1.0,1.375
model4,0.5703202433247325,1.009522854851644,0.5649403979155527,1.0,1.0,1.0
