model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.5227017332376609,1.0,0.5227017332376609,1.0,1.0,1.0
model3,0.598074809326866,1.0210053126277074,0.5857705164996961,0.9647887323943662,1.0,1.0
model4,0.5904911253667793,1.0099690958030108,0.5846625682118411,1.0,1.0,1.0
