model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.4683342136520468,0.9896681899463541,0.47322346864299375,1.0,1.0,1.0
model3,0.5238080617602663,1.0706720071206053,0.48923298477650606,0.853658536585366,0.9444444444444444,0.7333333333333333
model4,0.4815823970664576,0.9981070040848858,0.48249575956838037,1.0,1.0,1.0
