model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.5091869082474143,0.9986027944111777,0.5098993424584342,1.0,1.0,1.0
model3,0.594320980537775,1.004903964037597,0.5914206748173791,1.0211267605633803,0.8947368421052632,1.3
model4,0.5670139594444111,0.997308344133187,0.5685442850046869,1.0,1.0,1.0
