model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,1.0207213137331594,0.9939121756487026,1.0269733470836688,1.0,1.0,1.0
model3,1.0003658047585533,0.9789865513928915,1.0218381481699046,1.0802919708029197,0.8947368421052632,1.2
model4,1.008526495589382,0.9938801697759352,1.014736510757377,1.0,1.0,1.0
