model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.49193841509480973,0.9942115768463075,0.4948025415830148,1.0,1.0,1.0
model3,0.5105111652001235,0.9686146301593788,0.5270529158909385,1.028169014084507,0.8947368421052632,1.1
model4,0.5095003652913299,1.0020935101186323,0.5084359494864037,1.0,1.0,1.0
