model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.5266712265567539,1.0038922155688623,0.5246292563971244,1.0,1.0,1.0
model3,0.6004415199537277,0.9833265222721699,0.6106227243482553,1.0352112676056338,0.8947368421052632,1.2
model4,0.5886499589994869,0.9985046356295484,0.5895315234348895,1.0,1.0,1.0
