model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.486952243191145,0.9940393403536658,0.48987220467340253,1.0,1.0,1.0
model3,0.6023976710555974,1.0943480195816644,0.5504626136079411,0.8841463414634148,0.9444444444444444,0.8666666666666667
model4,0.5301144747279385,0.9967121649895386,0.5318631530232225,1.0,1.0,1.0
