model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.49987691630968195,0.9954301609378104,0.502171760436453,1.0,1.0,1.0
model3,0.6062025135466763,1.1118825100133511,0.545203749575481,0.8353658536585367,1.0555555555555556,0.6666666666666666
model4,0.5520638205486863,1.009365348211617,0.5469415227368635,1.0,1.0,1.0
