model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.5227465637187861,0.9935155626496409,0.5261584049319321,1.0,1.0,1.0
model3,0.5669246226259786,1.0142649803027162,0.5589511948413867,1.0206896551724138,1.0,1.5
model4,0.5645752726899242,1.0093223736968724,0.5593607031835022,1.0,1.0,1.0
