n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
53,-21.0,-20.99,-20.0,1020.22,11027.992
54,-21.0,-20.99,-20.0,1020.16,11053.356
55,-21.0,-20.99,-20.0,1020.09,11067.131
56,-21.0,-20.99,-20.0,1020.24,11080.464
57,-21.0,-20.99,-20.0,1020.12,11103.508
58,-21.0,-20.99,-20.0,1020.14,11122.067
59,-21.0,-20.99,-20.0,1020.28,11120.002
60,-21.0,-20.99,-20.0,1020.3,11118.77
61,-21.0,-20.99,-20.0,1020.87,11018.553
62,-21.0,-20.99,-20.0,1020.19,10914.736
63,-21.0,-20.99,-20.0,1020.21,10882.271
64,-21.0,-20.99,-20.0,1020.41,10859.04
65,-21.0,-20.99,-20.0,1020.44,10849.083
66,-21.0,-20.99,-20.0,1020.13,10835.346
67,-21.0,-20.99,-20.0,1020.5,10814.49
68,-21.0,-20.99,-20.0,1020.56,10798.003
69,-21.0,-20.99,-20.0,1020.54,10794.633
70,-21.0,-20.99,-20.0,1020.54,10828.174
71,-21.0,-21.0,-21.0,1020.21,10903.112
72,-21.0,-21.0,-21.0,1019.96,10987.192
73,-21.0,-21.0,-21.0,1019.94,10990.286
74,-21.0,-21.0,-21.0,1019.81,10991.132
75,-21.0,-21.0,-21.0,1019.81,10985.734
76,-21.0,-21.0,-21.0,1019.75,10988.032
77,-21.0,-21.0,-21.0,1020.47,10995.902
78,-21.0,-21.0,-21.0,1020.31,11001.878
79,-21.0,-21.0,-21.0,1019.76,11009.231
80,-21.0,-21.0,-21.0,1019.76,10979.646
81,-21.0,-21.0,-21.0,1019.44,10905.547
82,-21.0,-21.0,-21.0,1019.41,10827.927
83,-21.0,-21.0,-21.0,1019.35,10828.226
84,-21.0,-21.0,-21.0,1019.4,10831.111
85,-21.0,-21.0,-21.0,1019.4,10836.867
86,-21.0,-21.0,-21.0,1019.24,10839.549
87,-21.0,-21.0,-21.0,1019.81,10834.568
88,-21.0,-21.0,-21.0,1019.9,10890.476
89,-21.0,-21.0,-21.0,1019.16,10950.283
90,-21.0,-21.0,-21.0,1019.08,10950.82
91,-21.0,-21.0,-21.0,1019.8,10952.769
92,-21.0,-21.0,-21.0,1018.57,10950.339
93,-21.0,-21.0,-21.0,1018.75,10948.243
94,-21.0,-21.0,-21.0,1018.74,10946.9
95,-21.0,-21.0,-21.0,1018.66,10949.848
96,-21.0,-21.0,-21.0,1018.52,10951.829
97,-21.0,-21.0,-21.0,1018.7,10953.56
98,-21.0,-21.0,-21.0,1018.69,10897.039
99,-21.0,-21.0,-21.0,1018.44,10835.813
100,-21.0,-21.0,-21.0,1018.44,10834.104
101,-21.0,-21.0,-21.0,1018.82,10833.559
102,-21.0,-21.0,-21.0,1018.84,10835.432
103,-21.0,-21.0,-21.0,1018.9,10837.209
104,-21.0,-21.0,-21.0,1019.24,10845.958
105,-21.0,-21.0,-21.0,1019.24,10902.197
106,-21.0,-21.0,-21.0,1020.26,10991.41
107,-21.0,-21.0,-21.0,1020.09,11007.049
108,-21.0,-21.0,-21.0,1020.21,11008.008
109,-21.0,-21.0,-21.0,1020.29,11005.047
110,-21.0,-21.0,-21.0,1020.29,11002.877
111,-21.0,-21.0,-21.0,1020.81,11016.039
112,-21.0,-21.0,-21.0,1019.78,11019.898
113,-21.0,-21.0,-21.0,1019.98,11023.838
114,-21.0,-21.0,-21.0,1020.04,11027.712
115,-21.0,-21.0,-21.0,1020.04,10973.952
116,-21.0,-21.0,-21.0,1020.02,10884.636
117,-21.0,-21.0,-21.0,1019.75,10868.96
118,-21.0,-21.0,-21.0,1019.58,10867.871
119,-21.0,-21.0,-21.0,1019.55,10870.82
120,-21.0,-21.0,-21.0,1019.52,10876.493
121,-21.0,-21.0,-21.0,1019.47,10927.364
122,-21.0,-21.0,-21.0,1019.02,10998.808
123,-21.0,-21.0,-21.0,1018.99,10997.463
124,-21.0,-21.0,-21.0,1019.2,10988.672
125,-21.0,-21.0,-21.0,1019.2,10989.287
126,-21.0,-21.0,-21.0,1019.48,10991.258
127,-21.0,-21.0,-21.0,1020.04,10997.18
128,-21.0,-21.0,-21.0,1019.77,11001.9
129,-21.0,-21.0,-21.0,1019.25,11010.676
130,-21.0,-21.0,-21.0,1019.25,11030.7
131,-21.0,-21.0,-21.0,1019.37,10985.871
132,-21.0,-21.0,-21.0,1019.4,10921.3
133,-21.0,-21.0,-21.0,1019.81,10928.732
134,-21.0,-21.0,-21.0,1019.69,10934.307
135,-21.0,-21.0,-21.0,1019.69,10939.709
136,-21.0,-21.0,-21.0,1020.15,10981.625
137,-21.0,-21.0,-21.0,1019.92,11033.243
138,-21.0,-21.0,-21.0,1020.07,11097.357
139,-21.0,-21.0,-21.0,1020.1,11118.027
140,-21.0,-21.0,-21.0,1020.17,11124.794
141,-21.0,-20.98,-19.0,1023.76,11134.404
142,-21.0,-20.98,-19.0,1023.81,11152.115
143,-21.0,-20.98,-19.0,1023.89,11171.119
144,-21.0,-20.98,-19.0,1024.37,11191.909
145,-21.0,-20.98,-19.0,1024.48,11207.812
146,-21.0,-20.98,-19.0,1022.46,11188.014
147,-21.0,-20.98,-19.0,1022.5,11153.873
148,-21.0,-20.97,-19.0,1024.45,11107.911
149,-21.0,-20.97,-19.0,1024.5,11096.795
150,-21.0,-20.97,-19.0,1024.87,11092.405
151,-21.0,-20.95,-19.0,1028.34,11122.068
152,-21.0,-20.95,-19.0,1028.52,11179.702
153,-21.0,-20.95,-19.0,1028.72,11174.921
154,-21.0,-20.95,-19.0,1029.99,11163.684
155,-21.0,-20.95,-19.0,1030.14,11160.347
156,-21.0,-20.95,-19.0,1030.13,11148.469
157,-21.0,-20.93,-19.0,1034.11,11142.165
158,-21.0,-20.93,-19.0,1034.5,11143.165
159,-21.0,-20.93,-19.0,1034.43,11139.826
160,-21.0,-20.93,-19.0,1034.32,11130.506
161,-21.0,-20.93,-19.0,1035.77,11085.407
162,-21.0,-20.94,-19.0,1034.45,11014.619
163,-21.0,-20.94,-19.0,1034.59,11005.757
164,-21.0,-20.94,-19.0,1034.7,11004.535
165,-21.0,-20.94,-19.0,1034.69,11032.857
166,-21.0,-20.94,-19.0,1034.69,11076.23
167,-21.0,-20.94,-19.0,1034.84,11109.993
168,-21.0,-20.94,-19.0,1034.92,11122.686
169,-21.0,-20.94,-19.0,1034.95,11142.69
170,-21.0,-20.95,-19.0,1034.57,11167.369
171,-21.0,-20.95,-19.0,1034.33,11190.663
172,-21.0,-20.95,-19.0,1035.85,11217.616
173,-21.0,-20.97,-19.0,1031.68,11240.247
174,-21.0,-20.95,-19.0,1035.07,11263.992
175,-21.0,-20.95,-19.0,1032.56,11249.458
176,-21.0,-20.95,-19.0,1032.77,11224.372
177,-21.0,-20.95,-19.0,1033.0,11202.016
178,-21.0,-20.94,-19.0,1035.42,11192.653
179,-21.0,-20.96,-19.0,1031.59,11220.017
180,-21.0,-20.96,-19.0,1031.74,11240.26
181,-21.0,-20.95,-19.0,1036.5,11240.446
182,-21.0,-20.95,-19.0,1034.5,11238.535
183,-21.0,-20.96,-19.0,1034.0,11234.48
184,-21.0,-20.96,-19.0,1034.29,11229.255
185,-21.0,-20.91,-18.0,1040.4,11228.836
186,-21.0,-20.91,-18.0,1040.71,11232.041
187,-21.0,-20.91,-18.0,1041.0,11239.636
188,-21.0,-20.91,-18.0,1042.2,11247.099
189,-21.0,-20.91,-18.0,1042.24,11216.513
190,-21.0,-20.89,-18.0,1045.28,11188.404
191,-21.0,-20.89,-18.0,1043.43,11189.516
192,-21.0,-20.89,-18.0,1043.77,11190.127
193,-21.0,-20.89,-18.0,1042.65,11193.876
194,-21.0,-20.89,-18.0,1042.31,11201.033
195,-21.0,-20.91,-18.0,1041.27,11216.015
196,-21.0,-20.91,-18.0,1041.5,11238.141
197,-21.0,-20.9,-18.0,1044.67,11252.065
198,-21.0,-20.9,-18.0,1044.3,11263.382
199,-21.0,-20.9,-18.0,1044.04,11279.527
200,-21.0,-20.9,-18.0,1043.6,11292.595
201,-21.0,-20.9,-18.0,1043.06,11302.162
202,-21.0,-20.91,-18.0,1040.07,11305.949
203,-21.0,-20.91,-18.0,1040.3,11311.857
204,-21.0,-20.9,-18.0,1042.23,11319.51
205,-21.0,-20.9,-18.0,1041.63,11315.167
206,-21.0,-20.93,-19.0,1038.89,11301.748
207,-21.0,-20.95,-19.0,1038.05,11295.313
208,-21.0,-20.95,-19.0,1040.02,11292.46
209,-21.0,-20.95,-19.0,1040.26,11287.961
210,-21.0,-20.95,-19.0,1039.87,11298.195
211,-21.0,-20.94,-19.0,1041.84,11302.557
212,-21.0,-20.96,-20.0,1038.83,11314.363
213,-21.0,-20.96,-20.0,1038.72,11319.528
214,-21.0,-20.96,-20.0,1038.7,11319.214
215,-21.0,-20.96,-20.0,1042.46,11319.347
216,-21.0,-20.95,-20.0,1043.53,11320.541
217,-21.0,-20.92,-18.0,1045.59,11319.496
218,-21.0,-20.93,-18.0,1042.51,11319.556
219,-21.0,-20.92,-18.0,1045.53,11319.127
220,-21.0,-20.92,-18.0,1045.75,11306.9
221,-21.0,-20.92,-18.0,1049.24,11299.441
222,-21.0,-20.92,-18.0,1049.86,11289.126
223,-21.0,-20.92,-18.0,1050.51,11286.882
224,-21.0,-20.92,-18.0,1050.92,11284.47
225,-21.0,-20.93,-18.0,1048.19,11284.64
226,-21.0,-20.93,-18.0,1048.27,11295.714
227,-21.0,-20.9,-18.0,1055.88,11309.525
228,-21.0,-20.9,-18.0,1054.35,11324.845
229,-21.0,-20.9,-18.0,1053.04,11327.602
230,-21.0,-20.87,-18.0,1056.21,11331.325
231,-21.0,-20.87,-18.0,1055.53,11332.575
232,-21.0,-20.87,-18.0,1056.07,11334.248
233,-21.0,-20.88,-18.0,1054.13,11335.815
234,-21.0,-20.88,-18.0,1054.68,11336.048
235,-21.0,-20.84,-18.0,1062.14,11337.928
236,-21.0,-20.84,-18.0,1062.28,11327.595
237,-21.0,-20.85,-18.0,1057.45,11315.346
238,-21.0,-20.85,-18.0,1057.43,11300.737
239,-21.0,-20.86,-18.0,1058.07,11301.88
240,-21.0,-20.86,-18.0,1058.27,11301.343
241,-21.0,-20.86,-18.0,1057.39,11304.057
242,-21.0,-20.86,-18.0,1054.52,11314.671
243,-21.0,-20.86,-18.0,1054.72,11324.516
244,-21.0,-20.85,-18.0,1057.78,11332.922
245,-21.0,-20.85,-18.0,1056.69,11330.759
246,-21.0,-20.85,-18.0,1057.91,11331.554
247,-21.0,-20.85,-18.0,1057.8,11347.954
248,-21.0,-20.86,-18.0,1057.06,11355.651
249,-21.0,-20.88,-18.0,1054.91,11357.516
250,-21.0,-20.88,-18.0,1056.33,11361.801
251,-21.0,-20.88,-18.0,1056.13,11359.06
252,-21.0,-20.89,-18.0,1057.13,11349.329
253,-21.0,-20.89,-18.0,1056.81,11338.561
254,-21.0,-20.89,-18.0,1058.74,11331.289
255,-21.0,-20.89,-18.0,1059.98,11329.414
256,-21.0,-20.92,-19.0,1055.91,11329.057
257,-21.0,-20.93,-19.0,1051.95,11322.545
258,-21.0,-20.92,-19.0,1053.44,11326.971
259,-21.0,-20.92,-19.0,1054.27,11332.972
260,-21.0,-20.93,-19.0,1052.61,11335.014
261,-21.0,-20.94,-19.0,1051.02,11339.522
262,-21.0,-20.93,-19.0,1056.34,11346.926
263,-21.0,-20.94,-19.0,1054.19,11346.315
264,-21.0,-20.95,-19.0,1052.69,11349.201
265,-21.0,-20.92,-18.0,1056.08,11355.419
266,-21.0,-20.93,-18.0,1051.85,11357.994
267,-21.0,-20.93,-18.0,1052.18,11349.803
268,-21.0,-20.92,-18.0,1055.85,11342.452
269,-21.0,-20.91,-18.0,1057.5,11331.799
270,-21.0,-20.91,-18.0,1055.97,11326.944
271,-21.0,-20.89,-18.0,1056.68,11321.969
272,-21.0,-20.89,-18.0,1056.91,11322.04
273,-21.0,-20.89,-18.0,1056.83,11335.136
274,-21.0,-20.91,-18.0,1053.44,11345.468
275,-21.0,-20.91,-18.0,1052.41,11348.045
276,-21.0,-20.89,-18.0,1054.52,11346.275
277,-21.0,-20.89,-18.0,1052.92,11350.47
278,-21.0,-20.89,-18.0,1053.27,11347.571
279,-21.0,-20.89,-18.0,1055.33,11352.028
280,-21.0,-20.89,-18.0,1055.33,11353.745
281,-21.0,-20.87,-18.0,1058.73,11353.696
282,-21.0,-20.87,-18.0,1058.96,11341.177
283,-21.0,-20.88,-18.0,1052.74,11327.586
284,-21.0,-20.88,-18.0,1053.88,11312.002
285,-21.0,-20.85,-18.0,1060.88,11301.598
286,-21.0,-20.88,-19.0,1056.77,11298.603
287,-21.0,-20.88,-19.0,1056.83,11295.619
288,-21.0,-20.88,-19.0,1056.2,11300.448
289,-21.0,-20.89,-19.0,1052.78,11300.72
290,-21.0,-20.89,-19.0,1052.5,11296.676
291,-21.0,-20.9,-19.0,1050.03,11303.476
292,-21.0,-20.9,-19.0,1050.09,11306.912
293,-21.0,-20.91,-19.0,1048.1,11305.135
294,-21.0,-20.91,-19.0,1048.49,11308.196
295,-21.0,-20.91,-19.0,1045.78,11311.809
296,-21.0,-20.91,-19.0,1045.82,11314.936
297,-21.0,-20.85,-19.0,1058.15,11311.72
298,-21.0,-20.84,-19.0,1061.65,11303.524
299,-21.0,-20.84,-19.0,1061.59,11296.537
300,-21.0,-20.83,-19.0,1061.44,11293.003
301,-21.0,-20.83,-19.0,1061.99,11288.477
302,-21.0,-20.83,-19.0,1062.26,11297.549
303,-21.0,-20.82,-18.0,1059.68,11328.314
304,-21.0,-20.82,-18.0,1058.98,11364.334
305,-21.0,-20.79,-18.0,1066.27,11323.355
306,-21.0,-20.79,-18.0,1066.12,11282.3
307,-21.0,-20.8,-18.0,1062.15,11244.451
308,-21.0,-20.8,-18.0,1062.41,11209.586
309,-21.0,-20.8,-18.0,1061.49,11174.332
310,-21.0,-20.8,-18.0,1059.9,11141.295
311,-21.0,-20.8,-18.0,1060.79,11103.543
312,-21.0,-20.77,-18.0,1066.66,11056.97
313,-21.0,-20.76,-18.0,1068.03,10985.705
314,-21.0,-20.74,-18.0,1073.53,10909.702
315,-21.0,-20.75,-18.0,1072.05,10911.86
316,-21.0,-20.75,-18.0,1071.76,10933.369
317,-21.0,-20.75,-18.0,1071.75,10998.923
318,-21.0,-20.79,-18.0,1064.79,11071.525
319,-21.0,-20.81,-18.0,1061.45,11062.017
320,-21.0,-20.8,-18.0,1061.19,11053.052
321,-21.0,-20.8,-18.0,1061.77,11042.672
322,-21.0,-20.82,-18.0,1058.22,11033.32
323,-21.0,-20.82,-18.0,1058.17,11035.469
324,-21.0,-20.85,-18.0,1055.13,11031.819
325,-21.0,-20.85,-18.0,1056.72,11028.46
326,-21.0,-20.86,-18.0,1055.38,11005.288
327,-21.0,-20.87,-18.0,1050.32,10934.376
328,-21.0,-20.86,-18.0,1055.12,10855.087
329,-21.0,-20.87,-18.0,1053.86,10854.877
330,-21.0,-20.87,-18.0,1053.12,10854.092
331,-21.0,-20.85,-18.0,1060.15,10856.888
332,-21.0,-20.85,-18.0,1060.29,10911.404
333,-21.0,-20.8,-17.0,1068.84,10976.415
334,-21.0,-20.8,-17.0,1069.26,10983.079
335,-21.0,-20.81,-17.0,1068.08,10979.066
336,-21.0,-20.81,-17.0,1065.75,10974.581
337,-21.0,-20.8,-17.0,1070.87,10976.153
338,-21.0,-20.8,-17.0,1070.91,10977.084
339,-21.0,-20.78,-17.0,1074.58,10983.492
340,-21.0,-20.77,-17.0,1077.46,10988.607
341,-21.0,-20.77,-17.0,1076.54,10989.603
342,-21.0,-20.8,-17.0,1075.03,10938.367
343,-21.0,-20.8,-17.0,1075.56,10869.315
344,-21.0,-20.8,-17.0,1075.31,10862.505
345,-21.0,-20.8,-17.0,1077.35,10865.196
346,-21.0,-20.8,-17.0,1077.97,10870.092
347,-21.0,-20.8,-17.0,1078.5,10926.591
348,-21.0,-20.8,-17.0,1081.13,10978.789
349,-21.0,-20.79,-17.0,1082.99,10970.016
350,-21.0,-20.81,-17.0,1076.94,10965.987
351,-21.0,-20.81,-17.0,1076.79,10968.804
352,-21.0,-20.8,-17.0,1083.27,10970.738
353,-21.0,-20.82,-17.0,1077.27,10971.322
354,-21.0,-20.86,-19.0,1071.73,10974.266
355,-21.0,-20.86,-19.0,1072.62,10974.642
356,-21.0,-20.84,-18.0,1077.81,10973.834
357,-21.0,-20.84,-18.0,1080.97,10915.431
358,-21.0,-20.83,-18.0,1085.56,10862.928
359,-21.0,-20.86,-18.0,1078.12,10869.024
360,-21.0,-20.86,-18.0,1078.13,10874.829
361,-21.0,-20.85,-18.0,1079.43,10891.51
362,-21.0,-20.84,-18.0,1081.53,10942.739
363,-21.0,-20.84,-18.0,1082.12,11006.062
364,-21.0,-20.83,-18.0,1084.71,11004.693
365,-21.0,-20.83,-18.0,1086.66,11005.801
366,-21.0,-20.76,-18.0,1098.61,11006.612
367,-21.0,-20.75,-18.0,1105.74,11010.634
368,-21.0,-20.72,-18.0,1113.95,11012.851
369,-21.0,-20.72,-18.0,1110.73,11018.4
370,-21.0,-20.72,-18.0,1111.58,11016.68
371,-21.0,-20.71,-18.0,1113.55,11011.683
372,-21.0,-20.72,-18.0,1111.38,10964.766
373,-21.0,-20.69,-18.0,1119.66,10910.6
374,-21.0,-20.68,-18.0,1123.7,10915.498
375,-21.0,-20.66,-18.0,1126.65,10921.692
376,-21.0,-20.67,-18.0,1128.45,10970.194
377,-21.0,-20.66,-18.0,1133.79,11021.749
378,-21.0,-20.65,-18.0,1133.55,11053.267
379,-21.0,-20.64,-18.0,1131.94,11054.053
380,-21.0,-20.65,-18.0,1130.52,11060.809
381,-21.0,-20.6,-17.0,1137.31,11053.912
382,-21.0,-20.6,-17.0,1139.38,11051.459
383,-21.0,-20.57,-17.0,1147.88,11049.887
384,-21.0,-20.53,-17.0,1157.79,11049.237
385,-21.0,-20.55,-17.0,1158.26,11048.592
386,-21.0,-20.54,-17.0,1159.19,11008.96
387,-21.0,-20.5,-17.0,1167.9,10962.831
388,-21.0,-20.5,-17.0,1165.22,10936.439
389,-21.0,-20.51,-17.0,1160.72,10934.903
390,-21.0,-20.53,-17.0,1169.78,10954.007
391,-21.0,-20.5,-17.0,1176.07,11019.538
392,-21.0,-20.52,-17.0,1170.47,11101.1
393,-21.0,-20.51,-17.0,1172.92,11105.167
394,-21.0,-20.48,-17.0,1185.21,11099.355
395,-21.0,-20.44,-17.0,1196.16,11096.078
396,-21.0,-20.46,-17.0,1190.92,11100.426
397,-21.0,-20.45,-17.0,1195.46,11100.567
398,-21.0,-20.42,-17.0,1198.02,11098.951
399,-21.0,-20.38,-17.0,1210.74,11098.988
400,-21.0,-20.4,-17.0,1207.88,11068.773
401,-21.0,-20.33,-17.0,1223.99,11002.226
402,-21.0,-20.31,-17.0,1226.39,10929.626
403,-21.0,-20.33,-17.0,1226.56,10925.065
404,-21.0,-20.33,-17.0,1225.91,10935.461
405,-21.0,-20.32,-17.0,1230.17,10992.177
406,-21.0,-20.34,-17.0,1224.33,11062.109
407,-21.0,-20.31,-17.0,1228.48,11058.022
408,-21.0,-20.29,-17.0,1234.05,11059.856
409,-21.0,-20.32,-17.0,1230.86,11052.511
410,-21.0,-20.26,-17.0,1244.05,11050.984
411,-21.0,-20.25,-17.0,1249.94,11046.804
412,-21.0,-20.24,-17.0,1256.9,11037.056
413,-21.0,-20.26,-17.0,1256.51,11030.422
414,-21.0,-20.26,-17.0,1262.23,11021.029
415,-21.0,-20.26,-17.0,1267.79,10963.526
416,-21.0,-20.24,-17.0,1264.71,10882.187
417,-21.0,-20.25,-17.0,1260.19,10882.691
418,-21.0,-20.22,-17.0,1264.18,10877.707
419,-21.0,-20.19,-17.0,1272.91,10927.504
420,-21.0,-20.17,-17.0,1274.24,11019.386
421,-21.0,-20.17,-17.0,1280.02,11104.973
422,-21.0,-20.17,-17.0,1286.19,11104.783
423,-21.0,-20.11,-17.0,1297.87,11102.274
424,-21.0,-20.12,-17.0,1296.46,11101.614
425,-21.0,-20.16,-17.0,1293.7,11098.017
426,-21.0,-20.16,-17.0,1290.57,11096.646
427,-21.0,-20.16,-17.0,1293.17,11098.503
428,-21.0,-20.12,-17.0,1306.29,11102.682
429,-21.0,-20.14,-17.0,1305.92,11060.548
430,-21.0,-20.11,-17.0,1317.0,10979.894
431,-21.0,-20.08,-17.0,1325.87,10906.412
432,-21.0,-20.13,-17.0,1322.36,10910.266
433,-21.0,-20.09,-17.0,1332.58,10928.83
434,-21.0,-20.1,-17.0,1337.47,11017.67
435,-21.0,-20.08,-17.0,1346.01,11103.017
436,-21.0,-20.08,-17.0,1353.02,11207.724
437,-21.0,-20.05,-17.0,1363.8,11300.154
438,-21.0,-20.06,-17.0,1365.62,11384.924
439,-21.0,-20.1,-18.0,1357.77,11472.992
440,-21.0,-20.08,-18.0,1366.45,11560.217
441,-21.0,-20.03,-16.0,1372.58,11646.097
442,-21.0,-19.97,-16.0,1383.83,11734.153
443,-21.0,-19.89,-16.0,1394.14,11812.014
444,-21.0,-19.86,-16.0,1403.9,11805.288
445,-21.0,-19.85,-16.0,1411.34,11811.28
446,-21.0,-19.86,-16.0,1411.77,11778.441
447,-21.0,-19.89,-16.0,1411.61,11754.172
448,-21.0,-19.89,-16.0,1410.9,11729.488
449,-21.0,-19.88,-16.0,1411.12,11698.211
450,-21.0,-19.83,-16.0,1421.12,11661.092
451,-21.0,-19.82,-16.0,1423.92,11619.399
452,-21.0,-19.75,-16.0,1432.12,11585.164
453,-21.0,-19.76,-16.0,1446.32,11563.209
454,-21.0,-19.75,-16.0,1459.38,11551.706
455,-21.0,-19.72,-16.0,1478.18,11520.997
456,-21.0,-19.7,-16.0,1483.71,11522.145
457,-21.0,-19.68,-16.0,1490.83,11527.912
458,-21.0,-19.65,-16.0,1506.93,11558.221
459,-21.0,-19.63,-16.0,1507.01,11568.914
460,-21.0,-19.66,-16.0,1505.09,11601.2
461,-21.0,-19.65,-16.0,1517.55,11602.137
462,-21.0,-19.65,-16.0,1516.65,11605.188
463,-21.0,-19.63,-16.0,1527.23,11599.658
464,-21.0,-19.54,-16.0,1544.47,11591.772
465,-21.0,-19.53,-16.0,1543.9,11605.091
466,-21.0,-19.53,-16.0,1557.76,11599.369
467,-21.0,-19.49,-16.0,1569.89,11574.359
468,-21.0,-19.5,-16.0,1570.6,11540.198
469,-21.0,-19.49,-16.0,1576.46,11532.923
470,-21.0,-19.5,-16.0,1575.21,11513.701
471,-21.0,-19.48,-16.0,1582.0,11525.603
472,-21.0,-19.44,-16.0,1586.8,11524.814
473,-21.0,-19.43,-16.0,1592.54,11519.267
474,-21.0,-19.4,-16.0,1601.72,11520.809
475,-21.0,-19.45,-16.0,1607.55,11506.915
476,-21.0,-19.49,-16.0,1604.97,11500.207
477,-21.0,-19.53,-16.0,1608.86,11509.216
478,-21.0,-19.49,-16.0,1617.83,11520.171
479,-21.0,-19.49,-16.0,1621.24,11516.001
480,-21.0,-19.45,-16.0,1632.27,11501.396
481,-21.0,-19.39,-16.0,1647.9,11487.541
482,-21.0,-19.41,-16.0,1648.15,11484.182
483,-21.0,-19.45,-16.0,1652.42,11495.592
484,-21.0,-19.45,-15.0,1665.22,11489.717
485,-21.0,-19.48,-15.0,1666.77,11502.408
486,-21.0,-19.46,-15.0,1678.22,11502.179
487,-21.0,-19.48,-15.0,1675.51,11496.258
488,-21.0,-19.44,-15.0,1679.31,11483.263
489,-21.0,-19.45,-15.0,1683.03,11487.099
490,-21.0,-19.46,-15.0,1680.96,11499.986
491,-21.0,-19.41,-15.0,1692.35,11508.908
492,-21.0,-19.43,-15.0,1688.8,11516.053
493,-21.0,-19.39,-15.0,1700.17,11504.008
494,-21.0,-19.34,-15.0,1705.57,11501.234
495,-21.0,-19.34,-15.0,1710.2,11491.696
496,-21.0,-19.35,-15.0,1718.78,11496.843
497,-21.0,-19.36,-15.0,1727.26,11493.51
498,-21.0,-19.34,-15.0,1735.16,11490.037
499,-21.0,-19.32,-15.0,1737.59,11483.914
500,-21.0,-19.35,-15.0,1738.57,11478.89
501,-21.0,-19.35,-15.0,1737.06,11494.603
502,-21.0,-19.35,-15.0,1743.35,11480.54
503,-21.0,-19.33,-15.0,1755.7,11491.053
504,-21.0,-19.33,-15.0,1758.67,11503.431
505,-21.0,-19.28,-15.0,1767.06,11501.236
506,-21.0,-19.28,-15.0,1772.92,11501.819
507,-21.0,-19.28,-15.0,1774.74,11506.2
508,-21.0,-19.3,-15.0,1773.69,11505.428
509,-21.0,-19.31,-15.0,1773.12,11502.854
510,-21.0,-19.33,-15.0,1783.75,11500.191
511,-21.0,-19.33,-15.0,1787.17,11486.326
512,-21.0,-19.32,-15.0,1790.0,11495.678
513,-21.0,-19.25,-15.0,1797.42,11489.698
514,-21.0,-19.26,-15.0,1796.98,11478.332
