n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
320,-21.0,-19.07,-16.0,1998.3,10860.962
321,-21.0,-19.05,-16.0,2009.43,10863.335
322,-21.0,-19.01,-16.0,2009.26,10862.287
323,-21.0,-18.91,-14.0,2018.94,10855.116
324,-21.0,-18.86,-14.0,2026.91,10860.854
325,-21.0,-18.85,-14.0,2035.8,10859.221
326,-21.0,-18.86,-14.0,2047.44,10863.327
327,-21.0,-18.86,-14.0,2047.44,10859.358
328,-21.0,-18.87,-14.0,2049.17,10869.106
329,-21.0,-18.89,-14.0,2039.77,10855.795
330,-21.0,-18.88,-14.0,2041.49,10851.951
331,-21.0,-18.91,-14.0,2041.93,10851.6
332,-21.0,-18.87,-12.0,2050.09,10847.652
333,-21.0,-18.8,-12.0,2072.62,10846.722
334,-21.0,-18.8,-12.0,2072.62,10851.668
335,-21.0,-18.76,-12.0,2079.3,10849.908
336,-21.0,-18.74,-12.0,2090.62,10849.517
337,-21.0,-18.75,-12.0,2093.51,10847.997
338,-21.0,-18.74,-12.0,2102.54,10830.869
339,-21.0,-18.73,-12.0,2108.6,10827.053
340,-21.0,-18.65,-12.0,2124.17,10827.754
341,-21.0,-18.65,-12.0,2118.05,10819.609
342,-21.0,-18.66,-12.0,2114.79,10818.726
343,-21.0,-18.62,-12.0,2118.93,10817.798
344,-21.0,-18.62,-12.0,2123.4,10820.047
345,-21.0,-18.62,-12.0,2123.4,10819.718
346,-21.0,-18.52,-12.0,2134.44,10816.875
347,-21.0,-18.5,-12.0,2149.18,10821.905
348,-21.0,-18.48,-12.0,2153.63,10821.567
349,-21.0,-18.43,-12.0,2159.81,10825.799
350,-21.0,-18.36,-12.0,2175.11,10824.365
351,-21.0,-18.37,-12.0,2181.72,10827.446
352,-21.0,-18.37,-12.0,2178.77,10829.657
353,-21.0,-18.37,-12.0,2178.53,10825.928
354,-21.0,-18.32,-12.0,2185.04,10816.405
355,-21.0,-18.33,-12.0,2180.86,10811.096
356,-21.0,-18.3,-12.0,2182.0,10818.21
357,-21.0,-18.34,-12.0,2186.42,10819.736
358,-21.0,-18.31,-12.0,2195.25,10832.435
359,-21.0,-18.28,-12.0,2193.54,10840.312
360,-21.0,-18.3,-12.0,2190.96,10842.12
361,-21.0,-18.22,-12.0,2201.65,10850.141
362,-21.0,-18.23,-12.0,2200.19,10838.24
363,-21.0,-18.23,-12.0,2200.73,10843.925
364,-21.0,-18.23,-12.0,2200.73,10837.98
365,-21.0,-18.18,-12.0,2203.22,10838.409
366,-21.0,-18.17,-12.0,2201.88,10834.504
367,-21.0,-18.17,-12.0,2199.63,10831.122
368,-21.0,-18.26,-12.0,2202.61,10834.198
369,-21.0,-18.24,-12.0,2205.36,10831.77
370,-21.0,-18.22,-12.0,2206.12,10827.391
371,-21.0,-18.16,-12.0,2215.55,10817.893
372,-21.0,-18.17,-12.0,2214.26,10827.021
373,-21.0,-18.17,-12.0,2216.14,10826.602
374,-21.0,-18.12,-12.0,2222.12,10831.733
375,-21.0,-18.05,-12.0,2234.55,10841.244
376,-21.0,-18.01,-12.0,2246.85,10838.324
377,-21.0,-18.03,-12.0,2241.18,10835.602
378,-21.0,-18.07,-13.0,2240.48,10827.041
379,-21.0,-18.09,-13.0,2240.0,10821.179
380,-21.0,-18.13,-13.0,2241.98,10813.644
381,-21.0,-18.15,-13.0,2237.46,10815.414
382,-21.0,-18.16,-13.0,2240.87,10822.913
383,-21.0,-18.12,-13.0,2246.08,10826.695
384,-21.0,-18.09,-13.0,2255.93,10837.583
385,-21.0,-18.08,-13.0,2259.61,10828.264
386,-21.0,-18.03,-13.0,2271.28,10830.847
387,-21.0,-18.03,-13.0,2271.28,10831.134
388,-21.0,-18.02,-13.0,2282.23,10832.889
389,-21.0,-17.98,-13.0,2289.43,10826.577
390,-21.0,-18.01,-13.0,2289.18,10846.063
391,-21.0,-18.01,-13.0,2286.65,10852.946
392,-21.0,-18.0,-13.0,2297.37,10848.349
393,-21.0,-18.05,-13.0,2291.92,10843.901
394,-21.0,-18.04,-13.0,2297.32,10828.125
395,-21.0,-18.1,-13.0,2295.42,10831.152
396,-21.0,-18.1,-13.0,2295.42,10828.486
397,-21.0,-18.11,-13.0,2296.86,10836.163
398,-21.0,-18.18,-13.0,2282.79,10844.125
399,-21.0,-18.13,-13.0,2283.19,10843.566
400,-21.0,-18.13,-13.0,2283.19,10838.929
401,-21.0,-18.14,-13.0,2289.04,10834.39
402,-21.0,-18.14,-13.0,2286.72,10828.004
403,-21.0,-18.12,-13.0,2300.14,10831.119
404,-21.0,-18.13,-13.0,2299.39,10839.689
405,-21.0,-18.12,-13.0,2302.08,10840.447
406,-21.0,-18.12,-13.0,2302.08,10843.774
407,-21.0,-18.11,-13.0,2311.8,10845.866
408,-21.0,-18.08,-13.0,2320.6,10838.017
409,-21.0,-18.02,-13.0,2316.02,10845.37
410,-21.0,-18.02,-13.0,2315.09,10836.584
411,-21.0,-17.99,-13.0,2326.45,10831.771
412,-21.0,-17.94,-13.0,2332.06,10844.673
413,-21.0,-17.94,-13.0,2335.56,10844.201
414,-21.0,-17.94,-13.0,2335.56,10839.606
415,-21.0,-17.85,-13.0,2357.03,10831.292
416,-21.0,-17.85,-13.0,2359.68,10828.569
417,-21.0,-17.85,-13.0,2360.42,10820.133
418,-21.0,-17.83,-13.0,2378.11,10818.768
419,-21.0,-17.8,-13.0,2387.42,10816.059
420,-21.0,-17.85,-13.0,2379.99,10821.776
421,-21.0,-17.81,-13.0,2387.18,10822.955
422,-21.0,-17.79,-13.0,2380.63,10819.956
423,-21.0,-17.8,-13.0,2379.63,10812.497
424,-21.0,-17.81,-13.0,2383.83,10814.387
425,-21.0,-17.83,-13.0,2382.86,10804.2
426,-21.0,-17.82,-13.0,2378.88,10779.359
427,-21.0,-17.74,-13.0,2394.3,10769.223
428,-21.0,-17.67,-13.0,2398.95,10767.573
429,-21.0,-17.62,-13.0,2403.56,10770.863
430,-21.0,-17.47,-10.0,2415.68,10777.137
431,-21.0,-17.43,-10.0,2426.67,10779.195
432,-21.0,-17.39,-10.0,2428.68,10780.491
433,-21.0,-17.44,-10.0,2419.86,10784.131
434,-21.0,-17.46,-10.0,2404.36,10787.959
435,-21.0,-17.46,-10.0,2405.9,10806.082
436,-21.0,-17.49,-10.0,2403.46,10827.85
437,-21.0,-17.54,-10.0,2392.61,10836.959
438,-21.0,-17.54,-10.0,2391.75,10838.527
439,-21.0,-17.5,-10.0,2398.71,10842.59
440,-21.0,-17.49,-10.0,2398.67,10835.471
441,-21.0,-17.45,-10.0,2399.74,10829.745
442,-21.0,-17.44,-10.0,2393.52,10820.343
443,-21.0,-17.43,-10.0,2394.57,10813.466
444,-21.0,-17.41,-10.0,2399.65,10817.376
445,-21.0,-17.41,-10.0,2391.36,10817.72
446,-21.0,-17.4,-10.0,2389.1,10826.467
447,-21.0,-17.34,-10.0,2399.07,10825.727
448,-21.0,-17.31,-10.0,2394.49,10839.394
449,-21.0,-17.32,-10.0,2396.94,10845.889
450,-21.0,-17.29,-10.0,2394.46,10847.382
451,-21.0,-17.22,-10.0,2393.04,10856.924
452,-21.0,-17.27,-10.0,2382.91,10868.168
453,-21.0,-17.27,-10.0,2382.91,10882.823
454,-21.0,-17.25,-10.0,2389.95,10865.76
455,-21.0,-17.29,-10.0,2380.52,10845.494
456,-21.0,-17.29,-10.0,2377.9,10836.58
457,-21.0,-17.26,-10.0,2375.66,10841.053
458,-21.0,-17.27,-10.0,2372.33,10830.502
459,-21.0,-17.28,-10.0,2383.65,10822.99
460,-21.0,-17.35,-10.0,2383.08,10822.853
461,-21.0,-17.34,-10.0,2380.9,10815.399
462,-21.0,-17.3,-10.0,2384.86,10810.815
463,-21.0,-17.34,-10.0,2370.57,10800.136
464,-21.0,-17.28,-10.0,2376.54,10815.9
465,-21.0,-17.24,-10.0,2377.03,10828.602
466,-21.0,-17.28,-10.0,2375.02,10837.491
467,-21.0,-17.28,-10.0,2370.21,10832.649
468,-21.0,-17.27,-10.0,2360.7,10833.506
469,-21.0,-17.25,-10.0,2363.25,10829.844
470,-21.0,-17.26,-10.0,2365.55,10828.291
471,-21.0,-17.25,-10.0,2372.53,10829.822
472,-21.0,-17.19,-10.0,2382.44,10817.763
473,-21.0,-17.13,-10.0,2391.74,10818.795
474,-21.0,-17.1,-10.0,2396.61,10815.331
475,-21.0,-17.12,-10.0,2395.53,10805.497
476,-21.0,-17.14,-10.0,2391.64,10785.317
477,-21.0,-17.04,-10.0,2397.84,10767.962
478,-21.0,-17.16,-10.0,2388.09,10768.966
479,-21.0,-17.25,-13.0,2378.66,10770.372
480,-21.0,-17.29,-13.0,2375.1,10774.731
481,-21.0,-17.32,-13.0,2367.7,10774.507
482,-21.0,-17.29,-13.0,2371.92,10785.559
483,-21.0,-17.26,-13.0,2384.69,10790.403
484,-21.0,-17.26,-13.0,2384.69,10788.668
485,-21.0,-17.21,-13.0,2377.23,10803.149
486,-21.0,-17.2,-13.0,2379.06,10809.307
487,-21.0,-17.16,-13.0,2384.02,10826.687
488,-21.0,-17.18,-13.0,2379.15,10802.453
489,-21.0,-17.13,-12.0,2380.54,10807.032
490,-21.0,-17.09,-12.0,2383.97,10803.043
491,-21.0,-17.09,-12.0,2398.77,10811.565
492,-21.0,-17.06,-12.0,2403.15,10808.593
493,-21.0,-17.09,-12.0,2404.17,10805.54
494,-21.0,-17.05,-12.0,2406.56,10805.676
495,-21.0,-16.99,-12.0,2414.44,10800.387
496,-21.0,-16.99,-12.0,2414.44,10797.128
497,-21.0,-17.0,-12.0,2413.91,10795.095
498,-21.0,-16.97,-12.0,2414.34,10813.495
499,-21.0,-16.97,-12.0,2418.38,10809.286
500,-21.0,-16.98,-12.0,2416.99,10808.212
501,-21.0,-17.03,-12.0,2425.12,10800.131
502,-21.0,-17.03,-12.0,2425.12,10805.38
503,-21.0,-16.95,-11.0,2430.01,10793.657
504,-21.0,-16.96,-11.0,2425.95,10792.204
505,-21.0,-16.93,-11.0,2429.97,10794.653
506,-21.0,-16.93,-11.0,2429.97,10803.452
507,-21.0,-16.98,-11.0,2429.83,10811.743
508,-21.0,-16.91,-11.0,2430.2,10815.627
509,-21.0,-16.99,-11.0,2417.16,10808.457
510,-21.0,-16.97,-11.0,2417.39,10809.215
511,-21.0,-16.96,-11.0,2418.5,10811.86
