episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-24-14,1619616254,44.16615319252014,44.16615319252014,30288,volta1,147.96.21.176,44.16615319252014,0,1,[],[],9150.137,524.582,6680.079,718.554,28042.484,171.169,9.006,4800,4800,5.860714285714286,26.116071428571427,0.0,4.120652711389485e-05,0.42857142857142855,0.4116052203717538,0.20000000298023224,4.999999873689376e-05,0.45701903,-0.023254892,0.474585,0.42094222,0.028444463,0.85385513,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-24-52,1619616292,37.36700987815857,81.53316307067871,30288,volta1,147.96.21.176,81.53316307067871,0,2,[],[],8777.295,546.866,3994.416,1201.677,27740.745,173.031,8.425,9600,9600,6.0125,28.200000000000003,0.0,4.120652711389484e-05,0.49312500000000004,0.42285450630575205,0.30000001192092896,4.999999873689376e-05,0.30233255,-0.046931833,0.34022504,0.5210195,0.030131128,0.8570079,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-25-29,1619616329,37.37223696708679,118.9054000377655,30288,volta1,147.96.21.176,118.9054000377655,0,3,[],[],8638.977,555.621,3097.716,1549.529,27655.988,173.561,8.69,14400,14400,6.008510638297872,28.136170212765954,0.0,4.120652711389484e-05,0.48808510638297875,0.42285450630575233,0.44999998807907104,4.999999873689376e-05,0.08699149,-0.04963321,0.12711573,0.45987603,0.021131061,0.94556594,0.0
-20.0,-21.0,-20.625,1084.0,8,8,19200,False,8,4,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-26-07,1619616367,37.35551142692566,156.26091146469116,30288,volta1,147.96.21.176,156.26091146469116,0,4,"[-20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1096, 1020, 1198, 1095, 1033, 1125, 1102, 1003]",8569.496,560.126,2647.962,1812.715,27605.216,173.88,8.631,19200,19200,6.0085106382978735,28.29787234042553,0.0,4.120652711389484e-05,0.5031914893617021,0.42285450630575233,0.675000011920929,4.999999873689376e-05,0.06441623,-0.0802922,0.13219336,0.6213415,0.018540855,0.90880626,0.0
-20.0,-21.0,-20.625,1084.0,0,8,24000,False,8,5,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-26-44,1619616404,37.37260103225708,193.63351249694824,30288,volta1,147.96.21.176,193.63351249694824,0,5,"[-20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1096, 1020, 1198, 1095, 1033, 1125, 1102, 1003]",8529.619,562.745,2376.281,2019.963,27582.517,174.023,8.517,24000,24000,6.008510638297872,28.39361702127658,0.0,4.120652711389484e-05,0.4910638297872342,0.42285450630575233,0.675000011920929,4.999999873689376e-05,-0.013749006,-0.076261796,0.05100754,0.6919868,0.017044816,0.8749257,0.0
-20.0,-21.0,-20.6875,1084.4375,8,8,28800,False,16,6,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-27-22,1619616442,37.40842962265015,231.0419421195984,30288,volta1,147.96.21.176,231.0419421195984,0,6,"[-21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1013, 1114, 1092, 1124, 1099, 1094, 1019, 1124, 1096, 1020, 1198, 1095, 1033, 1125, 1102, 1003]",8502.181,564.561,2196.957,2184.84,27571.078,174.095,8.69,28800,28800,5.999999999999999,28.402127659574454,0.0,4.120652711389484e-05,0.4970212765957447,0.42285450630575233,0.675000011920929,4.999999873689376e-05,0.03315206,-0.09464762,0.11103392,0.6437623,0.024838185,0.8664935,0.0
-20.0,-21.0,-20.6875,1084.4375,0,8,33600,False,16,7,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-27-59,1619616479,37.34319806098938,268.38514018058777,30288,volta1,147.96.21.176,268.38514018058777,0,7,"[-20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0]","[1096, 1020, 1198, 1095, 1033, 1125, 1102, 1003, 1013, 1114, 1092, 1124, 1099, 1094, 1019, 1124]",8478.624,566.13,2067.414,2321.742,27559.882,174.166,8.618,33600,33600,6.008510638297872,28.414893617021256,0.0,4.120652711389484e-05,0.49659574468085127,0.42285450630575233,1.0125000476837158,4.999999873689376e-05,-0.040688943,-0.08742463,0.031822275,0.79811925,0.0147292875,0.8587119,0.0
-20.0,-21.0,-20.75,1092.875,8,8,38400,False,24,8,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-28-37,1619616517,37.31644821166992,305.7015883922577,30288,volta1,147.96.21.176,305.7015883922577,0,8,"[-21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0]","[1095, 1094, 1078, 1102, 1106, 1107, 1106, 1190, 1096, 1020, 1198, 1095, 1033, 1125, 1102, 1003, 1013, 1114, 1092, 1124, 1099, 1094, 1019, 1124]",8456.279,567.626,1971.897,2434.205,27550.82,174.223,8.707,38400,38400,5.978723404255318,28.410638297872325,0.0,4.120652711389484e-05,0.5059574468085108,0.42285450630575233,1.0125000476837158,4.999999873689376e-05,-0.02859415,-0.10935264,0.060647145,0.77103335,0.019863063,0.8595735,0.0
-20.0,-21.0,-20.74074074074074,1093.7407407407406,3,8,43200,False,27,9,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-29-14,1619616554,37.36383843421936,343.06542682647705,30288,volta1,147.96.21.176,343.06542682647705,0,9,"[-21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0]","[1084, 1101, 1117, 1096, 1020, 1198, 1095, 1033, 1125, 1102, 1003, 1013, 1114, 1092, 1124, 1099, 1094, 1019, 1124, 1095, 1094, 1078, 1102, 1106, 1107, 1106, 1190]",8439.646,568.744,1898.547,2528.249,27546.091,174.253,8.673,43200,43200,5.961702127659574,28.410638297872325,0.0,4.120652711389484e-05,0.4882978723404258,0.42285450630575233,1.0125000476837158,4.999999873689376e-05,-0.046865705,-0.08866861,0.020538384,0.8844355,0.021001996,0.87280005,0.0
-20.0,-21.0,-20.75,1099.4375,5,8,48000,False,32,10,bb8e9a689c8c40a682c6e53687a01284,2021-04-28_15-29-52,1619616592,37.3673312664032,380.43275809288025,30288,volta1,147.96.21.176,380.43275809288025,0,10,"[-21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0]","[1264, 1116, 1099, 1103, 1069, 1096, 1020, 1198, 1095, 1033, 1125, 1102, 1003, 1013, 1114, 1092, 1124, 1099, 1094, 1019, 1124, 1095, 1094, 1078, 1102, 1106, 1107, 1106, 1190, 1084, 1101, 1117]",8426.818,569.61,1837.807,2611.809,27545.87,174.255,8.577,48000,48000,5.961702127659574,28.40212765957445,0.0,4.120652711389484e-05,0.49893617021276604,0.42285450630575233,1.5187499523162842,4.999999873689376e-05,-0.00831163,-0.10476879,0.07417952,0.7884801,0.014668399,0.8640207,0.0
