episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_12-58-41,1618397921,26.888813495635986,26.888813495635986,24965,volta1,147.96.21.176,26.888813495635986,0,1,[],[],6576.412,729.881,2938.104,1633.707,17123.005,280.325,9.133,4800,4800,6.815789473684211,24.58684210526316,0.20000000298023224,4.999999873689376e-05,1.1959176,0.0002164877,1.1929324,0.6571655,0.013843369,0.0,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_12-59-05,1618397945,23.34757423400879,50.236387729644775,24965,volta1,147.96.21.176,50.236387729644775,0,2,[],[],6382.758,752.026,1745.337,2750.186,16762.601,286.352,8.679,9600,9600,6.582857142857143,25.462857142857143,0.20000000298023224,4.999999873689376e-05,0.8996458,-0.002492324,0.9021382,0.48490328,0.0,0.0,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_12-59-29,1618397969,23.298049211502075,73.53443694114685,24965,volta1,147.96.21.176,73.53443694114685,0,3,[],[],6314.091,760.204,1346.083,3565.901,16631.285,288.613,8.264,14400,14400,6.741176470588236,25.476470588235294,0.10000000149011612,4.999999873689376e-05,0.23754692,0.0021729355,0.23537402,0.5188345,0.0,0.0,0.0
-21.0,-21.0,-21.0,1018.625,8,8,19200,False,8,4,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_12-59-54,1618397994,23.36499857902527,96.89943552017212,24965,volta1,147.96.21.176,96.89943552017212,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1025, 999, 1003, 1035, 1027, 1035, 1006, 1019]",6284.406,763.795,1148.071,4180.925,16575.755,289.58,7.892,19200,19200,6.4628571428571435,25.411428571428573,0.05000000074505806,4.999999873689376e-05,0.052119974,3.3404176e-05,0.052086566,0.70168173,0.0,0.0,0.0
-21.0,-21.0,-21.0,1018.1818181818181,3,8,24000,False,11,5,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_13-00-17,1618398017,23.367303371429443,120.26673889160156,24965,volta1,147.96.21.176,120.26673889160156,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1005, 1029, 1017, 1025, 999, 1003, 1035, 1027, 1035, 1006, 1019]",6270.429,765.498,1027.88,4669.808,16540.213,290.202,8.029,24000,24000,6.754545454545455,25.393939393939394,0.02500000037252903,4.999999873689376e-05,0.031468213,-0.002017352,0.03348556,0.8505769,0.0,0.0,0.0
-21.0,-21.0,-21.0,1018.5625,5,8,28800,False,16,6,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_13-00-41,1618398041,23.392277002334595,143.65901589393616,24965,volta1,147.96.21.176,143.65901589393616,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1025, 1017, 1026, 1014, 1015, 1025, 999, 1003, 1035, 1027, 1035, 1006, 1019, 1005, 1029, 1017]",6259.335,766.855,950.779,5048.489,16519.161,290.572,8.162,28800,28800,6.888235294117647,25.408823529411762,0.012500000186264515,4.999999873689376e-05,0.021756982,0.0033848705,0.018372113,0.86898744,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.5,8,8,33600,False,24,7,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_13-01-05,1618398065,23.349279165267944,167.0082950592041,24965,volta1,147.96.21.176,167.0082950592041,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1034, 1018, 1019, 1010, 1025, 1035, 1005, 1025, 1025, 999, 1003, 1035, 1027, 1035, 1006, 1019, 1005, 1029, 1017, 1025, 1017, 1026, 1014, 1015]",6244.666,768.656,894.448,5366.438,16505.905,290.805,7.974,33600,33600,6.641176470588237,25.308823529411764,0.0062500000931322575,4.999999873689376e-05,0.013721505,-0.0010719066,0.014793409,0.94352436,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.5,0,8,38400,False,24,8,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_13-01-29,1618398089,23.362377882003784,190.37067294120789,24965,volta1,147.96.21.176,190.37067294120789,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1025, 999, 1003, 1035, 1027, 1035, 1006, 1019, 1005, 1029, 1017, 1025, 1017, 1026, 1014, 1015, 1034, 1018, 1019, 1010, 1025, 1035, 1005, 1025]",6237.718,769.512,853.06,5626.801,16492.555,291.04,8.055,38400,38400,7.258823529411764,25.53823529411765,0.0031250000465661287,4.999999873689376e-05,0.008003172,-0.0013620157,0.009365187,0.91426945,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.3125,8,8,43200,False,32,9,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_13-01-53,1618398113,23.458333492279053,213.82900643348694,24965,volta1,147.96.21.176,213.82900643348694,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1012, 1004, 1022, 1022, 1019, 1025, 1025, 1021, 1025, 999, 1003, 1035, 1027, 1035, 1006, 1019, 1005, 1029, 1017, 1025, 1017, 1026, 1014, 1015, 1034, 1018, 1019, 1010, 1025, 1035, 1005, 1025]",6239.332,769.313,820.711,5848.591,16484.824,291.177,7.944,43200,43200,6.605882352941177,25.435294117647064,0.0015625000232830644,4.999999873689376e-05,0.024636969,0.0017065605,0.022930413,0.8941876,0.0,0.0,0.0
-21.0,-21.0,-21.0,1019.4,3,8,48000,False,35,10,d3fdc4438fe1421c8eb7d4693b038e77,2021-04-14_13-02-17,1618398137,23.329023361206055,237.158029794693,24965,volta1,147.96.21.176,237.158029794693,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1024, 1016, 1021, 1025, 999, 1003, 1035, 1027, 1035, 1006, 1019, 1005, 1029, 1017, 1025, 1017, 1026, 1014, 1015, 1034, 1018, 1019, 1010, 1025, 1035, 1005, 1025, 1012, 1004, 1022, 1022, 1019, 1025, 1025, 1021]",6230.554,770.397,793.571,6048.61,16478.203,291.294,7.728,48000,48000,6.623529411764705,25.48529411764706,0.0007812500116415322,4.999999873689376e-05,0.008296362,-0.00026292514,0.0085592875,0.9583726,0.0,0.0,0.0
