episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,12c524971f3a43629387a6d472e233cd,2021-04-14_15-49-51,1618408191,53.255592346191406,53.255592346191406,7301,volta1,147.96.21.176,53.255592346191406,0,1,[],[],6389.316,751.254,2986.693,1607.129,43607.817,110.072,9.084,4800,4800,4.8618421052631575,30.874999999999993,0.20000000298023224,4.999999873689376e-05,0.29155874,-0.00040406774,0.24711016,0.6627066,0.22426324,2.6002694e-13,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,12c524971f3a43629387a6d472e233cd,2021-04-14_15-50-12,1618408212,20.13634729385376,73.39193964004517,7301,volta1,147.96.21.176,73.39193964004517,0,2,[],[],5338.741,899.088,1773.966,2705.802,29344.85,163.572,8.739,9600,9600,7.8103448275862055,31.71379310344827,0.30000001192092896,4.999999873689376e-05,0.17882633,-0.000408143,0.17923447,0.6874471,-8.094308e-13,5.1597354e-10,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,12c524971f3a43629387a6d472e233cd,2021-04-14_15-50-32,1618408232,20.116958379745483,93.50889801979065,7301,volta1,147.96.21.176,93.50889801979065,0,3,[],[],4974.368,964.947,1369.406,3505.17,24598.902,195.131,8.8,14400,14400,6.930000000000001,31.686666666666657,0.15000000596046448,4.999999873689376e-05,0.03774234,0.0008374419,0.0369049,0.8016045,-1.8641362e-16,4.7225257e-10,0.0
-21.0,-21.0,-21.0,1014.125,8,8,19200,False,8,4,12c524971f3a43629387a6d472e233cd,2021-04-14_15-50-52,1618408252,19.360476970672607,112.86937499046326,7301,volta1,147.96.21.176,112.86937499046326,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022]",4790.569,1001.969,1165.302,4119.103,22038.023,217.805,9.188,19200,19200,7.44642857142857,31.65714285714285,0.07500000298023224,4.999999873689376e-05,0.07852059,-0.00025808127,0.07877867,0.72717315,-1.9410246e-16,5.023729e-10,0.0
-21.0,-21.0,-21.0,1013.6153846153846,5,8,24000,False,13,5,12c524971f3a43629387a6d472e233cd,2021-04-14_15-51-13,1618408273,20.177006244659424,133.04638123512268,7301,volta1,147.96.21.176,133.04638123512268,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1008, 1005, 1014, 1017, 1020, 1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022]",4689.444,1023.576,1044.215,4596.753,20655.179,232.387,9.154,24000,24000,7.051724137931035,31.531034482758628,0.03750000149011612,4.999999873689376e-05,0.021789381,-0.0027117243,0.024501106,0.88252354,1.129724e-16,5.103962e-10,0.0
-21.0,-21.0,-21.0,1014.0625,3,8,28800,False,16,6,12c524971f3a43629387a6d472e233cd,2021-04-14_15-51-34,1618408294,20.17822027206421,153.2246015071869,7301,volta1,147.96.21.176,153.2246015071869,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1005, 1024, 1019, 1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022, 1008, 1005, 1014, 1017, 1020]",4624.176,1038.023,963.92,4979.669,19730.782,243.275,9.05,28800,28800,6.886666666666666,31.566666666666674,0.01875000074505806,4.999999873689376e-05,0.011406689,-0.0034690234,0.014875713,0.8974427,-4.7465943e-17,4.5254533e-10,0.0
-21.0,-21.0,-21.0,1015.0833333333334,8,8,33600,False,24,7,12c524971f3a43629387a6d472e233cd,2021-04-14_15-51-54,1618408314,20.162267208099365,173.38686871528625,7301,volta1,147.96.21.176,173.38686871528625,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1023, 999, 1018, 1017, 1016, 1017, 1028, 1019, 1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022, 1008, 1005, 1014, 1017, 1020, 1005, 1024, 1019]",4577.361,1048.639,906.648,5294.229,19068.188,251.728,9.145,33600,33600,7.103448275862069,31.589655172413803,0.00937500037252903,4.999999873689376e-05,0.017278101,0.0016302885,0.01564781,0.9532118,2.6188303e-16,5.044812e-10,0.0
-21.0,-21.0,-21.0,1015.0833333333334,0,8,38400,False,24,8,12c524971f3a43629387a6d472e233cd,2021-04-14_15-52-15,1618408335,19.995949029922485,193.38281774520874,7301,volta1,147.96.21.176,193.38281774520874,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022, 1008, 1005, 1014, 1017, 1020, 1005, 1024, 1019, 1023, 999, 1018, 1017, 1016, 1017, 1028, 1019]",4527.322,1060.229,861.931,5568.889,18567.369,258.518,9.354,38400,38400,6.968965517241379,31.67931034482758,0.004687500186264515,4.999999873689376e-05,0.005789438,-0.0024076228,0.008197058,0.93917084,-2.6632685e-16,4.6418078e-10,0.0
-21.0,-21.0,-21.0,1015.6875,8,8,43200,False,32,9,12c524971f3a43629387a6d472e233cd,2021-04-14_15-52-35,1618408355,20.156105995178223,213.53892374038696,7301,volta1,147.96.21.176,213.53892374038696,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1007, 1025, 1016, 1029, 1005, 1006, 1026, 1026, 1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022, 1008, 1005, 1014, 1017, 1020, 1005, 1024, 1019, 1023, 999, 1018, 1017, 1016, 1017, 1028, 1019]",4500.294,1066.597,827.036,5803.856,18180.476,264.019,9.302,43200,43200,7.006896551724139,31.568965517241388,0.0023437500931322575,4.999999873689376e-05,0.010398999,-0.0029345995,0.013333598,0.92443526,-1.243604e-15,4.9248444e-10,0.0
-21.0,-21.0,-21.0,1015.8333333333334,4,8,48000,False,36,10,12c524971f3a43629387a6d472e233cd,2021-04-14_15-52-56,1618408376,20.17483162879944,233.7137553691864,7301,volta1,147.96.21.176,233.7137553691864,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1020, 1020, 1018, 1010, 1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022, 1008, 1005, 1014, 1017, 1020, 1005, 1024, 1019, 1023, 999, 1018, 1017, 1016, 1017, 1028, 1019, 1007, 1025, 1016, 1029, 1005, 1006, 1026, 1026]",4484.511,1070.351,799.036,6007.241,17871.024,268.591,9.188,48000,48000,6.966666666666668,31.526666666666674,0.0011718750465661287,4.999999873689376e-05,0.007023872,9.753676e-05,0.0069263303,0.96859527,2.502656e-15,5.1457627e-10,0.0
-21.0,-21.0,-21.0,1017.075,4,8,52800,False,40,11,12c524971f3a43629387a6d472e233cd,2021-04-14_15-53-17,1618408397,20.033981323242188,253.7477366924286,7301,volta1,147.96.21.176,253.7477366924286,0,11,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1025, 1031, 1030, 1027, 1011, 1019, 1008, 1020, 1007, 1019, 1007, 1022, 1008, 1005, 1014, 1017, 1020, 1005, 1024, 1019, 1023, 999, 1018, 1017, 1016, 1017, 1028, 1019, 1007, 1025, 1016, 1029, 1005, 1006, 1026, 1026, 1020, 1020, 1018, 1010]",4266.559,1125.028,557.517,8609.607,15015.5,319.67,9.151,52800,52800,6.996551724137931,31.575862068965527,0.0005859375232830644,4.999999873689376e-05,0.010822234,0.0032816445,0.007540588,0.9485588,-2.751268e-17,4.766999e-10,0.0
