episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,2,4000,False,0,1,610578591e25478f866ed4a18b35f071,2021-04-21_19-34-24,1619026464,44.48866939544678,44.48866939544678,3975,volta1,147.96.21.176,44.48866939544678,0,1,[],[],14690.797,272.279,5670.746,705.375,23789.002,168.145,8.694,4000,4000,3.919298245614035,11.28421052631579,0.0,4.120652711389485e-05,0.32684210526315793,0.14764417965862056,0.20000000298023224,4.999999873689376e-05,0.13200511,-0.020865139,0.14770941,0.42101082,0.025804173,0.46067345,0.0
-21.0,-21.0,-21.0,1016.5,6,2,8000,False,6,2,610578591e25478f866ed4a18b35f071,2021-04-21_19-35-02,1619026502,38.55295705795288,83.04162645339966,3975,volta1,147.96.21.176,83.04162645339966,0,2,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1018, 1014, 1019, 1023, 1007, 1018]",14360.781,278.536,3418.175,1170.215,23459.77,170.505,7.561,8000,8000,3.9562500000000003,12.852083333333333,0.0,4.120652711389484e-05,0.39229166666666665,0.1620116887111658,0.30000001192092896,4.999999873689376e-05,0.015680375,-0.03027667,0.04068987,0.7754217,0.01755722,0.43477172,0.0
-21.0,-21.0,-21.0,1016.2222222222222,3,2,12000,False,9,3,610578591e25478f866ed4a18b35f071,2021-04-21_19-35-41,1619026541,38.3330717086792,121.37469816207886,3975,volta1,147.96.21.176,121.37469816207886,0,3,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1009, 1021, 1017, 1018, 1014, 1019, 1023, 1007, 1018]",14192.927,281.831,2659.215,1504.203,23338.334,171.392,7.188,12000,12000,3.9812500000000006,12.870833333333332,0.0,4.120652711389484e-05,0.39125000000000004,0.1620116887111658,0.30000001192092896,4.999999873689376e-05,-0.0027017489,-0.036891595,0.027743198,0.84849185,0.021488845,0.4569796,0.0
-21.0,-21.0,-21.0,1016.8333333333334,3,2,16000,False,12,4,610578591e25478f866ed4a18b35f071,2021-04-21_19-36-19,1619026579,38.4286949634552,159.80339312553406,3975,volta1,147.96.21.176,159.80339312553406,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1024, 1011, 1021, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017]",14119.124,283.304,2288.401,1747.945,23282.445,171.803,6.982,16000,16000,3.9387755102040822,12.883673469387757,0.0,4.120652711389484e-05,0.37693877551020405,0.1620116887111658,0.44999998807907104,4.999999873689376e-05,-0.011972715,-0.036010165,0.018612722,0.8837079,0.012054942,0.49230132,0.0
-21.0,-21.0,-21.0,1017.9375,4,2,20000,False,16,5,610578591e25478f866ed4a18b35f071,2021-04-21_19-36-58,1619026618,38.39968299865723,198.20307612419128,3975,volta1,147.96.21.176,198.20307612419128,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1035, 1018, 1016, 1016, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021]",14069.252,284.308,2059.592,1942.132,23249.916,172.044,6.867,20000,20000,3.9428571428571426,12.87142857142857,0.0,4.120652711389484e-05,0.38877551020408163,0.1620116887111658,0.44999998807907104,4.999999873689376e-05,-0.006737513,-0.03903843,0.025935698,0.85543644,0.01414494,0.5084348,0.0
-21.0,-21.0,-21.0,1017.1428571428571,5,2,24000,False,21,6,610578591e25478f866ed4a18b35f071,2021-04-21_19-37-37,1619026657,38.46479558944702,236.6678717136383,3975,volta1,147.96.21.176,236.6678717136383,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1013, 1012, 1008, 1014, 1026, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016]",14040.593,284.888,1915.802,2087.899,23229.171,172.197,6.942,24000,24000,3.952083333333334,12.90625,0.0,4.120652711389484e-05,0.38125000000000003,0.1620116887111658,0.44999998807907104,4.999999873689376e-05,-0.012487663,-0.047068987,0.026448118,0.8902402,0.018073795,0.54847777,0.0
-21.0,-21.0,-21.0,1017.08,4,2,28000,False,25,7,610578591e25478f866ed4a18b35f071,2021-04-21_19-38-15,1619026695,38.54344439506531,275.2113161087036,3975,volta1,147.96.21.176,275.2113161087036,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1016, 1012, 1016, 1023, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016, 1013, 1012, 1008, 1014, 1026]",14019.195,285.323,1811.686,2207.888,23223.413,172.24,6.86,28000,28000,3.95,12.898000000000001,0.0,4.120652711389484e-05,0.38220000000000004,0.16201168871116578,0.44999998807907104,4.999999873689376e-05,-0.018788673,-0.051032044,0.022885583,0.8841041,0.020795071,0.5678692,0.0
-21.0,-21.0,-21.0,1016.7241379310345,4,2,32000,False,29,8,610578591e25478f866ed4a18b35f071,2021-04-21_19-38-54,1619026734,38.29551553726196,313.5068316459656,3975,volta1,147.96.21.176,313.5068316459656,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1014, 1018, 1012, 1014, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016, 1013, 1012, 1008, 1014, 1026, 1016, 1012, 1016, 1023]",13989.975,285.919,1734.269,2306.447,23206.499,172.366,6.769,32000,32000,3.985416666666667,12.918749999999998,0.0,4.120652711389484e-05,0.3935416666666667,0.1620116887111658,0.675000011920929,4.999999873689376e-05,-0.03080128,-0.060133766,0.019008523,0.91065305,0.01529477,0.5764293,0.0
-21.0,-21.0,-21.0,1017.0,4,2,36000,False,33,9,610578591e25478f866ed4a18b35f071,2021-04-21_19-39-33,1619026773,38.544392585754395,352.05122423171997,3975,volta1,147.96.21.176,352.05122423171997,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1026, 1007, 1015, 1028, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016, 1013, 1012, 1008, 1014, 1026, 1016, 1012, 1016, 1023, 1014, 1018, 1012, 1014]",13991.717,285.883,1672.566,2391.534,23196.712,172.438,6.847,36000,36000,3.989795918367347,12.904081632653062,0.00020408163265306123,4.120652711389484e-05,0.3781632653061224,0.1620116887111658,0.675000011920929,4.999999873689376e-05,-0.03748171,-0.06181577,0.01315204,0.9425392,0.01656596,0.6080746,0.0
-21.0,-21.0,-21.0,1016.9459459459459,4,2,40000,False,37,10,610578591e25478f866ed4a18b35f071,2021-04-21_19-40-11,1619026811,38.47491717338562,390.5261414051056,3975,volta1,147.96.21.176,390.5261414051056,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1013, 1011, 1015, 1027, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016, 1013, 1012, 1008, 1014, 1026, 1016, 1012, 1016, 1023, 1014, 1018, 1012, 1014, 1026, 1007, 1015, 1028]",13985.39,286.013,1618.329,2471.686,23189.416,172.492,6.788,40000,40000,3.9979591836734696,12.891836734693877,0.0,4.120652711389484e-05,0.3916326530612245,0.1620116887111658,0.675000011920929,4.999999873689376e-05,-0.015821155,-0.0629845,0.03583335,0.9042538,0.016785162,0.61192244,0.0
-21.0,-21.0,-21.0,1015.9512195121952,4,2,44000,False,41,11,610578591e25478f866ed4a18b35f071,2021-04-21_19-40-50,1619026850,38.470526456832886,428.9966678619385,3975,volta1,147.96.21.176,428.9966678619385,0,11,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1004, 1019, 1000, 1004, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016, 1013, 1012, 1008, 1014, 1026, 1016, 1012, 1016, 1023, 1014, 1018, 1012, 1014, 1026, 1007, 1015, 1028, 1013, 1011, 1015, 1027]",13903.43,287.699,1168.35,3423.631,23125.022,172.973,6.547,44000,44000,3.995918367346939,12.914285714285716,0.0,4.120652711389484e-05,0.37979591836734694,0.1620116887111658,0.675000011920929,4.999999873689376e-05,-0.03373218,-0.07914973,0.03228497,0.86755896,0.019455655,0.6685522,0.0
-21.0,-21.0,-21.0,1017.3333333333334,4,2,48000,False,45,12,610578591e25478f866ed4a18b35f071,2021-04-21_19-41-29,1619026889,38.50888109207153,467.50554895401,3975,volta1,147.96.21.176,467.50554895401,0,12,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1042, 1033, 1024, 1027, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016, 1013, 1012, 1008, 1014, 1026, 1016, 1012, 1016, 1023, 1014, 1018, 1012, 1014, 1026, 1007, 1015, 1028, 1013, 1011, 1015, 1027, 1004, 1019, 1000, 1004]",13892.835,287.918,1170.579,3417.113,23126.071,172.965,6.677,48000,48000,3.99375,12.90625,0.00020833333333333335,4.120652711389484e-05,0.3841666666666666,0.1620116887111658,0.675000011920929,4.999999873689376e-05,-0.027264355,-0.06175019,0.023796882,0.88887024,0.01583548,0.6666676,0.0
-21.0,-21.0,-21.0,1017.0408163265306,4,2,52000,False,49,13,610578591e25478f866ed4a18b35f071,2021-04-21_19-42-07,1619026927,38.37568664550781,505.8812355995178,3975,volta1,147.96.21.176,505.8812355995178,0,13,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1012, 1012, 1006, 1025, 1018, 1014, 1019, 1023, 1007, 1018, 1009, 1021, 1017, 1024, 1011, 1021, 1035, 1018, 1016, 1016, 1013, 1012, 1008, 1014, 1026, 1016, 1012, 1016, 1023, 1014, 1018, 1012, 1014, 1026, 1007, 1015, 1028, 1013, 1011, 1015, 1027, 1004, 1019, 1000, 1004, 1042, 1033, 1024, 1027]",13891.557,287.945,1174.762,3404.944,23127.46,172.955,6.647,52000,52000,3.938775510204082,12.910204081632653,0.0,4.120652711389484e-05,0.3802040816326531,0.1620116887111658,0.675000011920929,4.999999873689376e-05,-0.055772882,-0.07515543,0.0075467164,0.9613974,0.017534565,0.6531042,0.0
