episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-17-29,1618265849,46.04755425453186,46.04755425453186,3494,volta1,147.96.21.176,46.04755425453186,0,1,[],[],6174.646,777.373,3021.842,1588.435,36576.897,131.23,9.331,4800,4800,6.424242424242425,31.97424242424242,0.20000000298023224,4.999999873689376e-05,0.9925595,-0.027232187,1.016654,0.763157,0.01568929,0.7633196,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-17-45,1618265865,16.264410495758057,62.31196475028992,3494,volta1,147.96.21.176,62.31196475028992,0,2,[],[],5247.297,914.757,1785.636,2688.118,23882.471,200.984,8.78,9600,9600,8.756521739130434,32.72608695652172,0.20000000298023224,4.999999873689376e-05,0.93021405,-0.06228288,0.98538536,0.31634814,0.03555753,0.7569544,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-18-02,1618265882,16.152214527130127,78.46417927742004,3494,volta1,147.96.21.176,78.46417927742004,0,3,[],[],4931.755,973.284,1370.895,3501.362,19623.754,244.602,8.937,14400,14400,9.045833333333334,32.791666666666664,0.30000001192092896,4.999999873689376e-05,0.31792992,-0.055370923,0.36612272,0.33099833,0.023927275,0.7255846,0.0
-20.0,-21.0,-20.75,1047.0,8,8,19200,False,8,4,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-18-18,1618265898,16.235467195510864,94.69964647293091,3494,volta1,147.96.21.176,94.69964647293091,0,4,"[-21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0]","[1010, 1110, 1046, 1008, 1013, 1016, 1059, 1114]",4777.877,1004.63,1166.91,4113.429,17507.094,274.175,9.23,19200,19200,9.113043478260868,32.65652173913042,0.44999998807907104,4.999999873689376e-05,0.0141840335,-0.068000205,0.072093315,0.6677689,0.022424284,0.73023915,0.0
-20.0,-21.0,-20.8,1040.5,2,8,24000,False,10,5,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-18-35,1618265915,16.07923913002014,110.77888560295105,3494,volta1,147.96.21.176,110.77888560295105,0,5,"[-21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0]","[1013, 1016, 1010, 1110, 1046, 1008, 1013, 1016, 1059, 1114]",4667.983,1028.281,1041.938,4606.8,16225.046,295.839,8.917,24000,24000,8.950000000000001,32.7125,0.675000011920929,4.999999873689376e-05,0.05562309,-0.060387503,0.10493119,0.5645504,0.01641396,0.71211386,0.0
-20.0,-21.0,-20.625,1057.3125,6,8,28800,False,16,6,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-18-51,1618265931,16.192208766937256,126.9710943698883,3494,volta1,147.96.21.176,126.9710943698883,0,6,"[-20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1125, 1128, 1120, 1017, 1116, 1006, 1010, 1110, 1046, 1008, 1013, 1016, 1059, 1114, 1013, 1016]",4607.591,1041.759,959.957,5000.225,15371.726,312.262,8.784,28800,28800,9.091304347826087,32.791304347826085,0.675000011920929,4.999999873689376e-05,-0.039390337,-0.087922096,0.03501649,0.8273804,0.020022625,0.7174509,0.0
-20.0,-21.0,-20.666666666666668,1057.4761904761904,5,8,33600,False,21,7,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-19-08,1618265948,16.324437618255615,143.29553198814392,3494,volta1,147.96.21.176,143.29553198814392,0,7,"[-21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0]","[1037, 1021, 1010, 1100, 1122, 1010, 1110, 1046, 1008, 1013, 1016, 1059, 1114, 1013, 1016, 1125, 1128, 1120, 1017, 1116, 1006]",4555.6,1053.648,902.979,5315.739,14790.605,324.53,8.644,33600,33600,8.869565217391301,32.71304347826085,1.0125000476837158,4.999999873689376e-05,-0.00723895,-0.068522334,0.04835657,0.79670167,0.012767232,0.6960992,0.0
-20.0,-21.0,-20.666666666666668,1057.875,3,8,38400,False,24,8,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-19-24,1618265964,16.18828058242798,159.4838125705719,3494,volta1,147.96.21.176,159.4838125705719,0,8,"[-21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0]","[1010, 1110, 1062, 1010, 1110, 1046, 1008, 1013, 1016, 1059, 1114, 1013, 1016, 1125, 1128, 1120, 1017, 1116, 1006, 1037, 1021, 1010, 1100, 1122]",4522.923,1061.261,860.257,5579.727,14332.1,334.913,8.697,38400,38400,8.917391304347827,32.747826086956515,1.0125000476837158,4.999999873689376e-05,0.038718674,-0.07841496,0.102098204,0.5945223,0.0148498155,0.7319034,0.0
-20.0,-21.0,-20.71875,1057.15625,8,8,43200,False,32,9,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-19-41,1618265981,16.21871280670166,175.70252537727356,3494,volta1,147.96.21.176,175.70252537727356,0,9,"[-21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0]","[1048, 1071, 1123, 1061, 1010, 1060, 1056, 1011, 1010, 1110, 1046, 1008, 1013, 1016, 1059, 1114, 1013, 1016, 1125, 1128, 1120, 1017, 1116, 1006, 1037, 1021, 1010, 1100, 1122, 1010, 1110, 1062]",4495.654,1067.698,828.518,5793.478,13981.085,343.321,8.525,43200,43200,8.891666666666667,32.587500000000006,1.0125000476837158,4.999999873689376e-05,-0.058474593,-0.09637001,0.018533245,0.9235809,0.019123131,0.7022667,0.0
-20.0,-21.0,-20.71875,1057.15625,0,8,48000,False,32,10,fe23f2582b30412298f3dc9d0689eccd,2021-04-13_00-19-57,1618265997,16.10556125640869,191.80808663368225,3494,volta1,147.96.21.176,191.80808663368225,0,10,"[-21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1010, 1110, 1046, 1008, 1013, 1016, 1059, 1114, 1013, 1016, 1125, 1128, 1120, 1017, 1116, 1006, 1037, 1021, 1010, 1100, 1122, 1010, 1110, 1062, 1048, 1071, 1123, 1061, 1010, 1060, 1056, 1011]",4472.553,1073.212,799.782,6001.636,13692.761,350.55,8.41,48000,48000,8.95217391304348,32.760869565217384,1.0125000476837158,4.999999873689376e-05,0.030963128,-0.08136194,0.09490537,0.6807771,0.01720465,0.7287522,0.0
