model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,1.01944490240368,1.0122817117635772,1.0070762817868393,0.5869565217391305,0.8333333333333334,1.5
model3,1.0643287739584804,0.9946505090204427,1.0700530128986299,-0.4705882352941177,0.8333333333333334,1.6666666666666667
model4,0.9754679612804061,0.9508610320650102,1.025878575717796,1.3720930232558142,1.2857142857142858,2.0
