model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.9239797254126909,0.9373254810377215,0.9857618768559931,1.2272727272727273,1.25,2.0
model3,0.9659174544965102,1.0158327526132405,0.9508626809006477,-0.32,1.4285714285714286,2.0
model4,0.9910563906786948,0.998398225726959,0.9926463861222122,1.2040816326530612,1.125,2.0
