model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,1.0625348970499127,1.0058221240714715,1.0563844954502226,1.0,1.0,1.0
model3,1.1715215064736475,1.0540882625938741,1.11140741060032,0.9383561643835616,1.1176470588235294,0.9090909090909091
model4,1.1589611423127033,1.0078591325109432,1.1499237392683144,1.0,1.0,1.0
