model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,1.638141722693376,0.9978092013543118,1.6417384410465952,1.0,1.0,1.0
model3,1.5427847238625916,1.067966145165427,1.4446007776993866,0.8782051282051282,1.0,0.8333333333333334
model4,1.4292653467026932,1.001779887273806,1.4267259353671242,1.0,1.0,1.0
