model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,1.6505820729169756,1.0016928898625772,1.647792541627624,1.0,1.0,1.0
model3,1.5488898547659233,1.028554330170129,1.5058901696614584,0.9423076923076923,0.8947368421052632,1.0
model4,1.4248088609516991,0.9904083852467123,1.4386074291937434,1.0,1.0,1.0
