model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.9954879476359831,1.0,0.9954879476359834,1.0,1.0,1.0
model3,1.0122894509726883,1.015019829550249,0.9973100243974835,0.9589041095890412,1.0,1.0
model4,1.010997758315535,0.996617588539594,1.0144289745046673,1.0,1.0,1.0
