model,average_model_time_per_episode,average_steps_per_episode,average_model_time_per_step,average_reward_per_episode,min_reward,max_reward
model1,0.9668022146878086,0.9947310865891242,0.9719231938381638,1.0,1.0,1.0
model3,0.9898066019544678,1.0219433131078048,0.9685533329088412,0.9863945578231293,1.0,1.0833333333333333
model4,0.9632447106734706,0.9988019169329073,0.9644001421536866,1.0,1.0,1.0
