episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-16-00,1618424160,81.9248366355896,81.9248366355896,27544,volta1,147.96.21.176,81.9248366355896,0,1,[],[],39954.368,120.137,981.05,4892.715,39973.372,120.08,10.508,4800,4800,3.981196581196581,32.90427350427351,0.20000000298023224,4.999999873689376e-05,8.37484,-0.026131723,8.395843,0.7114423,0.025642144,0.60986096,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-16-41,1618424201,40.58405637741089,122.50889301300049,27544,volta1,147.96.21.176,122.50889301300049,0,2,[],[],33304.151,144.126,593.765,8084.013,26435.054,181.577,10.627,9600,9600,4.006896551724139,33.23793103448276,0.30000001192092896,4.999999873689376e-05,5.069845,-0.099079,5.143748,0.41318065,0.08392022,0.6267623,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-17-22,1618424242,40.24085855484009,162.74975156784058,27544,volta1,147.96.21.176,162.74975156784058,0,3,[],[],30989.082,154.893,461.361,10404.011,21928.969,218.889,10.778,14400,14400,3.9120689655172414,33.23448275862069,0.44999998807907104,4.999999873689376e-05,1.2927382,-0.047105905,1.3282923,0.38319966,0.025671145,0.6308265,0.0
-20.0,-21.0,-20.75,1058.375,8,8,19200,False,8,4,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-18-03,1618424283,40.46947264671326,203.21922421455383,27544,volta1,147.96.21.176,203.21922421455383,0,4,"[-21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0]","[1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023]",29890.233,160.588,394.059,12180.913,19658.7,244.167,10.385,19200,19200,3.9793103448275855,33.23793103448276,0.675000011920929,4.999999873689376e-05,0.27214354,-0.04597818,0.30788895,0.4234038,0.015159662,0.6045211,0.0
-20.0,-21.0,-20.77777777777778,1052.6666666666667,1,8,24000,False,9,5,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-18-43,1618424323,40.305887937545776,243.5251121520996,27544,volta1,147.96.21.176,243.5251121520996,0,5,"[-21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0]","[1007, 1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023]",29190.575,164.437,356.404,13467.851,18308.034,262.18,10.399,24000,24000,3.9931034482758623,33.23448275862069,0.675000011920929,4.999999873689376e-05,0.042878162,-0.046569094,0.080153584,0.66352344,0.0137683945,0.65008676,0.0
-20.0,-21.0,-20.8125,1051.75,7,8,28800,False,16,6,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-19-24,1618424364,40.466139793395996,283.9912519454956,27544,volta1,147.96.21.176,283.9912519454956,0,6,"[-21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1034, 1116, 1041, 1016, 1089, 1017, 1041, 1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023, 1007]",28757.458,166.913,329.884,14550.581,17397.14,275.907,10.404,28800,28800,3.9465517241379304,33.23793103448276,0.675000011920929,4.999999873689376e-05,0.03571773,-0.06677351,0.08900422,0.72913325,0.019980788,0.5657887,0.0
-20.0,-21.0,-20.857142857142858,1045.6190476190477,5,8,33600,False,21,7,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-20-05,1618424405,40.29591941833496,324.28717136383057,27544,volta1,147.96.21.176,324.28717136383057,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1067, 1024, 1008, 1008, 1023, 1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023, 1007, 1034, 1116, 1041, 1016, 1089, 1017, 1041]",28430.723,168.831,311.256,15421.411,16744.069,286.669,10.386,33600,33600,3.9931034482758614,33.23793103448276,0.675000011920929,4.999999873689376e-05,-0.014095287,-0.06258577,0.037859336,0.8734662,0.015749851,0.5834232,0.0
-20.0,-21.0,-20.75,1058.5416666666667,3,8,38400,False,24,8,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-20-45,1618424445,40.29044699668884,364.5776183605194,27544,volta1,147.96.21.176,364.5776183605194,0,8,"[-20.0, -20.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1217, 1104, 1126, 1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023, 1007, 1034, 1116, 1041, 1016, 1089, 1017, 1041, 1067, 1024, 1008, 1008, 1023]",28171.589,170.384,297.557,16131.36,16267.111,295.074,10.504,38400,38400,3.9482758620689653,33.23793103448276,0.675000011920929,4.999999873689376e-05,0.008659324,-0.08095167,0.07094085,0.7173554,0.027659465,0.60112983,0.0
-20.0,-21.0,-20.70967741935484,1063.3548387096773,7,8,43200,False,31,9,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-21-26,1618424486,40.487417697906494,405.0650360584259,27544,volta1,147.96.21.176,405.0650360584259,0,9,"[-21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0]","[1107, 1118, 1023, 1008, 1045, 1122, 1136, 1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023, 1007, 1034, 1116, 1041, 1016, 1089, 1017, 1041, 1067, 1024, 1008, 1008, 1023, 1217, 1104, 1126]",27999.0,171.435,286.459,16756.308,15885.251,302.167,10.439,43200,43200,3.8689655172413793,33.2448275862069,1.0125000476837158,4.999999873689376e-05,-0.033668958,-0.08068761,0.029171674,0.87811065,0.017626649,0.61382,0.0
-20.0,-21.0,-20.6875,1065.75,1,8,48000,False,32,10,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-22-06,1618424526,40.16216540336609,445.227201461792,27544,volta1,147.96.21.176,445.227201461792,0,10,"[-20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -20.0]","[1140, 1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023, 1007, 1034, 1116, 1041, 1016, 1089, 1017, 1041, 1067, 1024, 1008, 1008, 1023, 1217, 1104, 1126, 1107, 1118, 1023, 1008, 1045, 1122, 1136]",27828.077,172.488,277.825,17277.038,15584.249,308.003,10.399,48000,48000,3.9896551724137925,33.25689655172414,1.0125000476837158,4.999999873689376e-05,-0.028997196,-0.076173745,0.030004805,0.80524313,0.016959762,0.65718853,0.0
-20.0,-21.0,-20.725,1067.775,8,8,52800,False,40,11,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-22-47,1618424567,40.51175093650818,485.73895239830017,27544,volta1,147.96.21.176,485.73895239830017,0,11,"[-21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0]","[1057, 1067, 1020, 1068, 1128, 1104, 1065, 1098, 1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023, 1007, 1034, 1116, 1041, 1016, 1089, 1017, 1041, 1067, 1024, 1008, 1008, 1023, 1217, 1104, 1126, 1107, 1118, 1023, 1008, 1045, 1122, 1136, 1140]",26495.395,181.164,199.914,24010.37,12870.591,372.943,11.075,52800,52800,3.9844827586206897,33.25689655172414,1.0125000476837158,4.999999873689376e-05,-0.016661534,-0.07668443,0.04555896,0.8210627,0.014285376,0.593183,0.0
-20.0,-21.0,-20.725,1067.775,0,8,57600,False,40,12,59f80db24baa4c6186d775d9407beb96,2021-04-14_20-23-28,1618424608,40.058154821395874,525.797107219696,27544,volta1,147.96.21.176,525.797107219696,0,12,"[-21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0]","[1023, 1066, 1014, 1126, 1067, 1018, 1130, 1023, 1007, 1034, 1116, 1041, 1016, 1089, 1017, 1041, 1067, 1024, 1008, 1008, 1023, 1217, 1104, 1126, 1107, 1118, 1023, 1008, 1045, 1122, 1136, 1140, 1057, 1067, 1020, 1068, 1128, 1104, 1065, 1098]",26448.758,181.483,198.527,24178.077,12869.715,372.969,10.96,57600,57600,3.901754385964912,33.25263157894737,1.0125000476837158,4.999999873689376e-05,-0.032996286,-0.07998385,0.029038623,0.8359742,0.01772734,0.66447663,0.0
