episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,5737c2d14c794c218331b751ee021eab,2021-04-28_23-20-45,1619644845,35.76724720001221,35.76724720001221,13914,volta1,147.96.21.176,35.76724720001221,0,1,[],[],5467.154,877.971,800.313,5997.657,29217.004,164.288,6.864,4800,4800,5.9688888888888885,28.828888888888905,0.1555555555555555,0.3699924912550592,0.05688888888888889,0.17443863426637954,0.20000000298023224,4.999999873689376e-05,0.7293428,0.0012550176,0.72808784,0.6442579,6.6895783e-10,1.324156e-07,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,5737c2d14c794c218331b751ee021eab,2021-04-28_23-20-59,1619644859,13.693930864334106,49.46117806434631,13914,volta1,147.96.21.176,49.46117806434631,0,2,[],[],4602.17,1042.986,479.694,10006.376,19418.384,247.188,8.348,9600,9600,8.505882352941175,29.0,0.4464705882352942,0.3842920718641833,0.19058823529411767,0.17443863426637957,0.10000000149011612,4.999999873689376e-05,0.4767589,-9.526393e-05,0.47685423,0.4544598,1.5041565e-09,1.6012352e-07,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,5737c2d14c794c218331b751ee021eab,2021-04-28_23-21-13,1619644873,13.640594244003296,63.10177230834961,13914,volta1,147.96.21.176,63.10177230834961,0,3,[],[],4293.941,1117.854,364.244,13177.969,16160.657,297.018,8.539,14400,14400,8.517647058823528,29.023529411764706,0.42058823529411765,0.3842920718641833,0.14176470588235296,0.17443863426637957,0.05000000074505806,4.999999873689376e-05,0.10454505,-0.001458762,0.106003806,0.6111605,5.6386944e-09,1.6800394e-07,0.0
-21.0,-21.0,-21.0,1013.625,8,8,19200,False,8,4,5737c2d14c794c218331b751ee021eab,2021-04-28_23-21-26,1619644886,13.59572172164917,76.69749402999878,13914,volta1,147.96.21.176,76.69749402999878,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1004, 1022, 1023, 996, 1010, 1022, 1018, 1014]",4142.256,1158.789,306.334,15669.18,14518.085,330.622,8.431,19200,19200,8.552941176470588,29.05294117647059,0.3947058823529412,0.3842920718641833,0.14705882352941177,0.17443863426637957,0.02500000037252903,4.999999873689376e-05,0.035833023,-0.0005638721,0.036396865,0.86710584,1.5382353e-06,0.0,0.0
-21.0,-21.0,-21.0,1014.6,7,8,24000,False,15,5,5737c2d14c794c218331b751ee021eab,2021-04-28_23-21-41,1619644901,13.812412023544312,90.50990605354309,13914,volta1,147.96.21.176,90.50990605354309,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1029, 1010, 1016, 1022, 1016, 996, 1021, 1004, 1022, 1023, 996, 1010, 1022, 1018, 1014]",4064.237,1181.033,273.637,17541.514,13548.736,354.277,8.301,24000,24000,8.305555555555555,29.061111111111114,0.4005555555555556,0.3842920718641833,0.15111111111111108,0.1744386342663796,0.012500000186264515,4.999999873689376e-05,0.03163976,-0.00026809666,0.031907856,0.9052097,0.0,0.0,0.0
-21.0,-21.0,-21.0,1014.625,1,8,28800,False,16,6,5737c2d14c794c218331b751ee021eab,2021-04-28_23-21-55,1619644915,13.711336851119995,104.22124290466309,13914,volta1,147.96.21.176,104.22124290466309,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1015, 1004, 1022, 1023, 996, 1010, 1022, 1018, 1014, 1029, 1010, 1016, 1022, 1016, 996, 1021]",4000.435,1199.87,249.717,19221.768,12904.279,371.97,8.565,28800,28800,8.282352941176471,29.064705882352943,0.44529411764705884,0.3842920718641833,0.1547058823529412,0.17443863426637957,0.0062500000931322575,4.999999873689376e-05,0.037012916,0.0017232045,0.035289712,0.8141352,0.0,0.0,0.0
-21.0,-21.0,-21.0,1015.125,8,8,33600,False,24,7,5737c2d14c794c218331b751ee021eab,2021-04-28_23-22-08,1619644928,13.646639585494995,117.86788249015808,13914,volta1,147.96.21.176,117.86788249015808,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1001, 1019, 1021, 1019, 1006, 1018, 1032, 1013, 1004, 1022, 1023, 996, 1010, 1022, 1018, 1014, 1029, 1010, 1016, 1022, 1016, 996, 1021, 1015]",3950.201,1215.128,233.723,20537.132,12442.173,385.785,8.662,33600,33600,8.576470588235296,29.05294117647059,0.45470588235294124,0.3842920718641833,0.18352941176470589,0.17443863426637957,0.0031250000465661287,4.999999873689376e-05,0.032288074,0.0023998434,0.029888224,0.85909367,0.0,0.0,0.0
-21.0,-21.0,-21.0,1015.125,0,8,38400,False,24,8,5737c2d14c794c218331b751ee021eab,2021-04-28_23-22-22,1619644942,13.709831714630127,131.5777142047882,13914,volta1,147.96.21.176,131.5777142047882,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1004, 1022, 1023, 996, 1010, 1022, 1018, 1014, 1029, 1010, 1016, 1022, 1016, 996, 1021, 1015, 1001, 1019, 1021, 1019, 1006, 1018, 1032, 1013]",3917.192,1225.368,221.753,21645.746,12092.032,396.956,8.751,38400,38400,8.322222222222221,29.03888888888889,0.3988888888888889,0.3842920718641833,0.1461111111111111,0.1744386342663796,0.0015625000232830644,4.999999873689376e-05,0.018137692,0.0006875295,0.017450165,0.85285914,0.0,0.0,0.0
-21.0,-21.0,-21.0,1015.90625,8,8,43200,False,32,9,5737c2d14c794c218331b751ee021eab,2021-04-28_23-22-37,1619644957,13.85945200920105,145.43716621398926,13914,volta1,147.96.21.176,145.43716621398926,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1021, 1023, 1019, 1027, 1014, 1001, 1014, 1027, 1004, 1022, 1023, 996, 1010, 1022, 1018, 1014, 1029, 1010, 1016, 1022, 1016, 996, 1021, 1015, 1001, 1019, 1021, 1019, 1006, 1018, 1032, 1013]",3897.082,1231.691,213.91,22439.294,11835.379,405.564,8.664,43200,43200,8.658823529411766,29.05294117647059,0.43117647058823527,0.3842920718641833,0.18058823529411763,0.17443863426637957,0.0007812500116415322,4.999999873689376e-05,0.018117504,-0.0008774416,0.018994948,0.9217983,0.0,0.0,0.0
-21.0,-21.0,-21.0,1017.0277777777778,4,8,48000,False,36,10,5737c2d14c794c218331b751ee021eab,2021-04-28_23-22-51,1619644971,13.674663782119751,159.111829996109,13914,volta1,147.96.21.176,159.111829996109,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1021, 1024, 1021, 1038, 1004, 1022, 1023, 996, 1010, 1022, 1018, 1014, 1029, 1010, 1016, 1022, 1016, 996, 1021, 1015, 1001, 1019, 1021, 1019, 1006, 1018, 1032, 1013, 1021, 1023, 1019, 1027, 1014, 1001, 1014, 1027]",3872.871,1239.391,206.69,23223.152,11621.1,413.042,8.73,48000,48000,8.558823529411764,29.05294117647059,0.42823529411764705,0.3842920718641833,0.17058823529411765,0.17443863426637957,0.0003906250058207661,4.999999873689376e-05,0.01610868,-5.9855447e-05,0.016168535,0.9410953,0.0,0.0,0.0
