n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
476,-21.0,-16.26,-10.0,2068.42,14110.072
477,-21.0,-16.23,-10.0,2076.09,14107.612
478,-21.0,-16.2,-10.0,2076.78,14118.564
479,-21.0,-16.2,-10.0,2081.8,14127.796
480,-21.0,-16.2,-10.0,2081.81,14137.447
481,-21.0,-16.21,-10.0,2082.12,14137.63
482,-21.0,-16.25,-12.0,2079.84,14139.547
483,-21.0,-16.25,-12.0,2073.27,14127.656
484,-21.0,-16.17,-12.0,2082.75,14123.865
485,-21.0,-16.23,-12.0,2074.49,14128.673
486,-21.0,-16.25,-12.0,2073.08,14125.031
487,-21.0,-16.22,-12.0,2072.21,14121.449
488,-21.0,-16.3,-12.0,2067.63,14113.391
489,-21.0,-16.31,-12.0,2068.63,14107.326
490,-21.0,-16.33,-12.0,2063.65,14094.959
491,-21.0,-16.36,-12.0,2064.75,14087.991
492,-21.0,-16.36,-12.0,2065.58,14077.721
493,-21.0,-16.36,-12.0,2069.12,14079.188
494,-21.0,-16.44,-12.0,2068.19,14082.35
495,-21.0,-16.37,-12.0,2070.29,14081.342
496,-21.0,-16.35,-12.0,2071.31,14098.711
497,-21.0,-16.34,-12.0,2075.33,14096.999
498,-21.0,-16.24,-11.0,2089.76,14103.824
499,-21.0,-16.25,-11.0,2093.32,14103.199
500,-21.0,-16.23,-11.0,2097.59,14104.991
501,-21.0,-16.23,-11.0,2100.38,14100.517
502,-21.0,-16.19,-11.0,2102.45,14106.305
503,-21.0,-16.15,-11.0,2102.21,14108.949
504,-21.0,-16.15,-11.0,2102.4,14102.497
