n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
1,nan,nan,nan,nan,9875.426
2,nan,nan,nan,nan,9547.323
3,nan,nan,nan,nan,9442.115
4,-21.0,-21.0,-21.0,1024.375,9397.175
5,-21.0,-21.0,-21.0,1023.1,9366.672
6,-21.0,-21.0,-21.0,1019.875,9346.421
7,-21.0,-21.0,-21.0,1021.7916666666666,9335.936
8,-21.0,-21.0,-21.0,1021.7916666666666,9327.949
9,-21.0,-21.0,-21.0,1020.65625,9314.543
10,-21.0,-21.0,-21.0,1020.8,9320.505
