n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
58,-21.0,-21.0,-21.0,1019.7,25384.6
59,-21.0,-21.0,-21.0,1020.01,25313.918
60,-21.0,-21.0,-21.0,1019.69,25301.48
61,-21.0,-21.0,-21.0,1019.65,25311.814
62,-21.0,-21.0,-21.0,1019.68,25248.94
63,-21.0,-21.0,-21.0,1019.68,25247.765
64,-21.0,-21.0,-21.0,1019.57,25261.061
65,-21.0,-21.0,-21.0,1019.73,25319.972
66,-21.0,-21.0,-21.0,1019.76,25330.644
67,-21.0,-21.0,-21.0,1019.92,25343.159
68,-21.0,-21.0,-21.0,1019.92,25404.922
69,-21.0,-21.0,-21.0,1020.39,25466.678
70,-21.0,-21.0,-21.0,1020.28,25526.97
71,-21.0,-21.0,-21.0,1020.77,25529.184
72,-21.0,-21.0,-21.0,1020.7,25602.804
73,-21.0,-21.0,-21.0,1020.7,25586.913
74,-21.0,-21.0,-21.0,1020.79,25560.906
75,-21.0,-21.0,-21.0,1020.63,25543.386
76,-21.0,-21.0,-21.0,1020.91,25544.713
77,-21.0,-21.0,-21.0,1020.65,25537.519
78,-21.0,-21.0,-21.0,1020.65,25540.92
79,-21.0,-21.0,-21.0,1020.22,25541.715
80,-21.0,-21.0,-21.0,1020.26,25550.056
81,-21.0,-21.0,-21.0,1020.65,25551.262
82,-21.0,-21.0,-21.0,1020.66,25549.502
83,-21.0,-21.0,-21.0,1020.66,25552.192
84,-21.0,-21.0,-21.0,1020.73,25579.82
85,-21.0,-21.0,-21.0,1020.66,25553.588
86,-21.0,-21.0,-21.0,1020.38,25513.655
87,-21.0,-21.0,-21.0,1020.38,25508.483
88,-21.0,-21.0,-21.0,1020.38,25508.023
89,-21.0,-21.0,-21.0,1020.26,25504.804
90,-21.0,-21.0,-21.0,1020.04,25499.503
91,-21.0,-21.0,-21.0,1019.9,25492.76
92,-21.0,-21.0,-21.0,1019.29,25494.26
93,-21.0,-21.0,-21.0,1019.39,25494.124
94,-21.0,-21.0,-21.0,1018.95,25500.034
95,-21.0,-21.0,-21.0,1019.08,25525.624
96,-21.0,-21.0,-21.0,1018.97,25556.106
97,-21.0,-21.0,-21.0,1018.62,25548.866
98,-21.0,-21.0,-21.0,1018.52,25544.587
99,-21.0,-21.0,-21.0,1017.92,25547.626
100,-21.0,-21.0,-21.0,1018.11,25546.54
101,-21.0,-21.0,-21.0,1018.23,25542.682
102,-21.0,-21.0,-21.0,1018.08,25541.437
103,-21.0,-21.0,-21.0,1018.28,25542.63
104,-21.0,-21.0,-21.0,1018.84,25518.852
105,-21.0,-21.0,-21.0,1018.56,25511.063
106,-21.0,-21.0,-21.0,1019.32,25496.272
107,-21.0,-21.0,-21.0,1019.07,25499.772
108,-21.0,-21.0,-21.0,1019.15,25496.376
109,-21.0,-21.0,-21.0,1019.05,25494.074
110,-21.0,-21.0,-21.0,1018.99,25490.912
111,-21.0,-21.0,-21.0,1018.95,25496.552
112,-21.0,-21.0,-21.0,1019.45,25490.903
113,-21.0,-21.0,-21.0,1019.36,25497.402
114,-21.0,-21.0,-21.0,1019.76,25510.369
115,-21.0,-21.0,-21.0,1019.85,25514.091
116,-21.0,-21.0,-21.0,1019.47,25527.195
117,-21.0,-21.0,-21.0,1019.18,25523.874
118,-21.0,-21.0,-21.0,1019.04,25523.73
119,-21.0,-21.0,-21.0,1019.25,25520.553
120,-21.0,-21.0,-21.0,1019.26,25525.574
121,-21.0,-21.0,-21.0,1019.16,25526.923
122,-21.0,-21.0,-21.0,1019.39,25528.994
123,-21.0,-21.0,-21.0,1019.18,25521.286
124,-21.0,-21.0,-21.0,1019.19,25521.208
125,-21.0,-21.0,-21.0,1019.1,25516.276
126,-21.0,-21.0,-21.0,1018.86,25516.151
127,-21.0,-21.0,-21.0,1018.35,25517.968
128,-21.0,-21.0,-21.0,1018.42,25517.363
129,-21.0,-21.0,-21.0,1018.18,25518.266
130,-21.0,-21.0,-21.0,1018.09,25511.946
131,-21.0,-21.0,-21.0,1018.21,25509.395
132,-21.0,-21.0,-21.0,1017.83,25517.299
133,-21.0,-21.0,-21.0,1018.0,25533.166
134,-21.0,-21.0,-21.0,1017.99,25524.48
135,-21.0,-21.0,-21.0,1018.03,25502.461
136,-21.0,-21.0,-21.0,1018.14,25475.33
137,-21.0,-21.0,-21.0,1018.46,25441.951
138,-21.0,-21.0,-21.0,1018.63,25371.462
139,-21.0,-21.0,-21.0,1018.92,25310.241
140,-21.0,-21.0,-21.0,1019.0,25194.79
141,-21.0,-21.0,-21.0,1019.05,25095.43
142,-21.0,-21.0,-21.0,1018.97,25066.217
143,-21.0,-21.0,-21.0,1018.97,24974.718
144,-21.0,-21.0,-21.0,1018.98,24972.207
145,-21.0,-21.0,-21.0,1018.82,25007.641
146,-21.0,-21.0,-21.0,1018.76,25021.929
147,-21.0,-21.0,-21.0,1018.94,25016.651
148,-21.0,-21.0,-21.0,1018.96,25090.465
149,-21.0,-21.0,-21.0,1018.41,25153.993
150,-21.0,-21.0,-21.0,1018.35,25251.169
151,-21.0,-21.0,-21.0,1019.09,25361.439
152,-21.0,-21.0,-21.0,1018.91,25362.897
153,-21.0,-21.0,-21.0,1019.14,25317.543
154,-21.0,-21.0,-21.0,1019.36,25343.925
155,-21.0,-21.0,-21.0,1019.3,25349.687
156,-21.0,-21.0,-21.0,1018.97,25380.269
157,-21.0,-21.0,-21.0,1018.81,25421.524
158,-21.0,-21.0,-21.0,1018.8,25428.505
159,-21.0,-21.0,-21.0,1018.91,25421.204
160,-21.0,-21.0,-21.0,1018.85,25421.093
161,-21.0,-21.0,-21.0,1019.11,25422.035
162,-21.0,-21.0,-21.0,1019.05,25444.797
163,-21.0,-21.0,-21.0,1019.41,25536.995
164,-21.0,-21.0,-21.0,1019.29,25522.354
165,-21.0,-21.0,-21.0,1019.31,25522.447
166,-21.0,-21.0,-21.0,1019.58,25501.843
167,-21.0,-21.0,-21.0,1019.65,25513.125
168,-21.0,-21.0,-21.0,1019.64,25513.404
169,-21.0,-21.0,-21.0,1019.06,25528.027
170,-21.0,-21.0,-21.0,1019.27,25540.303
171,-21.0,-21.0,-21.0,1019.39,25546.898
172,-21.0,-21.0,-21.0,1019.36,25542.247
173,-21.0,-21.0,-21.0,1019.41,25569.711
174,-21.0,-21.0,-21.0,1019.16,25570.704
175,-21.0,-21.0,-21.0,1019.03,25562.411
176,-21.0,-21.0,-21.0,1019.26,25563.511
177,-21.0,-21.0,-21.0,1019.12,25551.285
178,-21.0,-21.0,-21.0,1019.35,25540.53
179,-21.0,-21.0,-21.0,1019.04,25538.226
180,-21.0,-21.0,-21.0,1019.03,25548.538
181,-21.0,-21.0,-21.0,1019.16,25524.187
182,-21.0,-21.0,-21.0,1018.89,25523.808
183,-21.0,-21.0,-21.0,1018.85,25529.336
184,-21.0,-21.0,-21.0,1018.72,25519.8
185,-21.0,-21.0,-21.0,1018.76,25510.309
186,-21.0,-21.0,-21.0,1019.02,25513.246
187,-21.0,-21.0,-21.0,1019.26,25518.701
188,-21.0,-21.0,-21.0,1018.95,25516.468
189,-21.0,-21.0,-21.0,1019.03,25513.501
190,-21.0,-21.0,-21.0,1019.09,25513.538
191,-21.0,-21.0,-21.0,1019.35,25516.286
192,-21.0,-21.0,-21.0,1019.38,25521.536
193,-21.0,-21.0,-21.0,1018.96,25519.703
194,-21.0,-21.0,-21.0,1018.74,25519.794
195,-21.0,-21.0,-21.0,1018.86,25531.835
196,-21.0,-21.0,-21.0,1019.08,25530.607
197,-21.0,-21.0,-21.0,1019.26,25515.046
198,-21.0,-21.0,-21.0,1019.36,25521.73
199,-21.0,-21.0,-21.0,1018.86,25523.947
200,-21.0,-21.0,-21.0,1018.98,25520.381
201,-21.0,-21.0,-21.0,1019.37,25522.435
202,-21.0,-21.0,-21.0,1018.71,25523.599
203,-21.0,-21.0,-21.0,1018.83,25522.0
204,-21.0,-21.0,-21.0,1018.78,25528.325
205,-21.0,-21.0,-21.0,1018.71,25525.804
206,-21.0,-21.0,-21.0,1018.38,25528.374
207,-21.0,-21.0,-21.0,1018.17,25536.818
208,-21.0,-21.0,-21.0,1018.04,25516.859
209,-21.0,-21.0,-21.0,1017.82,25516.4
210,-21.0,-21.0,-21.0,1017.78,25519.632
211,-21.0,-21.0,-21.0,1018.06,25525.338
212,-21.0,-21.0,-21.0,1017.88,25523.317
213,-21.0,-21.0,-21.0,1017.88,25525.968
214,-21.0,-21.0,-21.0,1018.14,25525.344
215,-21.0,-21.0,-21.0,1018.31,25523.758
216,-21.0,-21.0,-21.0,1018.15,25531.019
217,-21.0,-21.0,-21.0,1018.1,25534.414
218,-21.0,-21.0,-21.0,1017.8,25559.11
219,-21.0,-21.0,-21.0,1017.89,25557.397
220,-21.0,-21.0,-21.0,1017.78,25557.354
221,-21.0,-21.0,-21.0,1017.42,25508.909
222,-21.0,-21.0,-21.0,1017.09,25512.544
223,-21.0,-21.0,-21.0,1016.85,25510.386
224,-21.0,-21.0,-21.0,1016.81,25513.499
225,-21.0,-21.0,-21.0,1016.89,25514.409
226,-21.0,-21.0,-21.0,1016.66,25501.257
227,-21.0,-21.0,-21.0,1016.5,25497.995
228,-21.0,-21.0,-21.0,1016.65,25489.514
229,-21.0,-21.0,-21.0,1017.25,25488.034
230,-21.0,-21.0,-21.0,1017.22,25518.645
231,-21.0,-21.0,-21.0,1017.0,25516.265
232,-21.0,-21.0,-21.0,1017.08,25535.765
233,-21.0,-21.0,-21.0,1017.19,25556.349
234,-21.0,-21.0,-21.0,1017.01,25575.368
235,-21.0,-21.0,-21.0,1017.14,25583.401
236,-21.0,-21.0,-21.0,1016.96,25368.213
237,-21.0,-21.0,-21.0,1016.74,25328.049
238,-21.0,-21.0,-21.0,1016.64,25302.974
239,-21.0,-21.0,-21.0,1017.11,25300.681
240,-21.0,-21.0,-21.0,1016.99,25271.252
241,-21.0,-21.0,-21.0,1017.04,25318.369
242,-21.0,-21.0,-21.0,1017.25,25293.134
243,-21.0,-21.0,-21.0,1017.48,25270.28
244,-21.0,-21.0,-21.0,1018.09,25251.837
245,-21.0,-21.0,-21.0,1018.24,25242.241
246,-21.0,-21.0,-21.0,1018.66,25369.913
247,-21.0,-21.0,-21.0,1018.67,25415.245
248,-21.0,-21.0,-21.0,1018.81,25440.201
249,-21.0,-21.0,-21.0,1018.64,25278.148
250,-21.0,-21.0,-21.0,1018.46,25277.007
251,-21.0,-21.0,-21.0,1018.34,25284.105
252,-21.0,-21.0,-21.0,1018.55,25274.471
253,-21.0,-21.0,-21.0,1018.72,25285.154
254,-21.0,-21.0,-21.0,1018.89,25286.44
255,-21.0,-21.0,-21.0,1018.81,25289.649
256,-21.0,-21.0,-21.0,1018.55,25351.667
257,-21.0,-21.0,-21.0,1018.74,25331.862
258,-21.0,-21.0,-21.0,1018.86,25362.857
259,-21.0,-21.0,-21.0,1018.96,25517.937
260,-21.0,-21.0,-21.0,1018.9,25509.382
261,-21.0,-21.0,-21.0,1019.37,25514.872
262,-21.0,-21.0,-21.0,1019.57,25528.736
263,-21.0,-21.0,-21.0,1019.68,25533.164
264,-21.0,-21.0,-21.0,1019.12,25547.529
265,-21.0,-21.0,-21.0,1019.15,25553.841
266,-21.0,-21.0,-21.0,1019.07,25589.382
267,-21.0,-21.0,-21.0,1019.18,25615.962
268,-21.0,-21.0,-21.0,1018.94,25602.684
269,-21.0,-21.0,-21.0,1018.68,25616.624
270,-21.0,-21.0,-21.0,1018.65,25630.702
271,-21.0,-21.0,-21.0,1018.12,25620.722
272,-21.0,-21.0,-21.0,1017.92,25625.524
273,-21.0,-21.0,-21.0,1017.75,25619.998
274,-21.0,-21.0,-21.0,1017.8,25608.932
275,-21.0,-21.0,-21.0,1017.5,25609.456
276,-21.0,-21.0,-21.0,1017.79,25586.53
277,-21.0,-21.0,-21.0,1017.22,25512.692
278,-21.0,-21.0,-21.0,1017.32,25503.414
279,-21.0,-21.0,-21.0,1017.29,25490.112
280,-21.0,-21.0,-21.0,1017.43,25490.692
281,-21.0,-21.0,-21.0,1017.47,25489.267
282,-21.0,-21.0,-21.0,1017.24,25474.751
283,-21.0,-21.0,-21.0,1017.05,25472.136
284,-21.0,-21.0,-21.0,1016.55,25464.402
285,-21.0,-21.0,-21.0,1016.61,25459.656
286,-21.0,-21.0,-21.0,1017.07,25484.971
287,-21.0,-21.0,-21.0,1017.3,25541.723
288,-21.0,-21.0,-21.0,1017.12,25534.893
289,-21.0,-21.0,-21.0,1017.66,25529.529
290,-21.0,-21.0,-21.0,1017.81,25541.391
291,-21.0,-21.0,-21.0,1018.46,25545.097
292,-21.0,-21.0,-21.0,1018.85,25555.254
293,-21.0,-21.0,-21.0,1018.81,25562.176
294,-21.0,-21.0,-21.0,1018.47,25544.919
295,-21.0,-21.0,-21.0,1018.36,25539.311
296,-21.0,-21.0,-21.0,1018.77,25530.998
297,-21.0,-21.0,-21.0,1018.38,25521.432
298,-21.0,-21.0,-21.0,1018.58,25520.834
299,-21.0,-21.0,-21.0,1018.73,25518.7
300,-21.0,-21.0,-21.0,1018.77,25504.544
301,-21.0,-21.0,-21.0,1019.07,25503.509
302,-21.0,-21.0,-21.0,1019.0,25502.392
303,-21.0,-21.0,-21.0,1018.78,25490.417
304,-21.0,-21.0,-21.0,1018.81,25501.861
305,-21.0,-21.0,-21.0,1018.93,25501.212
306,-21.0,-21.0,-21.0,1018.86,25507.36
307,-21.0,-21.0,-21.0,1018.73,25524.047
308,-21.0,-21.0,-21.0,1018.73,25526.393
309,-21.0,-21.0,-21.0,1018.81,25541.945
310,-21.0,-21.0,-21.0,1018.57,25544.663
311,-21.0,-21.0,-21.0,1018.78,25544.79
312,-21.0,-21.0,-21.0,1018.23,25543.117
313,-21.0,-21.0,-21.0,1018.26,25553.428
314,-21.0,-21.0,-21.0,1019.22,25525.346
315,-21.0,-21.0,-21.0,1019.14,25559.034
316,-21.0,-21.0,-21.0,1019.05,25542.377
317,-21.0,-21.0,-21.0,1019.01,25506.696
318,-21.0,-21.0,-21.0,1019.34,25493.573
319,-21.0,-21.0,-21.0,1019.2,25468.064
320,-21.0,-21.0,-21.0,1019.07,25385.576
321,-21.0,-21.0,-21.0,1018.23,25402.741
322,-21.0,-21.0,-21.0,1018.06,25355.138
323,-21.0,-21.0,-21.0,1018.33,25355.466
324,-21.0,-21.0,-21.0,1018.55,25397.882
325,-21.0,-21.0,-21.0,1018.65,25348.832
326,-21.0,-21.0,-21.0,1019.67,25358.423
327,-21.0,-21.0,-21.0,1019.72,25405.627
328,-21.0,-21.0,-21.0,1019.47,25424.386
329,-21.0,-21.0,-21.0,1018.78,25455.573
330,-21.0,-21.0,-21.0,1018.87,25535.482
331,-21.0,-21.0,-21.0,1018.83,25521.292
332,-21.0,-21.0,-21.0,1018.79,25568.443
333,-21.0,-21.0,-21.0,1019.16,25564.56
334,-21.0,-21.0,-21.0,1018.88,25558.354
335,-21.0,-21.0,-21.0,1018.92,25577.14
336,-21.0,-21.0,-21.0,1018.87,25577.477
337,-21.0,-21.0,-21.0,1018.69,25567.728
338,-21.0,-21.0,-21.0,1018.67,25557.872
339,-21.0,-21.0,-21.0,1018.61,25552.902
340,-21.0,-21.0,-21.0,1018.73,25543.386
341,-21.0,-21.0,-21.0,1019.1,25548.201
342,-21.0,-21.0,-21.0,1019.17,25552.517
343,-21.0,-21.0,-21.0,1019.16,25553.317
344,-21.0,-21.0,-21.0,1018.94,25563.778
345,-21.0,-21.0,-21.0,1018.91,25568.576
346,-21.0,-21.0,-21.0,1018.31,25491.977
347,-21.0,-21.0,-21.0,1018.24,25475.021
348,-21.0,-21.0,-21.0,1018.19,25463.389
349,-21.0,-21.0,-21.0,1018.61,25470.13
350,-21.0,-21.0,-21.0,1018.63,25417.103
351,-21.0,-21.0,-21.0,1019.06,25327.163
352,-21.0,-21.0,-21.0,1018.9,25330.71
353,-21.0,-21.0,-21.0,1018.89,25321.651
354,-21.0,-21.0,-21.0,1019.34,25319.533
355,-21.0,-21.0,-21.0,1019.04,25310.425
356,-21.0,-21.0,-21.0,1019.45,25392.373
357,-21.0,-21.0,-21.0,1019.41,25412.014
358,-21.0,-21.0,-21.0,1019.48,25436.065
359,-21.0,-21.0,-21.0,1019.65,25435.358
360,-21.0,-21.0,-21.0,1019.84,25492.914
361,-21.0,-21.0,-21.0,1020.13,25581.584
362,-21.0,-21.0,-21.0,1020.07,25523.923
363,-21.0,-21.0,-21.0,1019.96,25534.726
364,-21.0,-21.0,-21.0,1020.07,25543.252
365,-21.0,-21.0,-21.0,1020.3,25534.445
366,-21.0,-21.0,-21.0,1020.6,25537.015
367,-21.0,-21.0,-21.0,1020.87,25542.72
368,-21.0,-21.0,-21.0,1020.78,25536.008
369,-21.0,-21.0,-21.0,1020.72,25542.48
370,-21.0,-21.0,-21.0,1020.72,25534.488
371,-21.0,-21.0,-21.0,1020.53,25507.966
372,-21.0,-21.0,-21.0,1020.69,25564.799
373,-21.0,-21.0,-21.0,1020.71,25565.019
374,-21.0,-21.0,-21.0,1020.28,25519.093
375,-21.0,-21.0,-21.0,1020.13,25529.657
376,-21.0,-21.0,-21.0,1020.28,25530.446
377,-21.0,-21.0,-21.0,1020.23,25521.279
378,-21.0,-21.0,-21.0,1020.35,25521.888
379,-21.0,-21.0,-21.0,1020.3,25512.536
380,-21.0,-21.0,-21.0,1020.18,25524.821
381,-21.0,-21.0,-21.0,1019.87,25546.678
382,-21.0,-21.0,-21.0,1019.55,25540.802
383,-21.0,-21.0,-21.0,1019.63,25536.47
384,-21.0,-21.0,-21.0,1019.32,25570.542
385,-21.0,-21.0,-21.0,1019.39,25572.909
386,-21.0,-21.0,-21.0,1019.03,25563.826
387,-21.0,-21.0,-21.0,1018.96,25526.023
388,-21.0,-21.0,-21.0,1018.5,25528.506
389,-21.0,-21.0,-21.0,1018.28,25507.55
390,-21.0,-21.0,-21.0,1018.51,25496.855
391,-21.0,-21.0,-21.0,1018.98,25496.631
392,-21.0,-21.0,-21.0,1018.99,25499.769
393,-21.0,-21.0,-21.0,1019.23,25496.386
394,-21.0,-21.0,-21.0,1019.05,25491.0
395,-21.0,-21.0,-21.0,1019.18,25495.579
396,-21.0,-21.0,-21.0,1018.78,25502.553
397,-21.0,-21.0,-21.0,1018.53,25546.158
398,-21.0,-21.0,-21.0,1018.5,25521.176
399,-21.0,-21.0,-21.0,1018.39,25547.99
400,-21.0,-21.0,-21.0,1018.3,25563.38
401,-21.0,-21.0,-21.0,1018.33,25557.473
402,-21.0,-21.0,-21.0,1018.49,25558.457
403,-21.0,-21.0,-21.0,1018.62,25561.883
404,-21.0,-21.0,-21.0,1018.52,25562.159
405,-21.0,-21.0,-21.0,1018.58,25556.654
406,-21.0,-21.0,-21.0,1018.48,25551.999
407,-21.0,-21.0,-21.0,1018.42,25549.535
408,-21.0,-21.0,-21.0,1018.76,25574.509
409,-21.0,-21.0,-21.0,1018.99,25569.501
410,-21.0,-21.0,-21.0,1019.27,25562.973
411,-21.0,-21.0,-21.0,1018.73,25566.41
412,-21.0,-21.0,-21.0,1018.75,25571.066
413,-21.0,-21.0,-21.0,1018.54,25571.823
414,-21.0,-21.0,-21.0,1018.41,25587.136
415,-21.0,-21.0,-21.0,1018.81,25588.272
416,-21.0,-21.0,-21.0,1018.65,25588.744
417,-21.0,-21.0,-21.0,1018.96,25584.097
418,-21.0,-21.0,-21.0,1019.21,25582.72
419,-21.0,-21.0,-21.0,1018.88,25586.108
420,-21.0,-21.0,-21.0,1019.13,25585.991
421,-21.0,-21.0,-21.0,1018.85,25552.632
422,-21.0,-21.0,-21.0,1018.81,25523.708
423,-21.0,-21.0,-21.0,1019.49,25517.582
424,-21.0,-21.0,-21.0,1019.78,25484.5
425,-21.0,-21.0,-21.0,1019.73,25480.22
426,-21.0,-21.0,-21.0,1020.31,25465.781
427,-21.0,-21.0,-21.0,1020.16,25456.195
428,-21.0,-21.0,-21.0,1020.15,25444.429
429,-21.0,-21.0,-21.0,1020.41,25414.031
430,-21.0,-21.0,-21.0,1020.22,25407.257
431,-21.0,-21.0,-21.0,1019.92,25431.331
432,-21.0,-21.0,-21.0,1019.92,25435.602
433,-21.0,-21.0,-21.0,1020.76,25390.117
434,-21.0,-21.0,-21.0,1020.56,25404.78
435,-21.0,-21.0,-21.0,1020.5,25396.455
436,-21.0,-21.0,-21.0,1020.5,25403.466
437,-21.0,-21.0,-21.0,1020.49,25409.886
438,-21.0,-21.0,-21.0,1020.46,25414.378
439,-21.0,-21.0,-21.0,1020.5,25435.379
440,-21.0,-21.0,-21.0,1020.59,25428.689
441,-21.0,-21.0,-21.0,1020.68,25410.067
442,-21.0,-21.0,-21.0,1020.78,25423.502
443,-21.0,-21.0,-21.0,1021.08,25445.587
444,-21.0,-21.0,-21.0,1021.09,25448.864
445,-21.0,-21.0,-21.0,1020.61,25457.787
446,-21.0,-21.0,-21.0,1020.48,25454.658
447,-21.0,-21.0,-21.0,1020.3,25447.937
448,-21.0,-21.0,-21.0,1020.15,25450.927
449,-21.0,-21.0,-21.0,1020.38,25446.405
450,-21.0,-21.0,-21.0,1020.13,25450.146
451,-21.0,-21.0,-21.0,1020.26,25459.138
452,-21.0,-21.0,-21.0,1020.45,25451.23
453,-21.0,-21.0,-21.0,1020.52,25465.998
454,-21.0,-21.0,-21.0,1019.89,25453.255
455,-21.0,-21.0,-21.0,1020.04,25440.413
456,-21.0,-21.0,-21.0,1019.84,25435.209
457,-21.0,-21.0,-21.0,1019.56,25424.833
458,-21.0,-21.0,-21.0,1019.56,25411.412
459,-21.0,-21.0,-21.0,1019.89,25412.44
460,-21.0,-21.0,-21.0,1019.55,25406.571
461,-21.0,-21.0,-21.0,1019.41,25412.992
462,-21.0,-21.0,-21.0,1019.41,25417.362
463,-21.0,-21.0,-21.0,1019.39,25423.873
464,-21.0,-21.0,-21.0,1019.57,25426.747
465,-21.0,-21.0,-21.0,1019.57,25426.676
466,-21.0,-21.0,-21.0,1019.69,25432.799
467,-21.0,-21.0,-21.0,1019.56,25441.082
468,-21.0,-21.0,-21.0,1019.75,25448.011
469,-21.0,-21.0,-21.0,1019.86,25443.008
470,-21.0,-21.0,-21.0,1019.73,25442.136
471,-21.0,-21.0,-21.0,1019.5,25441.742
472,-21.0,-21.0,-21.0,1019.55,25435.538
473,-21.0,-21.0,-21.0,1018.73,25427.886
474,-21.0,-21.0,-21.0,1018.29,25429.83
475,-21.0,-21.0,-21.0,1018.61,25432.914
476,-21.0,-21.0,-21.0,1019.04,25429.553
477,-21.0,-21.0,-21.0,1019.18,25440.888
478,-21.0,-21.0,-21.0,1018.91,25383.421
479,-21.0,-21.0,-21.0,1018.67,25375.802
480,-21.0,-21.0,-21.0,1018.31,25390.255
481,-21.0,-21.0,-21.0,1018.62,25388.13
482,-21.0,-21.0,-21.0,1018.46,25382.225
483,-21.0,-21.0,-21.0,1018.84,25387.016
484,-21.0,-21.0,-21.0,1018.82,25387.403
485,-21.0,-21.0,-21.0,1018.63,25392.53
486,-21.0,-21.0,-21.0,1018.49,25395.816
487,-21.0,-21.0,-21.0,1018.6,25387.362
488,-21.0,-21.0,-21.0,1018.6,25449.534
489,-21.0,-21.0,-21.0,1018.5,25452.516
490,-21.0,-21.0,-21.0,1018.44,25436.211
491,-21.0,-21.0,-21.0,1018.28,25446.215
492,-21.0,-21.0,-21.0,1018.48,25447.089
493,-21.0,-21.0,-21.0,1018.5,25457.632
494,-21.0,-21.0,-21.0,1018.76,25463.45
495,-21.0,-21.0,-21.0,1019.1,25461.114
496,-21.0,-21.0,-21.0,1019.51,25460.77
497,-21.0,-21.0,-21.0,1019.48,25458.804
498,-21.0,-21.0,-21.0,1019.42,25450.721
499,-21.0,-21.0,-21.0,1019.87,25458.099
500,-21.0,-21.0,-21.0,1019.93,25466.755
501,-21.0,-21.0,-21.0,1019.58,25473.906
502,-21.0,-21.0,-21.0,1019.58,25482.783
503,-21.0,-21.0,-21.0,1019.77,25472.005
504,-21.0,-21.0,-21.0,1019.51,25468.578
505,-21.0,-21.0,-21.0,1019.68,25471.164
506,-21.0,-21.0,-21.0,1019.36,25466.941
507,-21.0,-21.0,-21.0,1019.44,25467.799
508,-21.0,-21.0,-21.0,1019.69,25467.423
509,-21.0,-21.0,-21.0,1019.84,25468.061
510,-21.0,-21.0,-21.0,1019.79,25464.065
511,-21.0,-21.0,-21.0,1020.17,25442.973
512,-21.0,-21.0,-21.0,1020.41,25441.311
513,-21.0,-21.0,-21.0,1020.41,25438.494
514,-21.0,-21.0,-21.0,1020.69,25429.49
