n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms
135,-21.0,-20.99,-20.0,1022.08,41419.815
136,-21.0,-20.99,-20.0,1022.35,41444.33
137,-21.0,-20.99,-20.0,1022.51,41499.927
138,-21.0,-20.99,-20.0,1022.61,41441.842
139,-21.0,-20.99,-20.0,1022.49,41455.965
140,-21.0,-20.99,-20.0,1022.18,41359.366
141,-21.0,-20.99,-20.0,1022.4,41308.627
142,-21.0,-20.99,-20.0,1022.34,41329.332
143,-21.0,-20.99,-20.0,1022.46,41470.297
144,-21.0,-20.99,-20.0,1022.1,41474.656
145,-21.0,-20.99,-20.0,1022.23,41458.043
146,-21.0,-20.99,-20.0,1022.26,41456.249
147,-21.0,-20.99,-20.0,1022.46,41406.768
148,-21.0,-20.99,-20.0,1022.62,41356.585
149,-21.0,-21.0,-21.0,1019.66,41281.535
150,-21.0,-21.0,-21.0,1019.83,41393.708
151,-21.0,-21.0,-21.0,1020.41,41462.444
152,-21.0,-21.0,-21.0,1020.71,41465.011
153,-21.0,-21.0,-21.0,1020.33,41356.136
154,-21.0,-21.0,-21.0,1021.27,41577.371
155,-21.0,-21.0,-21.0,1021.5,41558.072
156,-21.0,-21.0,-21.0,1021.4,41630.488
157,-21.0,-21.0,-21.0,1021.08,41584.443
158,-21.0,-21.0,-21.0,1020.91,41693.994
159,-21.0,-21.0,-21.0,1020.66,41734.336
160,-21.0,-21.0,-21.0,1020.65,41696.466
161,-21.0,-21.0,-21.0,1021.0,41669.009
162,-21.0,-21.0,-21.0,1020.73,41655.436
163,-21.0,-21.0,-21.0,1021.52,41625.49
164,-21.0,-21.0,-21.0,1021.3,41415.765
165,-21.0,-21.0,-21.0,1021.06,41354.222
166,-21.0,-21.0,-21.0,1021.26,41257.438
167,-21.0,-21.0,-21.0,1021.32,41281.458
168,-21.0,-21.0,-21.0,1021.04,41289.0
169,-21.0,-21.0,-21.0,1020.78,41288.611
170,-21.0,-21.0,-21.0,1020.74,41302.684
171,-21.0,-21.0,-21.0,1020.68,41314.487
172,-21.0,-21.0,-21.0,1020.83,41272.229
173,-21.0,-21.0,-21.0,1020.08,41290.384
174,-21.0,-21.0,-21.0,1019.98,41409.584
175,-21.0,-21.0,-21.0,1019.68,41397.704
176,-21.0,-21.0,-21.0,1019.14,41472.256
177,-21.0,-21.0,-21.0,1019.0,41530.044
178,-21.0,-21.0,-21.0,1019.26,41412.161
179,-21.0,-21.0,-21.0,1018.93,41410.38
180,-21.0,-21.0,-21.0,1018.83,41413.148
181,-21.0,-21.0,-21.0,1019.1,41429.946
182,-21.0,-21.0,-21.0,1019.38,41540.312
183,-21.0,-21.0,-21.0,1019.56,41590.619
184,-21.0,-21.0,-21.0,1018.87,41488.93
185,-21.0,-21.0,-21.0,1019.04,41650.806
186,-21.0,-21.0,-21.0,1018.8,41586.701
187,-21.0,-21.0,-21.0,1019.07,41655.453
188,-21.0,-21.0,-21.0,1018.69,41784.165
189,-21.0,-21.0,-21.0,1018.6,41883.542
190,-21.0,-21.0,-21.0,1018.61,41825.261
191,-21.0,-21.0,-21.0,1018.89,41833.62
192,-21.0,-21.0,-21.0,1018.8,41774.456
193,-21.0,-21.0,-21.0,1019.22,41744.025
194,-21.0,-21.0,-21.0,1019.91,41731.702
195,-21.0,-21.0,-21.0,1019.85,41572.521
196,-21.0,-21.0,-21.0,1019.37,41589.49
197,-21.0,-21.0,-21.0,1019.5,41588.85
198,-21.0,-21.0,-21.0,1019.73,41536.254
199,-21.0,-21.0,-21.0,1019.21,41463.283
200,-21.0,-21.0,-21.0,1019.32,41533.536
201,-21.0,-21.0,-21.0,1019.28,41497.169
202,-21.0,-21.0,-21.0,1019.39,41594.445
203,-21.0,-21.0,-21.0,1018.91,41607.107
204,-21.0,-21.0,-21.0,1018.54,41669.846
205,-21.0,-21.0,-21.0,1018.99,41770.918
206,-21.0,-21.0,-21.0,1018.49,41845.575
207,-21.0,-21.0,-21.0,1018.85,41796.851
208,-21.0,-21.0,-21.0,1018.64,41845.496
209,-21.0,-21.0,-21.0,1019.88,41822.05
210,-21.0,-21.0,-21.0,1020.09,41842.258
211,-21.0,-21.0,-21.0,1019.9,41842.129
212,-21.0,-21.0,-21.0,1019.77,41789.358
213,-21.0,-21.0,-21.0,1020.16,41797.62
214,-21.0,-21.0,-21.0,1019.52,41735.297
215,-21.0,-21.0,-21.0,1019.38,41610.333
216,-21.0,-21.0,-21.0,1019.55,41547.22
217,-21.0,-21.0,-21.0,1019.59,41466.858
218,-21.0,-21.0,-21.0,1019.62,41358.339
219,-21.0,-21.0,-21.0,1020.0,41374.331
220,-21.0,-21.0,-21.0,1019.86,41301.121
221,-21.0,-21.0,-21.0,1020.69,41292.24
222,-21.0,-21.0,-21.0,1020.79,41282.74
223,-21.0,-21.0,-21.0,1021.07,41247.421
224,-21.0,-21.0,-21.0,1021.44,41214.027
225,-21.0,-21.0,-21.0,1021.31,41253.553
226,-21.0,-21.0,-21.0,1021.04,41264.167
227,-21.0,-21.0,-21.0,1021.56,41361.984
228,-21.0,-21.0,-21.0,1021.53,41362.537
229,-21.0,-21.0,-21.0,1020.89,41399.008
230,-21.0,-21.0,-21.0,1020.21,41377.587
231,-21.0,-21.0,-21.0,1020.25,41354.651
232,-21.0,-21.0,-21.0,1020.35,41384.232
233,-21.0,-21.0,-21.0,1020.28,41403.95
234,-21.0,-21.0,-21.0,1020.31,41430.859
235,-21.0,-21.0,-21.0,1020.2,41382.646
236,-21.0,-21.0,-21.0,1020.34,41341.893
237,-21.0,-21.0,-21.0,1020.5,41297.002
238,-21.0,-21.0,-21.0,1020.46,41411.559
239,-21.0,-21.0,-21.0,1020.03,41416.218
240,-21.0,-21.0,-21.0,1020.01,41368.235
241,-21.0,-21.0,-21.0,1020.11,41384.315
242,-21.0,-21.0,-21.0,1019.48,41299.243
243,-21.0,-21.0,-21.0,1019.49,41352.097
244,-21.0,-21.0,-21.0,1019.17,41421.485
245,-21.0,-21.0,-21.0,1019.24,41521.436
246,-21.0,-21.0,-21.0,1019.01,41626.141
247,-21.0,-21.0,-21.0,1019.32,41640.468
248,-21.0,-21.0,-21.0,1019.11,41583.156
249,-21.0,-21.0,-21.0,1019.1,41514.413
250,-21.0,-21.0,-21.0,1019.05,41618.48
251,-21.0,-20.99,-20.0,1020.86,41610.131
252,-21.0,-20.99,-20.0,1020.99,41598.168
253,-21.0,-20.99,-20.0,1020.48,41509.194
254,-21.0,-20.99,-20.0,1020.65,41468.577
255,-21.0,-20.99,-20.0,1020.63,41532.27
256,-21.0,-20.99,-20.0,1020.21,41393.932
257,-21.0,-20.99,-20.0,1020.29,41435.844
258,-21.0,-20.99,-20.0,1020.62,41470.917
259,-21.0,-20.99,-20.0,1020.6,41504.019
260,-21.0,-20.99,-20.0,1020.68,41526.236
261,-21.0,-20.98,-20.0,1022.29,41570.313
262,-21.0,-20.98,-20.0,1022.14,41589.646
263,-21.0,-20.98,-20.0,1021.75,41594.889
264,-21.0,-20.98,-20.0,1022.17,41580.601
265,-21.0,-20.98,-20.0,1022.15,41487.352
266,-21.0,-20.98,-20.0,1022.12,41557.689
267,-21.0,-20.98,-20.0,1022.2,41512.578
268,-21.0,-20.97,-20.0,1024.45,41423.501
269,-21.0,-20.97,-20.0,1024.57,41425.788
270,-21.0,-20.97,-20.0,1025.31,41391.753
271,-21.0,-20.97,-20.0,1025.63,41437.171
272,-21.0,-20.98,-20.0,1023.44,41491.247
273,-21.0,-20.98,-20.0,1023.4,41481.854
274,-21.0,-20.98,-20.0,1023.58,41518.312
275,-21.0,-20.98,-20.0,1023.4,41544.793
276,-21.0,-20.98,-20.0,1023.62,41550.655
277,-21.0,-20.98,-20.0,1023.65,41560.422
278,-21.0,-20.97,-20.0,1024.87,41528.675
279,-21.0,-20.97,-20.0,1025.55,41523.69
280,-21.0,-20.97,-20.0,1025.1,41487.512
281,-21.0,-20.97,-20.0,1024.77,41465.074
282,-21.0,-20.97,-20.0,1024.51,41394.606
283,-21.0,-20.98,-20.0,1023.61,41326.977
284,-21.0,-20.98,-20.0,1023.63,41329.078
285,-21.0,-20.98,-20.0,1023.42,41275.974
286,-21.0,-20.98,-20.0,1023.39,41276.098
287,-21.0,-20.98,-20.0,1023.09,41203.579
288,-21.0,-20.98,-20.0,1022.26,41233.591
289,-21.0,-20.99,-20.0,1020.31,41301.809
290,-21.0,-20.99,-20.0,1019.94,41283.396
291,-21.0,-20.99,-20.0,1019.25,41169.739
292,-21.0,-20.99,-20.0,1019.15,41192.977
293,-21.0,-20.99,-20.0,1022.45,41243.561
294,-21.0,-20.99,-20.0,1022.58,41250.101
295,-21.0,-20.99,-20.0,1022.37,41300.809
296,-21.0,-20.99,-20.0,1022.29,41314.027
297,-21.0,-20.99,-20.0,1022.54,41341.401
298,-21.0,-21.0,-21.0,1021.0,41339.028
299,-21.0,-21.0,-21.0,1020.79,41289.917
300,-21.0,-21.0,-21.0,1021.43,41336.749
301,-21.0,-21.0,-21.0,1021.19,41407.033
302,-21.0,-21.0,-21.0,1021.48,41460.522
303,-21.0,-21.0,-21.0,1021.85,41512.312
304,-21.0,-20.99,-20.0,1023.16,41486.56
305,-21.0,-20.99,-20.0,1022.95,41474.98
306,-21.0,-20.99,-20.0,1022.75,41443.458
307,-21.0,-20.99,-20.0,1022.63,41445.893
308,-21.0,-20.99,-20.0,1023.11,41484.345
309,-21.0,-20.99,-20.0,1023.3,41580.488
310,-21.0,-20.99,-20.0,1023.88,41694.767
311,-21.0,-20.99,-20.0,1024.34,41752.649
312,-21.0,-20.99,-20.0,1024.32,41649.872
313,-21.0,-20.99,-20.0,1022.0,41660.289
314,-21.0,-20.99,-20.0,1022.31,41687.876
315,-21.0,-20.99,-20.0,1021.24,41658.966
316,-21.0,-20.99,-20.0,1021.05,41665.05
317,-21.0,-20.98,-20.0,1023.77,41744.64
318,-21.0,-20.98,-20.0,1023.99,41752.618
319,-21.0,-20.98,-20.0,1024.07,41697.325
320,-21.0,-20.98,-20.0,1024.02,41512.434
321,-21.0,-20.97,-20.0,1025.92,41534.651
322,-21.0,-20.97,-20.0,1026.23,41591.523
323,-21.0,-20.97,-20.0,1026.32,41601.223
324,-21.0,-20.97,-20.0,1026.3,41524.421
325,-21.0,-20.98,-20.0,1025.89,41493.04
326,-21.0,-20.98,-20.0,1025.98,41451.788
327,-21.0,-20.98,-20.0,1026.74,41394.203
328,-21.0,-20.98,-20.0,1026.9,41383.857
329,-21.0,-20.98,-20.0,1027.17,41310.409
330,-21.0,-20.98,-20.0,1027.29,41372.249
331,-21.0,-20.98,-20.0,1027.13,41288.74
332,-21.0,-20.98,-20.0,1026.75,41303.002
333,-21.0,-20.98,-20.0,1027.26,41266.085
334,-21.0,-20.96,-19.0,1029.88,41275.806
335,-21.0,-20.96,-19.0,1029.83,41337.778
336,-21.0,-20.96,-19.0,1029.52,41311.078
337,-21.0,-20.95,-19.0,1031.33,41393.343
338,-21.0,-20.96,-19.0,1029.51,41399.548
339,-21.0,-20.96,-19.0,1029.23,41420.919
340,-21.0,-20.96,-19.0,1029.25,41468.652
341,-21.0,-20.96,-19.0,1029.29,41466.017
342,-21.0,-20.97,-19.0,1026.0,41485.684
343,-21.0,-20.97,-19.0,1026.14,41557.188
344,-21.0,-20.97,-19.0,1025.8,41514.188
345,-21.0,-20.97,-19.0,1025.77,41511.197
346,-21.0,-20.97,-19.0,1025.5,41571.423
347,-21.0,-20.97,-19.0,1024.62,41446.884
348,-21.0,-20.97,-19.0,1024.38,41416.091
349,-21.0,-20.97,-19.0,1024.05,41427.627
350,-21.0,-20.97,-19.0,1023.25,41342.837
351,-21.0,-20.97,-19.0,1023.11,41357.537
352,-21.0,-20.97,-19.0,1024.6,41334.528
353,-21.0,-20.97,-19.0,1024.74,41278.089
354,-21.0,-20.97,-19.0,1025.01,41345.351
355,-21.0,-20.99,-20.0,1024.62,41295.463
356,-21.0,-20.99,-20.0,1024.74,41252.08
357,-21.0,-20.99,-20.0,1025.15,41250.336
358,-21.0,-20.98,-19.0,1026.79,41253.296
359,-21.0,-20.98,-19.0,1026.76,41184.519
360,-21.0,-20.98,-19.0,1027.78,41138.382
361,-21.0,-20.98,-19.0,1027.93,41181.862
362,-21.0,-20.98,-19.0,1029.38,41312.254
363,-21.0,-20.98,-19.0,1029.35,41292.399
364,-21.0,-20.98,-19.0,1029.47,41314.128
365,-21.0,-20.98,-19.0,1029.72,41362.772
366,-21.0,-20.98,-19.0,1029.7,41395.708
367,-21.0,-20.98,-19.0,1030.87,41472.83
368,-21.0,-20.98,-19.0,1031.67,41422.421
369,-21.0,-20.98,-19.0,1031.64,41482.882
370,-21.0,-20.98,-19.0,1033.36,41612.489
371,-21.0,-20.98,-19.0,1033.53,41611.317
372,-21.0,-20.98,-19.0,1033.53,41452.681
373,-21.0,-20.98,-19.0,1033.7,41470.135
374,-21.0,-20.97,-19.0,1034.48,41509.964
375,-21.0,-20.97,-19.0,1033.66,41504.928
376,-21.0,-20.97,-19.0,1034.91,41533.444
377,-21.0,-20.97,-19.0,1033.98,41500.716
378,-21.0,-20.97,-19.0,1033.99,41560.101
379,-21.0,-20.99,-20.0,1030.33,41594.554
380,-21.0,-20.99,-20.0,1030.09,41486.724
381,-21.0,-20.98,-20.0,1032.63,41549.91
382,-21.0,-20.98,-20.0,1031.57,41608.131
383,-21.0,-20.96,-19.0,1035.48,41632.216
384,-21.0,-20.96,-19.0,1035.83,41582.305
385,-21.0,-20.96,-19.0,1036.61,41602.006
386,-21.0,-20.96,-19.0,1036.35,41630.456
387,-21.0,-20.95,-19.0,1038.83,41715.922
388,-21.0,-20.95,-19.0,1037.61,41698.332
389,-21.0,-20.95,-19.0,1037.2,41631.875
390,-21.0,-20.95,-19.0,1037.22,41684.982
391,-21.0,-20.95,-19.0,1038.27,41646.788
392,-21.0,-20.95,-19.0,1037.14,41585.364
393,-21.0,-20.95,-19.0,1037.47,41539.558
394,-21.0,-20.95,-19.0,1037.57,41513.861
395,-21.0,-20.95,-19.0,1036.56,41439.923
396,-21.0,-20.95,-19.0,1037.01,41355.273
397,-21.0,-20.95,-19.0,1035.11,41245.658
398,-21.0,-20.95,-19.0,1035.13,41411.33
399,-21.0,-20.95,-19.0,1036.39,41444.127
400,-21.0,-20.95,-19.0,1037.85,41463.935
401,-21.0,-20.95,-19.0,1038.1,41363.214
402,-21.0,-20.96,-19.0,1036.1,41384.851
403,-21.0,-20.96,-19.0,1035.96,41385.719
404,-21.0,-20.97,-20.0,1033.3,41396.137
405,-21.0,-20.97,-20.0,1034.52,41387.46
406,-21.0,-20.97,-20.0,1035.01,41372.868
407,-21.0,-20.97,-20.0,1034.01,41346.416
408,-21.0,-20.97,-20.0,1034.05,41133.678
409,-21.0,-20.98,-20.0,1031.57,41168.204
410,-21.0,-20.97,-20.0,1037.28,41120.267
411,-21.0,-20.97,-20.0,1037.41,41160.994
412,-21.0,-20.97,-20.0,1038.14,41240.628
413,-21.0,-20.96,-20.0,1040.9,41227.174
414,-21.0,-20.96,-20.0,1040.28,41313.522
415,-21.0,-20.96,-20.0,1039.91,41410.316
416,-21.0,-20.96,-20.0,1041.14,41505.785
417,-21.0,-20.97,-20.0,1041.64,41589.074
418,-21.0,-20.95,-20.0,1044.72,41687.447
419,-21.0,-20.94,-20.0,1047.79,41672.89
420,-21.0,-20.94,-20.0,1046.29,41714.872
421,-21.0,-20.94,-20.0,1046.96,41774.495
422,-21.0,-20.94,-20.0,1045.26,41706.001
423,-21.0,-20.92,-19.0,1047.66,41712.453
424,-21.0,-20.92,-19.0,1050.35,41583.129
425,-21.0,-20.92,-19.0,1050.79,41512.939
426,-21.0,-20.92,-19.0,1051.24,41458.542
427,-21.0,-20.92,-19.0,1050.86,41441.119
428,-21.0,-20.87,-18.0,1060.46,41371.322
429,-21.0,-20.87,-18.0,1060.48,41429.381
430,-21.0,-20.87,-18.0,1060.38,41373.251
431,-21.0,-20.87,-18.0,1059.66,41409.78
432,-21.0,-20.87,-18.0,1056.87,41357.843
433,-21.0,-20.87,-18.0,1057.9,41461.797
434,-21.0,-20.87,-18.0,1057.08,41502.705
435,-21.0,-20.85,-18.0,1062.19,41571.928
436,-21.0,-20.85,-18.0,1061.87,41497.491
437,-21.0,-20.85,-18.0,1062.99,41483.367
438,-21.0,-20.83,-18.0,1070.22,41566.74
439,-21.0,-20.83,-18.0,1070.04,41453.066
440,-21.0,-20.85,-18.0,1067.89,41486.028
441,-21.0,-20.85,-18.0,1067.16,41437.334
442,-21.0,-20.86,-18.0,1066.51,41463.289
443,-21.0,-20.86,-18.0,1065.93,41420.177
444,-21.0,-20.86,-18.0,1066.92,41463.76
445,-21.0,-20.87,-18.0,1068.78,41377.686
446,-21.0,-20.87,-18.0,1069.43,41459.766
447,-21.0,-20.85,-18.0,1069.78,41417.048
448,-21.0,-20.86,-18.0,1067.44,41368.66
449,-21.0,-20.85,-18.0,1070.78,41422.148
450,-21.0,-20.89,-19.0,1064.26,41379.613
451,-21.0,-20.88,-19.0,1067.42,41441.833
452,-21.0,-20.88,-19.0,1068.03,41468.635
453,-21.0,-20.89,-19.0,1067.38,41394.872
454,-21.0,-20.86,-19.0,1076.12,41310.145
455,-21.0,-20.86,-19.0,1075.37,41366.884
456,-21.0,-20.83,-19.0,1080.1,41331.648
457,-21.0,-20.83,-19.0,1080.95,41330.126
458,-21.0,-20.81,-19.0,1083.29,41344.328
459,-21.0,-20.8,-19.0,1086.66,41301.537
460,-21.0,-20.8,-19.0,1085.07,41356.437
461,-21.0,-20.81,-19.0,1086.32,41166.461
462,-21.0,-20.74,-17.0,1097.33,41185.849
463,-21.0,-20.73,-17.0,1100.82,41151.934
464,-21.0,-20.7,-17.0,1106.65,41247.764
465,-21.0,-20.68,-17.0,1108.66,41186.576
466,-21.0,-20.65,-17.0,1112.44,41189.863
467,-21.0,-20.66,-17.0,1111.33,41230.031
468,-21.0,-20.66,-17.0,1112.79,41203.049
469,-21.0,-20.65,-17.0,1113.53,41329.616
470,-21.0,-20.64,-17.0,1117.58,41259.854
471,-21.0,-20.63,-17.0,1123.19,41346.75
472,-21.0,-20.63,-17.0,1127.52,41337.275
473,-21.0,-20.63,-17.0,1130.93,41413.77
474,-21.0,-20.62,-17.0,1131.68,41383.482
475,-21.0,-20.61,-17.0,1133.88,41471.85
476,-21.0,-20.56,-17.0,1142.85,41545.613
477,-21.0,-20.58,-17.0,1139.49,41644.682
478,-21.0,-20.58,-17.0,1142.07,41749.246
479,-21.0,-20.55,-17.0,1151.08,41717.712
480,-21.0,-20.57,-17.0,1152.39,41827.715
481,-21.0,-20.58,-17.0,1151.39,41800.488
482,-21.0,-20.59,-17.0,1151.32,41767.987
483,-21.0,-20.59,-17.0,1150.99,41790.395
484,-21.0,-20.59,-17.0,1152.78,41777.498
485,-21.0,-20.66,-17.0,1142.14,41732.769
486,-21.0,-20.65,-17.0,1149.03,41642.536
487,-21.0,-20.62,-17.0,1152.72,41530.843
488,-21.0,-20.65,-17.0,1146.64,41398.699
489,-21.0,-20.65,-17.0,1147.38,41403.28
490,-21.0,-20.69,-17.0,1150.53,41361.638
491,-21.0,-20.69,-17.0,1148.53,41440.843
492,-21.0,-20.69,-17.0,1150.21,41545.764
493,-21.0,-20.7,-17.0,1153.31,41562.022
494,-21.0,-20.66,-17.0,1162.59,41606.851
495,-21.0,-20.57,-16.0,1170.11,41596.722
496,-21.0,-20.57,-16.0,1170.36,41599.736
497,-21.0,-20.54,-16.0,1172.0,41654.313
498,-21.0,-20.56,-16.0,1172.14,41842.545
499,-21.0,-20.56,-16.0,1179.47,41767.946
500,-21.0,-20.6,-16.0,1174.91,41752.17
501,-21.0,-20.6,-16.0,1175.96,41705.054
502,-21.0,-20.6,-16.0,1174.94,41587.697
503,-21.0,-20.61,-16.0,1171.3,41526.982
504,-21.0,-20.59,-16.0,1175.28,41586.525
505,-21.0,-20.6,-16.0,1173.69,41566.229
506,-21.0,-20.59,-16.0,1175.34,41572.321
507,-21.0,-20.6,-16.0,1175.75,41482.279
508,-21.0,-20.58,-16.0,1179.64,41297.644
509,-21.0,-20.56,-16.0,1183.19,41274.996
510,-21.0,-20.53,-16.0,1182.57,41360.932
511,-21.0,-20.56,-16.0,1179.99,41306.535
512,-21.0,-20.57,-16.0,1178.27,41358.707
513,-21.0,-20.56,-16.0,1179.72,41477.165
514,-21.0,-20.54,-16.0,1182.02,41336.811
