episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-30-13,1618785013,35.98906922340393,35.98906922340393,7447,volta1,147.96.21.176,35.98906922340393,0,1,[],[],5304.803,904.84,816.565,5878.281,29626.29,162.018,10.029,4800,4800,6.964444444444442,30.048888888888875,0.16044444444444445,0.37015731736351487,0.058222222222222224,0.17443863426637954,0.20000000298023224,4.999999873689376e-05,4.6176953,0.012572164,4.5876374,0.732012,0.08742838,0.0804292,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-30-27,1618785027,13.645707368850708,49.63477659225464,7447,volta1,147.96.21.176,49.63477659225464,0,2,[],[],4509.546,1064.409,484.166,9913.957,19605.892,244.824,9.138,9600,9600,9.6,30.258823529411764,0.39647058823529413,0.3844568979726389,0.1323529411764706,0.17443863426637957,0.30000001192092896,4.999999873689376e-05,3.4346914,0.00097461115,3.4337156,0.54483587,3.3345002e-06,6.4590864e-08,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-30-41,1618785041,13.564841985702515,63.19961857795715,7447,volta1,147.96.21.176,63.19961857795715,0,3,[],[],4200.577,1142.7,377.182,12725.949,16267.013,295.076,9.406,14400,14400,9.22777777777778,30.272222222222222,0.40222222222222226,0.3844568979726388,0.1411111111111111,0.1744386342663796,0.15000000596046448,4.999999873689376e-05,0.88923246,-0.0010413766,0.89027387,0.50076884,-2.3010531e-11,4.8224774e-08,0.0
-21.0,-21.0,-21.0,1025.5,8,8,19200,False,8,4,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-30-55,1618785055,13.514008283615112,76.71362686157227,7447,volta1,147.96.21.176,76.71362686157227,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1026, 1033, 1026, 1018, 1031, 1012, 1024, 1034]",4056.839,1183.187,312.908,15339.996,14587.672,329.045,9.625,19200,19200,9.488235294117645,30.258823529411764,0.4729411764705883,0.3844568979726389,0.18411764705882355,0.17443863426637957,0.07500000298023224,4.999999873689376e-05,0.35582802,-0.0025192467,0.35834724,0.4239602,-6.5069543e-12,6.9787475e-08,0.0
-21.0,-21.0,-21.0,1022.2727272727273,3,8,24000,False,11,5,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-31-09,1618785069,13.604469060897827,90.31809592247009,7447,volta1,147.96.21.176,90.31809592247009,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1021, 1016, 1004, 1026, 1033, 1026, 1018, 1031, 1012, 1024, 1034]",3971.533,1208.601,278.464,17237.438,13587.895,353.256,9.89,24000,24000,9.488235294117645,30.27058823529412,0.4147058823529412,0.3844568979726389,0.17470588235294118,0.17443863426637957,0.03750000149011612,4.999999873689376e-05,0.05211383,-0.0015934661,0.053707294,0.7378607,1.7218944e-12,4.475604e-08,0.0
-21.0,-21.0,-21.0,1023.0625,5,8,28800,False,16,6,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-31-23,1618785083,13.628373146057129,103.94646906852722,7447,volta1,147.96.21.176,103.94646906852722,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1021, 1010, 1021, 1028, 1044, 1026, 1033, 1026, 1018, 1031, 1012, 1024, 1034, 1021, 1016, 1004]",3908.617,1228.056,252.353,19020.966,12934.737,371.094,10.206,28800,28800,9.377777777777778,30.27777777777777,0.3894444444444444,0.3844568979726388,0.13555555555555554,0.1744386342663796,0.01875000074505806,4.999999873689376e-05,0.02563084,0.00010254516,0.025528293,0.8583845,-1.9599693e-11,8.1650185e-08,0.0
-21.0,-21.0,-21.0,1022.75,8,8,33600,False,24,7,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-31-37,1618785097,13.566453695297241,117.51292276382446,7447,volta1,147.96.21.176,117.51292276382446,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1024, 1027, 1013, 1021, 1015, 1015, 1030, 1032, 1026, 1033, 1026, 1018, 1031, 1012, 1024, 1034, 1021, 1016, 1004, 1021, 1010, 1021, 1028, 1044]",3866.164,1241.541,233.534,20553.771,12461.677,385.181,10.122,33600,33600,9.488235294117647,30.28235294117647,0.4717647058823529,0.3844568979726389,0.18764705882352942,0.17443863426637957,0.00937500037252903,4.999999873689376e-05,0.026592337,-0.0023970143,0.028989356,0.90009254,-1.2827655e-11,6.842104e-08,0.0
-21.0,-21.0,-21.0,1022.75,0,8,38400,False,24,8,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-31-51,1618785111,13.432912588119507,130.94583535194397,7447,volta1,147.96.21.176,130.94583535194397,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1026, 1033, 1026, 1018, 1031, 1012, 1024, 1034, 1021, 1016, 1004, 1021, 1010, 1021, 1028, 1044, 1024, 1027, 1013, 1021, 1015, 1015, 1030, 1032]",3833.353,1252.167,220.192,21799.135,12090.057,397.02,10.054,38400,38400,9.435294117647057,30.28235294117647,0.46647058823529414,0.3844568979726389,0.18,0.17443863426637957,0.004687500186264515,4.999999873689376e-05,0.010880582,-0.0026088231,0.013489406,0.87525064,4.6436028e-12,4.9516903e-08,0.0
-21.0,-21.0,-21.0,1022.15625,8,8,43200,False,32,9,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-32-04,1618785124,13.376520156860352,144.32235550880432,7447,volta1,147.96.21.176,144.32235550880432,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1021, 1010, 1019, 1024, 1023, 1021, 1014, 1031, 1026, 1033, 1026, 1018, 1031, 1012, 1024, 1034, 1021, 1016, 1004, 1021, 1010, 1021, 1028, 1044, 1024, 1027, 1013, 1021, 1015, 1015, 1030, 1032]",3810.028,1259.833,210.537,22798.879,11792.423,407.041,9.992,43200,43200,9.441176470588237,30.28235294117647,0.4158823529411764,0.3844568979726389,0.16588235294117648,0.17443863426637957,0.0023437500931322575,4.999999873689376e-05,0.021254715,-0.0011151667,0.02236988,0.9086981,-6.6171796e-10,8.303649e-08,0.0
-21.0,-21.0,-21.0,1021.0857142857143,3,8,48000,False,35,10,c8ea2c0dbafe415793097ccdf8f90f2c,2021-04-19_00-32-18,1618785138,13.562538623809814,157.88489413261414,7447,volta1,147.96.21.176,157.88489413261414,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1017, 1004, 1008, 1026, 1033, 1026, 1018, 1031, 1012, 1024, 1034, 1021, 1016, 1004, 1021, 1010, 1021, 1028, 1044, 1024, 1027, 1013, 1021, 1015, 1015, 1030, 1032, 1021, 1010, 1019, 1024, 1023, 1021, 1014, 1031]",3787.48,1267.333,202.786,23670.321,11575.88,414.655,10.272,48000,48000,9.388235294117647,30.27647058823529,0.42058823529411765,0.3844568979726389,0.14529411764705882,0.17443863426637957,0.0011718750465661287,4.999999873689376e-05,0.014657427,0.00278416,0.011873266,0.9461581,1.5267981e-10,5.1084356e-08,0.0
